,reviewID,sentenceID,review,target,category,polarity
478,1710746,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,"NULL,NULL","PRICES,FOOD","neutral,negative"
479,1713185,1713185:0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","food,place","FOOD,AMBIENCE","negative,positive"
480,1713185,1713185:1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","food,spice","FOOD,FOOD","negative,negative"
481,1713185,1713185:2,And the Tom Kha soup was pathetic.,Tom Kha soup,FOOD,negative
482,1713185,1713185:3,If you want good authentic Thai this place is not the place to go.,Thai,FOOD,negative
483,1718513,1718513:0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food,FOOD,positive
484,1718513,1718513:1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","pesto pizza,spicy Italian cheese","FOOD,FOOD","positive,positive"
485,1718513,1718513:2,"Conveniently located too, being right on Bedford ave.",,AMBIENCE,positive
486,1718513,1718513:3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,AMBIENCE,positive
487,1719567,1719567:0,We had the lobster sandwich and it was FANTASTIC.,lobster sandwich,FOOD,positive
488,1719567,1719567:1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.","NULL,portion,french fries","FOOD,FOOD,FOOD","negative,positive,positive"
489,1719567,1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"scallops,sauce","FOOD,FOOD","positive,positive"
490,1719567,1719567:4,We waited at the bar and had martinis that were just right.,martinis,FOOD,positive
491,1723402,1723402:0,love the food.,food,FOOD,positive
492,1723402,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food,FOOD,positive
493,1723402,1723402:3,and you can't beat the prices.,,PRICES,positive
494,1723658,1723658:1,"Great food, good size menu, great service and an unpretensious setting.","food,menu,service,setting","FOOD,FOOD,SERVICE,AMBIENCE","positive,positive,positive,positive"
495,1723658,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","dishes,lamb sausages,sardines with biscuits,large whole shrimp,pistachio ice cream","FOOD,FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive,positive"
496,1726001,1726001:1,"The freshest, best variety, and the fastest delivery.","NULL,NULL,delivery","FOOD,FOOD,SERVICE","positive,positive,positive"
497,1726001,1726001:2,Also very inexpensive.,,PRICES,positive
498,1726001,1726001:3,A great choice at any cost and a great deal.,"NULL,NULL",PRICES,"positive,positive"
499,1726427,1726427:0,The service was excellent and the food was delicious.,"service,food","SERVICE,FOOD","positive,positive"
500,1726427,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.","sushi,ceviche mix (special),crab dumplings,assorted sashimi,sushi,rolls,sake,banana tempura","FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive,positive,positive,positive,positive"
501,1726473,1726473:0,"Average to good Thai food, but terrible delivery.","Thai food,delivery","FOOD,SERVICE","positive,negative"
502,1726473,1726473:1,I've waited over one hour for food.,,SERVICE,negative
503,1726473,1726473:2,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,,SERVICE,negative
504,1726473,1726473:4,"The food arrived 20 minutes after I called, cold and soggy.","food,NULL","FOOD,SERVICE","negative,negative"
505,1727363,1727363:1,This is a wonderful place on all stand points especially value ofr money.,"place,place",PRICES,"positive,positive"
506,1727363,1727363:2,An excellent service,service,SERVICE,positive
507,1728733,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,waiter,SERVICE,positive
508,1728733,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,"NULL,dishes","SERVICE,FOOD","positive,positive"
509,1728733,1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,food,FOOD,positive
510,1728733,1728733:5,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert),FOOD,positive
511,1730014,1730014:1,"Service here was great, food was fantastic.","Service,food","SERVICE,FOOD","positive,positive"
512,1730014,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","Guacamole+shrimp appetizer,filet,frites","FOOD,FOOD,FOOD","positive,positive,negative"
513,1730127,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.","food,service","FOOD,SERVICE","positive,positive"
514,1730127,1730127:2,"Always a nice crowd, but never loud.","crowd,NULL",AMBIENCE,"positive,positive"
515,1730447,1730447:2,"By far, the best pizza in Manhattan.",pizza,FOOD,positive
516,1730447,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.","crust,staff,ingredients","FOOD,SERVICE,FOOD","positive,positive,positive"
517,1746113,1746113:1,The menu has so many fish items and oysters.,menu,FOOD,positive
518,1746113,1746113:3,"The fish was really,really fresh.",fish,FOOD,positive
519,1748813,1748813:1,All of the pizzas are terrific and the price is even better!,"pizzas,pizzas","FOOD,PRICES","positive,positive"
520,1748813,1748813:2,I highly recommend the Sophia pizza.,Sophia pizza,FOOD,positive
521,1748813,1748813:3,It's to die for!,,FOOD,positive
522,1748839,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,"food,service","FOOD,SERVICE","negative,negative"
523,1748839,1748839:1,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,negative
524,1748839,1748839:6,So rushing us out was absolutely unnecessary!,,SERVICE,negative
525,1748839,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!","food,service","FOOD,SERVICE","negative,negative"
526,378848,378848:1,"The first time the sushi was outstanding, the second time it was a little bland.","sushi,sushi","FOOD,FOOD","positive,negative"
527,378848,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","blond wood decor,premium sake,service","AMBIENCE,FOOD,SERVICE","positive,positive,positive"
528,397331,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.","kitchen food,Sushi","FOOD,FOOD","positive,positive"
529,397331,397331:2,Mizu is home to creative and unique rolls not to found anywhere else.,rolls,FOOD,positive
530,397331,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.","cuisine,service","FOOD,SERVICE","positive,positive"
531,404464,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","people,food,Thalia","SERVICE,FOOD,AMBIENCE","positive,negative,positive"
532,404464,404464:1,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer,FOOD,negative
533,404464,404464:2,"The entree was bland and small, dessert was not inspired.","entree,entree,dessert","FOOD,FOOD,FOOD","negative,negative,negative"
534,404464,404464:3,I expected quite a bit more from such an expensive menu.,"menu,menu","PRICES,FOOD","negative,negative"
535,426805,426805:0,"The view is spectacular, and the food is great.","view,food","AMBIENCE,FOOD","positive,positive"
536,426805,426805:1,Wonderful strawberry daiquiries as well!,strawberry daiquiries,FOOD,positive
537,426930,426930:0,Authentic Taiwanese food that's cheap... what more could you ask for?,"Taiwanese food,Taiwanese food","FOOD,PRICES","positive,positive"
538,426930,426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,FOOD,positive
539,430342,430342:0,delicious simple food in nice outdoor atmosphere.,"food,food,outdoor atmosphere","FOOD,FOOD,AMBIENCE","positive,positive,positive"
540,430342,430342:1,"Kind, attentive wait staff.",wait staff,SERVICE,positive
541,430342,430342:2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"scallops,mahi mahi (on saffron risotto","FOOD,FOOD","positive,positive"
542,430342,430342:3,My friend devoured her chicken and mashed potatos.,chicken and mashed potatos,FOOD,positive
543,430342,430342:4,Delicious crab cakes too.,crab cakes,FOOD,positive
544,430342,430342:5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","garden,food","AMBIENCE,FOOD","positive,positive"
545,433878,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,"selection of thin crust pizza,selection of thin crust pizza,pizza place,Basil slice","FOOD,FOOD,FOOD","positive,positive,positive,positive"
546,433878,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones,FOOD,negative
547,433878,433878:2,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,,FOOD,negative
548,433878,433878:3,The counter service is bad.,counter service,SERVICE,negative
549,433878,433878:4,They charge different prices all the time.,,SERVICE,negative
550,433878,433878:5,"They're rude at times, and not very friendly.",,SERVICE,negative
551,436868,436868:0,"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",,FOOD,negative
552,436868,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","dosas,dosas","FOOD,FOOD","negative,negative"
553,436868,436868:2,"The sandwiches are dry, tasteless and way overpriced.","sandwiches,sandwiches","FOOD,PRICES","negative,negative"
554,436868,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE","negative,negative,negative"
555,444818,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.","atmosphere,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
556,444818,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,FOOD,positive
557,445960,445960:0,"This is such a lovely, peaceful place to eat outside.",place,AMBIENCE,positive
558,445960,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,AMBIENCE,positive
559,445960,445960:2,"It is set far from the small street it's on, and there is no traffic noise.",,AMBIENCE,positive
560,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.","food,basic dishes,drinks","FOOD,FOOD,FOOD","positive,positive,positive"
561,445960,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,positive
562,447697,447697:0,Great sushi experience.,sushi,FOOD,positive
563,447697,447697:1,Nice value.,,PRICES,positive
564,447697,447697:2,Unique apppetizers.,apppetizers,FOOD,positive
565,447697,447697:3,Try sushimi cucumber roll.,sushimi cucumber roll,FOOD,positive
566,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.","spreads,beverage selections,bagels","FOOD,FOOD,FOOD","positive,positive,positive"
567,449802,449802:1,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,,SERVICE,negative
568,449802,449802:3,Murray won't do it.,,SERVICE,negative
569,449802,449802:4,Won't or Can't is not in the service directory.,,SERVICE,negative
570,449802,449802:5,But who says Murray's is anything about service.,service,SERVICE,negative
571,454704,454704:1,The service is awful.,service,SERVICE,negative
572,454704,454704:2,This place is not worth the prices.,"place,place",PRICES,"negative,negative"
573,454704,454704:3,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",,SERVICE,negative
574,455623,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,Pizza,FOOD,positive
575,461928,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,"pizza,proprietor","FOOD,SERVICE","positive,positive"
576,464215,464215:1,They even scoop it out nice (for those on a diet) not too much not to little.,,FOOD,positive
577,464215,464215:2,The cream cheeses are out of this world and I love that coffee!!,"cream cheeses,coffee","FOOD,FOOD","positive,positive"
578,464215,464215:3,A little crowded but they move that line really fast!,"NULL,NULL",SERVICE,"positive,negative"
579,464215,464215:4,A little pricey but it really hits the spot on a Sunday morning!,"NULL,NULL",PRICES,"negative,positive"
580,464342,464342:0,"Bagels are ok, but be sure not to make any special requests!","Bagels,NULL","FOOD,SERVICE","neutral,negative"
581,464342,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,negative
582,464342,464342:2,Be sure not to get anything other than bagels!..,"NULL,bagels","FOOD,FOOD","negative,positive"
583,464342,464342:3,the turkey burgers are scary!,turkey burgers,FOOD,negative
584,470488,470488:0,The worst excuse for Japanese food I've ever encountered.,Japanese food,FOOD,negative
585,470488,470488:1,The soup for the udon was soy sauce and water.,soup for the udon,FOOD,negative
586,470488,470488:2,The sushi was awful!,sushi,FOOD,negative
587,470488,470488:3,The rice was poor quality and was cooked so badly it was hard.,rice,FOOD,negative
588,470488,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","rice,sushi","FOOD,FOOD","negative,negative"
589,470488,470488:5,"The fish was adequate, but inexpertly sliced.",fish,FOOD,negative
590,470488,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,FOOD,negative
591,475298,475298:0,"Good, fast service.",service,SERVICE,positive
592,475298,475298:2,Food is great and inexpensive.,"Food,Food","FOOD,PRICES","positive,positive"
593,475298,475298:3,The location is perfect.,location,AMBIENCE,positive
594,475512,475512:2,"Well, this place is so Ghetto its not even funny.",place,AMBIENCE,negative
595,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"bottle minimun,music","PRICES,AMBIENCE","negative,negative"
596,476473,476473:0,Awsome Pizza especially the Margheritta slice.,"Pizza,Margheritta slice","FOOD,FOOD","positive,positive"
597,476473,476473:1,Always busy but fast moving.,,SERVICE,positive
598,476473,476473:2,Great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,"positive,positive"
599,483111,483111:0,Winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE","positive,positive"
600,483111,483111:1,The food is reliable and the price is moderate.,"food,NULL","FOOD,PRICES","positive,neutral"
601,485026,485026:0,"For authentic Thai food, look no further than Toons.",Thai food,FOOD,positive
602,485026,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","Pad Thai,appetizer menu","FOOD,FOOD","positive,positive"
603,485767,485767:1,"The service was attentive, yet discreet.",service,SERVICE,positive
604,485767,485767:2,The flavors robust and subtle.,,FOOD,positive
605,485767,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,FOOD,positive
606,485966,485966:1,The place was quiet and delightful.,place,AMBIENCE,positive
607,485966,485966:2,Service was good and food is wonderful.,"Service,food","SERVICE,FOOD","positive,positive"
608,485966,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"salmon,crab salad","FOOD,FOOD","positive,positive"
609,490565,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,positive
610,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","food,mussels in spicy tomato sauce,fries","FOOD,FOOD,FOOD","positive,positive,positive"
611,490565,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere,AMBIENCE,positive
612,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","martini,martini,martini,Vanilla Shanty,setting,music","FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE","positive,positive,positive,positive,positive,positive"
613,490565,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,positive
614,493013,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","location,Suan","AMBIENCE,PRICES","positive,positive"
615,493013,493013:2,I LOVE their Thai,Thai,FOOD,positive
616,493013,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice,FOOD,positive
617,493013,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,AMBIENCE,positive
618,493514,493514:0,I cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,positive
619,493514,493514:1,I cannot imagine better Indian food in all of the city.,Indian food,FOOD,positive
620,494850,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.","chef,staff","FOOD,SERVICE","negative,negative"
621,494850,494850:3,The food now is inconsistent.,food,FOOD,negative
622,496132,496132:1,The setting is casual and romantic.,setting,AMBIENCE,positive
623,496132,496132:2,Prices are very good.,,PRICES,positive
624,496132,496132:3,The food is excellent! ,food,FOOD,positive
625,496132,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream,FOOD,positive
626,498657,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers,FOOD,negative
627,498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"NULL,NULL,NULL","FOOD,FOOD,PRICES","negative,negative,negative"
628,498657,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.","dim sum,dim sum","PRICES,FOOD","negative,positive"
629,498657,498657:3,Steamed fresh so brought hot hot hot to your table.,,FOOD,positive
630,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE","negative,negative,negative"
631,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.","turnip cake,roast pork buns,egg custards","FOOD,FOOD,FOOD","negative,negative,negative"
632,498657,498657:6,These are overpriced and you can get better just around the corner:,"NULL,NULL","PRICES,FOOD","negative,negative"
633,503807,503807:2,The food was exceptional.,food,FOOD,positive
634,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,FOOD,positive
635,503807,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE,AMBIENCE","positive,neutral"
636,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"meal,restaurant","FOOD,AMBIENCE","positive,neutral"
637,505535,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE,PRICES","positive,positive"
638,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","pad se ew chicken,pad thai","FOOD,FOOD","positive,negative"
639,507755,507755:1,The fried dumplings are GREAT!,fried dumplings,FOOD,positive
640,507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE,negative
641,507844,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",,SERVICE,negative
642,507844,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",,SERVICE,negative
643,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.","management,NULL",SERVICE,"negative,negative"
644,507937,507937:1,"delicious bagels, especially when right out of the oven.",bagels,FOOD,positive
645,507937,507937:2,Spreads and toppings are great - though a bit pricey.,"Spreads,toppings,Spreads,toppings","FOOD,FOOD,PRICES,PRICES","positive,positive,negative,negative"
646,507937,507937:3,Service is fast and friendly.,Service,SERVICE,positive
647,507937,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",,SERVICE,negative
648,507937,507937:5,But that is highly forgivable.,,SERVICE,positive
649,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","food,ambience","FOOD,AMBIENCE","negative,negative"
650,511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,FOOD,positive
651,511290,511290:2,You must try the shrimp appetizers.,shrimp appetizers,FOOD,positive
652,511290,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.,,FOOD,positive
653,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"ambience,staff","AMBIENCE,SERVICE","positive,positive"
654,512294,512294:0,"Great food, great prices, great service.","food,NULL,service","FOOD,PRICES,SERVICE","positive,positive,positive"
655,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","eats,eats","FOOD,PRICES","positive,positive"
656,512925,512925:0,it's a perfect place to have a amanzing indian food.,indian food,FOOD,positive
657,512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,FOOD,positive
658,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","place,service","AMBIENCE,SERVICE","positive,positive"
659,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,FOOD,negative
660,513521,513521:0,Great bagels made the old-fashioned way.,"bagels,bagels","FOOD,FOOD","positive,positive"
661,513521,513521:2,Drawbacks: service is slow and they don't toast!,service,SERVICE,negative
662,519425,519425:0,The food was absolutely amazing!!,food,FOOD,positive
663,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,baked clams octopus,FOOD,positive
664,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","lamb,dessert","FOOD,FOOD","positive,positive"
665,519425,519425:3,The waiter was attentive.,waiter,SERVICE,positive
666,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE,AMBIENCE","positive,positive"
667,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","Appetizers,waiter,potato stuff kanish","FOOD,SERVICE,FOOD","neutral,negative,positive"
668,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","salmon,chicken,servings for main entree","FOOD,FOOD,FOOD","negative,positive,negative"
669,521916,521916:2,Dessert is a joke...dont bother,Dessert,FOOD,negative
670,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,SERVICE,positive
671,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","feel,portions,veal","AMBIENCE,FOOD,FOOD","positive,positive,positive"
672,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","anti-pasta,calamari,pasta mains,pasta mains","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
673,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"wine list,meal","FOOD,PRICES","positive,positive"
674,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","NULL,measures of liquers","PRICES,FOOD","neutral,positive"
675,528251,528251:1,Cute and decorative.,,AMBIENCE,positive
676,528251,528251:3,Go there to relax and feel like your somewhere else.,,AMBIENCE,positive
677,530517,530517:2,"Great food, great decor, great service.","food,decor,service","FOOD,AMBIENCE,SERVICE","positive,positive,positive"
678,535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer,FOOD,positive
679,535086,535086:2,Guaranteed to be a tasty experience!),,FOOD,positive
680,535171,535171:1,Not the typical NYC gimmick theme restaurant.,restaurant,AMBIENCE,positive
681,535171,535171:2,"A cool bar with great food, and tons of excellent beer.","bar,food,beer,beer","AMBIENCE,FOOD,FOOD,FOOD","positive,positive,positive,positive"
682,535171,535171:3,And even with it's Pub atmosphere they were great to my kids too!,,SERVICE,positive
683,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"shrimp scampi,antipasti","FOOD,FOOD","positive,positive"
684,535248,535248:2,It is expensive but well worth the money.,"NULL,NULL",PRICES,"negative,positive"
685,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,"food,service","FOOD,SERVICE","positive,positive"
686,536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,SERVICE,positive
687,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE,positive
688,541532,541532:1,Service was very prompt but slightly rushed.,"Service,Service","SERVICE,SERVICE","positive,negative"
689,541532,541532:2,"Food was very good, but not what I would consider out of this world.",Food,FOOD,neutral
690,541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,"NULL,NULL",AMBIENCE,"positive,negative"
691,553097,553097:1,Too bad the food wasn't of the same heritage.,food,FOOD,negative
692,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","porcini mushroom pasta special,seafood tagliatelle","FOOD,FOOD","negative,negative"
693,553097,553097:3,A real dissapointment.,,FOOD,negative
694,553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,tiramisu,FOOD,negative
695,553097,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,,FOOD,negative
696,553097,553097:6,Priced at upper intermediate range.,,PRICES,negative
697,555734,555734:1,"Everything I had was good, and I'm a eater.",,FOOD,positive
698,555734,555734:2,It was pretty inexpensive too.,,PRICES,positive
699,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,"BBQ ribs,BBQ ribs","FOOD,FOOD","positive,positive"
700,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"rice dishes,congee (rice porridge)","FOOD,FOOD","positive,positive"
701,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","food,decor,food","FOOD,AMBIENCE,PRICES","positive,neutral,positive"
702,558423,558423:5,Quick and friendly service.,service,SERVICE,positive
703,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE,AMBIENCE","positive,positive"
704,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","food,food,service","FOOD,FOOD,SERVICE","positive,positive,positive"
705,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE,positive
706,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"food,place,food","FOOD,PRICES","positive,positive,positive"
707,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"service,food,hot sauce","SERVICE,FOOD,FOOD","positive,positive,positive"
708,571962,571962:0,They all know you.,,SERVICE,positive
709,571962,571962:1,Good food.,food,FOOD,positive
710,571962,571962:2,Good drink.,drink,FOOD,positive
711,578016,578016:0,I have never had cheescake like this.,cheescake,FOOD,positive
712,578016,578016:1,I thought I had died and gone to heaven.,,FOOD,positive
713,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE,AMBIENCE","positive,positive"
714,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"food,selecion of wines,selecion of wines","FOOD,FOOD,PRICES","positive,positive,positive"
715,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","ambiance,atmosphere,food,service","AMBIENCE,AMBIENCE,FOOD,SERVICE","positive,positive,negative,negative"
716,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","chicken casserole,chicken casserole","FOOD,FOOD","negative,negative"
717,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",food,FOOD,positive
718,610611,610611:1,"stick with the chicken, beef, and lamb dishes.","chicken,beef,lamb dishes","FOOD,FOOD,FOOD","positive,positive,positive"
719,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.","service,NULL",SERVICE,"positive,positive"
720,610611,610611:6,skip dessert.,dessert,FOOD,negative
721,611117,611117:0,Best Reuben sandwich ever!,Reuben sandwich,FOOD,positive
722,611117,611117:1,A classic!,,FOOD,positive
723,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","food,sauces","FOOD,FOOD","negative,negative"
724,615180,615180:2,It just wasn't Thai.,,FOOD,negative
725,620892,620892:1,Was surprisingly disappointed.,,FOOD,negative
726,620892,620892:2,Pizza was a little soggy.,Pizza,FOOD,negative
