,id,review,target,label,predict,terms
532,490565:4,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.",,"FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE",,
533,490565:5,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",,AMBIENCE,,
534,493013:1,"its location is good and the fact that hutner college is near and their prices are very reasonable, makes students go back to suan again and again.",,"AMBIENCE,PRICES",PRICES,price
535,493013:2,i love their thai,,FOOD,,
536,493013:3,noodles with shrimp and chicken and coconut juice is the must!,,FOOD,,
537,493013:6,in summer-eat outside on a terrace (another great feature of suan)!!!,,AMBIENCE,,
538,493514:0,i cannot imagine a friendlier staff working in a restaurant.,,SERVICE,SERVICE|AMBIENCE,staff|restaurant
539,493514:1,i cannot imagine better indian food in all of the city.,,FOOD,FOOD,food
540,494850:1,"during the course of the past 3 months, the chef and staff changed and it was not for the better.",,"FOOD,SERVICE",SERVICE,staff
541,494850:3,the food now is inconsistent.,,FOOD,FOOD,food
542,496132:1,the setting is casual and romantic.,,AMBIENCE,,
543,496132:2,prices are very good.,,PRICES,PRICES,price
544,496132:3,the food is excellent!,,FOOD,FOOD,food
545,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",,FOOD,,
546,498657:0,"do not get the go go hamburgers, no matter what the reviews say.",,FOOD,,
547,498657:1,they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,,"FOOD,FOOD,PRICES",,
548,498657:2,"the rest of the dim sum, though pricey by chinatown standards, is worth it.",,"PRICES,FOOD",PRICES,price
549,498657:4,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",,"SERVICE,AMBIENCE",AMBIENCE,atmosphere
550,498657:5,"a few tips: skip the turnip cake, roast pork buns and egg custards.",,"FOOD,FOOD,FOOD",,
551,498657:6,these are overpriced and you can get better just around the corner:,,"PRICES,FOOD",PRICES,price
552,503807:2,the food was exceptional.,,FOOD,FOOD,food
553,503807:4,"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",,FOOD,FOOD,wine
554,503807:5,the service was friendly and the atmosphere was casual.,,"SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
555,503807:6,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,,"FOOD,AMBIENCE",FOOD,restaurant
556,505535:0,this little place has a cute interior decor and affordable city prices.,,"AMBIENCE,PRICES",PRICES|AMBIENCE,price|place
557,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",,"FOOD,FOOD",,
558,507755:1,the fried dumplings are great!,,FOOD,,
559,507844:0,this place would be so much better served by being run by a group that actually understands customer service.,,SERVICE,AMBIENCE|AMBIENCE|SERVICE,would|place|service
560,507844:4,"terrible, terrible management - deserves to be shut-down.",,SERVICE,,
561,507937:1,"delicious bagels, especially when right out of the oven.",,FOOD,,
562,507937:2,spreads and toppings are great - though a bit pricey.,,"FOOD,FOOD,PRICES,PRICES",PRICES,price
563,507937:3,service is fast and friendly.,,SERVICE,SERVICE,service
564,509227:1,"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.",,"FOOD,AMBIENCE",FOOD,food
565,511290:1,"but after last night, spice grill is the only place i'm eating indian cuisine.",,FOOD,AMBIENCE,place
566,511290:2,you must try the shrimp appetizers.,,FOOD,,
567,511290:4,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,,"AMBIENCE,SERVICE",AMBIENCE|AMBIENCE|SERVICE,time|place|staff
568,512294:0,"great food, great prices, great service.",,"FOOD,PRICES,SERVICE",FOOD|PRICES|SERVICE,food|price|service
569,512294:1,"if you are looking for a good quality, cheap eats - this is the place.",,"FOOD,PRICES",AMBIENCE,place
570,512925:0,it's a perfect place to have a amanzing indian food.,,FOOD,FOOD|AMBIENCE,food|place
571,512925:1,i really loved the different and inovated touch that's the cheff gives to the food.,,FOOD,FOOD|FOOD,food|really
572,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",,"AMBIENCE,SERVICE",AMBIENCE|AMBIENCE|SERVICE,place|place|service
573,513395:1,"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",,FOOD,FOOD,really
574,513521:0,great bagels made the old-fashioned way.,,"FOOD,FOOD",,
575,513521:2,drawbacks: service is slow and they don't toast!,,SERVICE,SERVICE,service
576,519425:0,the food was absolutely amazing!!,,FOOD,FOOD,food
577,519425:1,the baked clams octopus we shared as appetizers were the best we've ever had!!,,FOOD,,
578,519425:2,"the lamb was tender so full of flavor, the dessert was divine!!",,"FOOD,FOOD",,
579,519425:3,the waiter was attentive.,,SERVICE,,
580,519425:4,the place itself is beautiful the bar scene seems to be happening.,,"AMBIENCE,AMBIENCE",AMBIENCE,place
581,521916:0,"downtown dinner 2002 - prixe fix: appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",,"FOOD,SERVICE,FOOD",,
582,521916:1,"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",,"FOOD,FOOD,FOOD",,
583,521916:2,dessert is a joke...dont bother,,FOOD,,
584,527109:0,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",,SERVICE,SERVICE,service
585,527109:1,"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",,"AMBIENCE,FOOD,FOOD",FOOD,restaurant
586,527109:2,"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",,"FOOD,FOOD,FOOD,FOOD",,
587,527109:3,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,,"FOOD,PRICES",PRICES|FOOD,price|wine
588,527109:4,"still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",,"PRICES,FOOD",,
589,530517:2,"great food, great decor, great service.",,"FOOD,AMBIENCE,SERVICE",FOOD|SERVICE,food|service
590,535086:1,(always ask the bartender for the seasonal beer!!!,,FOOD,AMBIENCE,always
591,535171:1,not the typical nyc gimmick theme restaurant.,,AMBIENCE,AMBIENCE,restaurant
592,535171:2,"a cool bar with great food, and tons of excellent beer.",,"AMBIENCE,FOOD,FOOD,FOOD",FOOD,food
593,535248:1,the shrimp scampi was excellent and the antipasti were plentiful.,,"FOOD,FOOD",,
594,535248:2,it is expensive but well worth the money.,,PRICES,,
595,536919:0,the only thing more wonderful than the food (which is exceptional) is the service.,,"FOOD,SERVICE",FOOD|SERVICE,food|service
596,536919:1,the only thing the waiters don't do for you is wipe your chin when you leave.,,SERVICE,,
597,541532:0,cozy romantic atomosphere with only around 15 tables at most.,,AMBIENCE,,
598,541532:1,service was very prompt but slightly rushed.,,"SERVICE,SERVICE",SERVICE,service
599,541532:2,"food was very good, but not what i would consider out of this world.",,FOOD,FOOD|FOOD,food|would
600,553097:1,too bad the food wasn't of the same heritage.,,FOOD,FOOD,food
601,553097:2,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",,"FOOD,FOOD",FOOD,food
602,553097:4,but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.,,FOOD,,
603,553097:6,priced at upper intermediate range.,,PRICES,PRICES,price
604,555734:2,it was pretty inexpensive too.,,PRICES,,
605,558423:0,this place has the best chinese style bbq ribs in the city.,,"FOOD,FOOD",AMBIENCE,place
606,558423:1,i also recommend the rice dishes or the different varieties of congee (rice porridge).,,"FOOD,FOOD",FOOD,dish
607,558423:4,"however, if you want great food at a great price and don't mind the decor, you can't beat this place.",,"FOOD,AMBIENCE,PRICES",FOOD|PRICES|AMBIENCE,food|price|place
608,558423:5,quick and friendly service.,,SERVICE,SERVICE,service
609,561054:1,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",,"AMBIENCE,AMBIENCE",,
610,561054:2,"the food is wonderful, tasty and filling, and the service is professional and friendly.",,"FOOD,FOOD,SERVICE",FOOD|SERVICE,food|service
611,561054:3,"i can't wait for summer, when they serve outside on their gigantic patio.",,AMBIENCE,,
612,565344:1,this little place definitely exceeded my expectations and you sure get a lot of food for your money.,,"FOOD,PRICES",FOOD|AMBIENCE,food|place
613,565344:2,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,,"SERVICE,FOOD,FOOD",FOOD|SERVICE,food|service
614,571962:1,good food.,,FOOD,FOOD,food
615,571962:2,good drink.,,FOOD,,
616,578016:0,i have never had cheescake like this.,,FOOD,,
617,584025:1,warm and friendly in the winter and terrific outdoor seating in the warmer months.,,"AMBIENCE,AMBIENCE",,
618,584025:2,the food is great and they have a good selecion of wines at reasonable prices.,,"FOOD,FOOD,PRICES",FOOD|PRICES|FOOD,food|price|wine
619,608500:2,"while the ambiance and atmosphere were great, the food and service could have been a lot better.",,"AMBIENCE,AMBIENCE,FOOD,SERVICE",FOOD|SERVICE|AMBIENCE,food|service|atmosphere
620,608500:3,"we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",,"FOOD,FOOD",,
621,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",,FOOD,FOOD|FOOD,food|time
622,610611:1,"stick with the chicken, beef, and lamb dishes.",,"FOOD,FOOD,FOOD",FOOD,dish
623,610611:4,"service is friendly, and never had a problem walking in and getting a table.",,SERVICE,SERVICE,service
624,610611:6,skip dessert.,,FOOD,,
625,611117:0,best reuben sandwich ever!,,FOOD,,
626,615180:1,"the food was not fresh, the sauces were bland and very oily.",,"FOOD,FOOD",FOOD,food
627,620892:2,pizza was a little soggy.,,FOOD,FOOD,pizza
628,620892:3,ravioli was good...but i have to say that i found everything a bit overpriced.,,"FOOD,PRICES",PRICES,price
629,620892:4,not enough wines by the glass either.,,FOOD,FOOD,wine
630,620892:5,"service, however, was excellent...and i liked the setting/atmosphere a lot.",,"SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
631,620892:6,"food was just average...if they lowered the prices just a bit, it would be a bigger draw.",,"FOOD,PRICES",FOOD|PRICES|PRICES,food|would|price
632,624715:0,this place is a great bargain.,,PRICES,AMBIENCE,place
633,624715:1,authentic pakistani food.,,FOOD,FOOD,food
634,624715:2,people are always friendly.,,SERVICE,FOOD,always
635,624715:3,don't waste money on decor.,,AMBIENCE,,
636,624715:4,"just straight up cheap, good food.",,"FOOD,PRICES",FOOD,food
637,626269:1,the best pad thai i've ever had.,,FOOD,,
638,626269:2,the design and atmosphere is just as good.,,"AMBIENCE,AMBIENCE",AMBIENCE,atmosphere
639,626269:3,bottles of wine are cheap and good.,,"PRICES,FOOD",FOOD,wine
640,630914:0,the food was actually aweful.,,FOOD,FOOD,food
641,630914:2,"the mussles were the fishiest things i've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... it was disgusting.",,"FOOD,FOOD,FOOD,FOOD,FOOD",,
642,630914:3,"nice atmosphere, the service was very pleasant and the desert was good.",,"AMBIENCE,SERVICE,FOOD",SERVICE|AMBIENCE,service|atmosphere
643,632121:1,the jukebox plays everything from italian opera to the strokes.,,AMBIENCE,,
644,632121:2,"the food is amazing, rich pastas and fresh doughy pizza.",,"FOOD,FOOD,FOOD",FOOD|FOOD,food|pizza
645,632121:3,"best of all is the warm vibe, the owner is super friendly and service is fast.",,"AMBIENCE,SERVICE,SERVICE",SERVICE,service
646,657129:0,go here for the drinks!,,FOOD,,
647,657129:3,the drinks are amazing and half off till 8pm.,,"FOOD,PRICES",,
648,657129:4,"ask for usha, the nicest bartender in manhattan.",,SERVICE,,
649,657129:5,my fav was the sassy lassi...,,FOOD,,
650,680345:0,this is an amazing place to try some roti rolls.,,FOOD,AMBIENCE,place
651,680345:1,i really recommend the very simple unda (egg) rolls.,,FOOD,FOOD,really
652,680345:2,"delicate spices, onions, eggs and a kick-ass roti.",,"FOOD,FOOD,FOOD,FOOD",,
653,680390:0,"toons has recently been redone, so it's now a very attractive space.",,AMBIENCE,,
654,680390:1,the food's as good as ever.,,FOOD,FOOD,food
655,680390:2,"in an area sadly lacking in decent thai food, this is one of the best spots.",,FOOD,FOOD,food
656,682250:0,"went here last night - nice decor, good service, but the food was surprisingly excellent.",,"AMBIENCE,SERVICE,FOOD",FOOD|SERVICE,food|service
657,682250:1,"the portions are huge, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",,FOOD,,
658,682391:0,best drumsticks over rice and sour spicy soup in town!,,"FOOD,FOOD",,
659,682391:1,beef noodle soup is good as well.,,FOOD,,
660,682391:2,the service is good and the resturant is clean.,,"SERVICE,AMBIENCE",SERVICE,service
661,682391:3,best taiwanese food in ny!,,FOOD,FOOD,food
662,707917:2,rao's has the best service and atmosphere in nyc.,,"SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
663,709294:1,"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me.",,AMBIENCE,,
664,709294:2,indoor was very cozy and cute.,,AMBIENCE,,
665,709294:3,"the portion sizes here are huge, and the sushi is good.",,"FOOD,FOOD",FOOD,sushi
666,709294:5,staff is very accomodating.,,SERVICE,SERVICE,staff
667,713152:0,"excellent dumplings served amid clean, chic decor.",,"FOOD,AMBIENCE",,
668,713152:1,"i got the $10 10-piece dim sum combo, every bite of which was great.",,FOOD,,
669,713152:2,but $1 for each small piece???,,PRICES,,
670,713152:3,not worth it.,,PRICES,,
671,713152:4,i won't go back unless someone else is footing the bill.,,PRICES,,
672,717570:1,the decor is very simple but comfortable.,,AMBIENCE,,
673,717570:2,the food was delicious but do not come here on a empty stomach.,,"FOOD,FOOD",FOOD,food
674,717570:3,the portions are small but being that the food was so good makes up for that.,,"FOOD,FOOD",FOOD,food
675,717570:4,you must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,,"FOOD,FOOD",,
676,717570:5,the staff there is very attentive and down to earth.,,SERVICE,SERVICE,staff
677,720418:0,great indian food and the service is incredible.,,"FOOD,SERVICE",FOOD|SERVICE,food|service
678,720418:1,the owner truly caters to all your needs.,,SERVICE,,
679,720418:4,great food and the prices are very reasonable.,,"FOOD,PRICES",FOOD|PRICES,food|price
680,720620:1,the food here does a great service to the name (cantonese that is...).,,FOOD,FOOD|SERVICE,food|service
681,720620:2,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,,FOOD,,
682,720620:3,this dish is my favorite and i always get it when i go there and never get tired of it.,,FOOD,FOOD|FOOD,always|dish
683,720620:4,"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.",,"FOOD,FOOD",,
684,720620:5,simply some good tasting chinese food at incredible prices...,,"FOOD,PRICES",FOOD|PRICES,food|price
685,720620:6,service is not what you are coming here for...,,SERVICE,SERVICE,service
686,735448:1,"whoever the jazz duo was, they were on point.",,AMBIENCE,,
687,735448:2,"good music, great food, speedy service affordable prices.",,"AMBIENCE,FOOD,SERVICE,PRICES",FOOD|PRICES|PRICES,food|price|service
688,735448:3,even the wine by the glass was good.,,FOOD,FOOD,wine
689,737999:0,consistently good japanese tapas.,,FOOD,,
690,737999:2,always good drinks and service is pretty good;,,"FOOD,SERVICE",FOOD|SERVICE,always|service
691,737999:3,atmosphere is nice and relaxed too...,,AMBIENCE,AMBIENCE,atmosphere
692,737999:5,yakitori (bbq meats) is tasty too.,,FOOD,,
693,740923:1,"if you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",,"FOOD,SERVICE",FOOD|AMBIENCE|SERVICE,sushi|place|staff
694,740923:2,price and quality of fish alone will keep us from making a return visit.,,"PRICES,FOOD",PRICES,price
695,740923:3,wasn't going to share but i feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,,FOOD,FOOD,sushi
696,744478:1,"fabulous decor - makes you feel like you're in a trendy manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a manhattanite, or spend most of your time in manhattan, rice avenue will make you feel at home.....very soho/village/upper west side minus the expensive prices and pretentious clientele.....all on roosevelt avenue!",,"AMBIENCE,FOOD,PRICES,SERVICE,AMBIENCE,AMBIENCE,PRICES",FOOD|FOOD|FOOD|AMBIENCE|SERVICE|FOOD,food|price|price|time|staff|restaurant
697,746254:0,we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,,SERVICE,FOOD,wine
698,746254:2,"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",,SERVICE,FOOD|FOOD,would|would
699,746254:4,"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",,"PRICES,SERVICE,SERVICE,SERVICE",FOOD|FOOD|SERVICE|FOOD|SERVICE,food|price|staff|restaurant|service
700,751493:0,i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,,"SERVICE,PRICES,FOOD",FOOD|PRICES|SERVICE,food|price|service
701,754495:2,the food is okay and the prices here are mediocre.,,"FOOD,PRICES",FOOD|PRICES,food|price
702,757762:0,baluchi's has solid food and a nice decor at reasonable prices.,,"FOOD,AMBIENCE,PRICES",FOOD|PRICES,food|price
703,757762:1,the only problem is that the manager is a complete incompetent.,,SERVICE,,
704,757762:2,he offers subpar service and has no personality.,,SERVICE,SERVICE,service
705,757762:5,there is no excuse for such lousy service!,,SERVICE,PRICES,service
706,758263:0,i have never before eaten 40 pieces of relatively good nigiri.,,FOOD,,
707,758263:3,$20 for all you can eat sushi cannot be beaten.,,PRICES,FOOD,sushi
708,759781:2,"most of the servers are very attentive, friendly and quite attractive.",,SERVICE,,
709,759781:4,"the vibe is very relaxed and cozy, service was great and the food was excellent!",,"AMBIENCE,SERVICE,FOOD",FOOD|SERVICE,food|service
710,773720:0,food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went.,,"FOOD,AMBIENCE",FOOD,food
711,773720:2,although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,,"SERVICE,AMBIENCE",FOOD|AMBIENCE|SERVICE,would|place|service
712,872763:1,the food is great.,,FOOD,FOOD,food
713,872763:2,personal pans are the perfect size for those hungry nights.,,FOOD,,
714,872763:4,there is a downside if you're ordering in -- the delivery guys have major attitude.,,SERVICE,,
715,872763:5,never have i had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c i live in a walkup) who always seem disappointed with their tips.,,SERVICE,AMBIENCE,always
716,875139:0,"love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",,"AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE,place
717,875139:1,the pizza was pretty good and huge.,,"FOOD,FOOD",FOOD,pizza
718,875139:2,the price very reasonable.,,PRICES,PRICES,price
719,875139:3,we were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,,FOOD,FOOD,food
720,875139:6,"the pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",,"FOOD,FOOD",FOOD|FOOD,would|pizza
721,929329:2,"la rosa waltzes in, and i think they are doing it the best.",,FOOD,,
722,929329:3,"interesting selection, good wines, service fine, fun decor.",,"FOOD,SERVICE,AMBIENCE,FOOD",FOOD|SERVICE,wine|service
723,935633:4,i recieved prompt service with a smile.,,SERVICE,SERVICE,service
724,955711:1,the wine list is extensive and impressive.,,FOOD,FOOD,wine
725,955711:2,love the atmosphere - felt like i was in paris.,,AMBIENCE,AMBIENCE,atmosphere
726,955711:3,the mussels were fantastic and so was the dessert...definitely going to be back very soon.,,"FOOD,FOOD",,
727,957145:1,i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.,,"SERVICE,SERVICE",SERVICE|SERVICE,staff|service
728,957145:2,"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",,"SERVICE,SERVICE",AMBIENCE,always
729,957145:3,"i've also been amazed at all the new additions in the past few years: a new jazz bar, the most fantastic dining garden, the best thin crust pizzas, and now a lasagna menu which is to die for (these are not your average lasagnas)!",,"AMBIENCE,AMBIENCE,FOOD,FOOD",FOOD|FOOD,menu|pizza
730,958809:1,i have to say i have never had a disapointing meal here.,,FOOD,,
731,958809:2,we could have made a meal of the yummy dumplings from the dumpling menu.,,FOOD,FOOD,menu
732,958809:3,"luckily we saved room for the bbq salmon, sea bass and crispy duck.",,"FOOD,FOOD,FOOD",,
733,ADLT#8:2,great food.,,FOOD,FOOD,food
734,ADLT#2:1,"the pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",,"FOOD,FOOD,FOOD,FOOD",,
735,BFC#4:0,overpriced and not tasty,,"PRICES,FOOD",PRICES,price
736,BFC#4:1,the food here was mediocre at best.,,FOOD,FOOD,food
737,BFC#4:2,it was totally overpriced- fish and chips was about $15....,,"PRICES,PRICES",FOOD,price
738,BHD#9:0,tasty dog!,,FOOD,,
739,BHD#9:1,"an awesome organic dog, and a conscious eco friendly establishment.",,FOOD,,
740,BzG#1:1,but the best pork souvlaki i ever had is the main thing.,,FOOD,,
741,EVPK#10:0,super yummy pizza!,,FOOD,FOOD,pizza
742,EVPK#10:1,i was visiting new york city with a friend and we discovered this really warm and inviting restaurant.,,AMBIENCE,AMBIENCE|AMBIENCE,really|restaurant
743,EVPK#10:2,"i looove their eggplant pizza, as well as their pastas!",,"FOOD,FOOD",FOOD,pizza
744,EVPK#10:3,"we had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",,FOOD,FOOD|FOOD,pizza|pizza
745,Z#3:0,"excellent food, although the interior could use some help.",,"FOOD,AMBIENCE",FOOD,food
746,Z#3:1,"the space kind of feels like an alice in wonderland setting, without it trying to be that.",,AMBIENCE,,
747,Z#3:2,"i paid just about $60 for a good meal, though :)",,"FOOD,PRICES",,
748,Z#3:3,great sake!,,FOOD,,
749,Y#7:0,"reliable, fresh sushi",,FOOD,FOOD,sushi
750,Y#7:2,the sashimi is always fresh and the rolls are innovative and delicious.,,"FOOD,FOOD,FOOD",FOOD,always
751,Y#7:3,have never had a problem with service save a missing rice once.,,SERVICE,SERVICE,service
752,Y#7:4,delivery can be spot on or lacking depending on the weather and the day of the week.,,SERVICE,,
753,Y#7:5,delivery guy sometimes get upset if you don't tip more than 10%.,,SERVICE,SERVICE,time
754,Y#3:0,best. sushi. ever.,,FOOD,FOOD,sushi
755,Y#3:1,this place has ruined me for neighborhood sushi.,,FOOD,FOOD|AMBIENCE,sushi|place
756,Y#3:3,"excellent sashimi, and the millennium roll is beyond delicious.",,"FOOD,FOOD",,
757,Y#3:4,not cheap but very yummy.,,"PRICES,FOOD",,
758,Y#2:1,"the place is a bit hidden away, but once you get there, it's all worth it.",,AMBIENCE,AMBIENCE,place
759,Y#2:2,not only is the food,,FOOD,FOOD,food
760,WE#9:3,"the waiter was attentive, the food was delicious and the views of the city were great.",,"SERVICE,FOOD,AMBIENCE",FOOD,food
761,TR#3:0,great place to relax and enjoy your dinner,,AMBIENCE,AMBIENCE,place
762,TR#3:1,there is something about their atmosphere that makes me come back nearly every week.,,AMBIENCE,AMBIENCE,atmosphere
763,TR#3:3,good food: my favorite is the seafood spaghetti.,,"FOOD,FOOD",FOOD|FOOD,food|food
764,TM#7:0,excellent food for great prices,,"FOOD,PRICES",FOOD|PRICES,food|price
765,TM#7:2,the wait staff is very courteous and accomodating.,,SERVICE,SERVICE,staff
766,TM#7:3,"the space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",,FOOD,FOOD,food
767,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,,FOOD,,
768,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",,PRICES,AMBIENCE|AMBIENCE,time|place
769,RL#3:2,"lobster was good, nothing spectacular.",,FOOD,,
770,PP#9:1,i think the pizza is so overrated and was under cooked.,,FOOD,FOOD,pizza
771,PP#9:2,had no flavor and the staff is rude and not attentive.,,"SERVICE,FOOD",SERVICE,staff
772,PP#4:2,the service was quick and friendly.,,SERVICE,SERVICE,service
773,PP#4:4,i thought the restaurant was nice and clean.,,AMBIENCE,FOOD,restaurant
774,PP#4:5,i ordered the vitello alla marsala and i was pretty impressed.,,FOOD,,
775,PP#4:6,the veal and the mushrooms were cooked perfectly.,,"FOOD,FOOD",,
776,PP#4:7,the potato balls were not dry at all... in fact it was buttery.,,FOOD,,
777,P#1:1,"very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",,"SERVICE,SERVICE,FOOD,SERVICE",FOOD|SERVICE,food|service
778,RL#9:1,the food is always fresh ...,,FOOD,FOOD|FOOD,food|always
779,Y#5:0,overpriced japanese food with mediocre service,,"PRICES,SERVICE",FOOD|FOOD|SERVICE,food|price|service
780,Y#5:2,chicken teriyaki had tomato or pimentos on top??,,FOOD,,
781,Y#5:3,food was luke warm.,,FOOD,FOOD,food
782,Y#5:4,the waitress was not attentive at all.,,SERVICE,,
783,Y#5:5,i was looking for banana tempura for dessert and they dont have.,,FOOD,,
784,TFS#8:0,"not because you are ""the four seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",,PRICES,,
785,TFS#8:1,"the food was excellent as well as service, however, i left the four seasons very dissappointed.",,"FOOD,SERVICE",FOOD|SERVICE,food|service
786,TFS#8:2,i do not think dinner in manhattan should cost $400.00 where i am not swept off my feet.,,PRICES,,
787,Y#4:0,"red dragon roll - my favorite thing to eat, of any food group - hands down",,FOOD,FOOD,food
788,Y#4:1,just go to yamato and order the red dragon roll.,,FOOD,,
789,Y#4:3,the seafood dynamite is also otherworldly.,,FOOD,FOOD,food
790,Y#6:0,favorite sushi in nyc,,FOOD,FOOD,sushi
791,Y#6:2,"an unpretentious spot in park slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",,"AMBIENCE,FOOD,SERVICE",FOOD|SERVICE,sushi|service
792,Y#6:3,"in the summer months, the back garden area is really nice.",,AMBIENCE,AMBIENCE,really
793,Y#6:4,the rolls are creative and i have yet to find another sushi place that serves up more inventive yet delicious japanese food.,,"FOOD,FOOD,FOOD",FOOD|FOOD|AMBIENCE,food|sushi|place
794,Y#6:5,"the dancing, white river and millenium rolls are musts.",,FOOD,,
795,P#10:0,gross food – wow-,,FOOD,FOOD,food
796,P#10:1,i can't remember the last time i had such gross food in new york.,,FOOD,FOOD|AMBIENCE,food|time
797,P#10:2,my quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,,"FOOD,FOOD",,
798,P#10:3,and $11 for a plate of bland guacamole?,,"FOOD,PRICES",,
799,P#10:5,"don't get me started on the margaritas, either.",,FOOD,,
800,TM#3:0,great indian food!,,FOOD,FOOD,food
801,TM#3:3,"the food was good, the place was clean and affordable.",,"FOOD,AMBIENCE,PRICES",FOOD|AMBIENCE,food|place
802,TR#1:0,"this is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",,"AMBIENCE,FOOD",FOOD|FOOD,food|time
803,TR#1:1,the staff is very good.,,SERVICE,SERVICE,staff
804,TR#1:2,love their drink menu.,,FOOD,FOOD,menu
805,TR#1:3,i highly recommend this beautiful place.,,AMBIENCE,AMBIENCE,place
806,TR#8:4,we were offered water for the table but were not told the voss bottles of water were $8 a piece.,,PRICES,,
807,TR#8:5,food was ok.,,FOOD,FOOD,food
808,TR#8:6,nice view of river and nyc.,,AMBIENCE,,
