,id,review,target,label,predict,term,polarity
418,TVU#6:3,the martinis are amazing and very fairly priced.,"martinis,martinis","FOOD,PRICES",PRICES,rice|fairly,"positive,positive"
419,TVU#6:5,"the dj is awesome, i have been there for my birthday and a bunch of other times with friends and i keep going back.","DJ,NULL",AMBIENCE,SERVICE,back|time,"positive,positive"
420,TVU#6:8,in the end you end up with a fair tab and nothing but a great time!!!,"NULL,NULL",PRICES,AMBIENCE,great|time,"positive,positive"
421,TFS#5:2,but $500 for a dinner for two that didn't include wine?,dinner for two,PRICES,FOOD,dinner|wine,negative
422,TFS#5:21,"i read reviews that called the restaurant too expensive and i thought to myself, but may be it is worth it.","restaurant,restaurant",PRICES,PRICES,restaurant|expensive,"negative,negative"
423,TFS#5:24,"i wanted to go there to see if it was worth it and sadly, curiousity got the best of me and i paid dearly for it.","NULL,NULL",PRICES,PRICES,best,"negative,negative"
424,TFS#5:30,"service was just ok, it is not what you'd expect for $500.","Service,NULL","SERVICE,PRICES",PRICES,service|expect,"negative,negative"
425,CLF#3:0,terrible waste of money.. scammers,"NULL,NULL",PRICES,PRICES,money,"negative,negative"
426,CLF#3:3,i am actually offended to have spent so much money on such a bad experience.,"NULL,NULL",PRICES,PRICES,money|much|actually,"negative,negative"
427,CLF#3:4,i literally just got back home after visiting casa la femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,"Casa La Femme,Casa La Femme",PRICES,PRICES,money|back|warn|time,"negative,negative"
428,CLF#3:6,"our visit their to say the least, was an unpleasant and costly experience!","NULL,NULL",PRICES,FOOD,pleasant,"negative,negative"
429,CLF#3:7,and even more so unpleasant because it was so costly for such an unpleasant experience.,"NULL,NULL",PRICES,FOOD,pleasant|pleasant,"negative,negative"
430,CLF#3:11,the place is beautiful!,place,AMBIENCE,AMBIENCE,place,positive
431,CLF#3:13,"however, our $14 drinks were were horrible!","drinks,drinks","FOOD,PRICES",,,"negative,negative"
432,CLF#3:23,i would not expect this for a $55 dinner.,"dinner,dinner","FOOD,PRICES",PRICES,would|dinner|expect,"negative,negative"
433,CLF#3:28,"by the time we left our wallets were empy and so were our stomachs and we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!","food,NULL,NULL","FOOD,PRICES",FOOD,food|would|table|wall|time|dinner|left,"negative,negative,negative"
434,CLF#3:29,if it seemed possible to do so while there i would have fought my bill since my dinner portion of my meal was inedible!,"meal,NULL","FOOD,PRICES",FOOD,would|dinner|meal,"negative,negative"
435,CLF#3:30,"i have never left a restaurant feeling as if i was abused, and wasted my hard earned money.","restaurant,restaurant",PRICES,SERVICE,money|restaurant|left,"negative,negative"
436,CLF#3:31,my husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,"NULL,NULL,NULL","PRICES,SERVICE",PRICES,money|much|tend|spend,"negative,negative,negative"
437,BG#5:4,"i have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which i would expect at a upscale indian restaurant but this place doesn't have an upscale feel.","place,place,chicken tikka masala,feel","PRICES,PRICES,AMBIENCE",PRICES,place|rice|rice|would|restaurant|expect,"positive,negative,negative,negative"
438,BG#5:6,i don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,"NULL,NULL","SERVICE,PRICES",PRICES,place|rice|patron,"negative,negative"
439,CLF#7:0,gorgeous place ideal for a romantic dinner,"place,place",AMBIENCE,FOOD,place|dinner,"positive,positive"
440,DBG#7:5,too bad i had paid an extra $2 for the stone bowl.,stone bowl,PRICES,,,negative
441,Z#6:0,possibly the most romantic restaurant in the city,Restaurant,AMBIENCE,SERVICE,restaurant,positive
442,Z#6:1,"this is undoubtedly my favorite modern japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!","modern Japanese brasserie,modern Japanese brasserie",AMBIENCE,FOOD,restaurant|sushi,"positive,positive"
443,Z#6:3,"if you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).","private booths,glass ceilings","AMBIENCE,AMBIENCE",PRICES,sure|food|come|date|planning|really|ground|glass|make|real|someone,"positive,positive"
444,Z#6:5,"my party had the bbe $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!","BBE $29 fixe prix menu,BBE $29 fixe prix menu","PRICES,FOOD",SERVICE,also|fixe|flight|sake|prix|light,"positive,positive"
445,Z#6:13,"maybe it was the great company (i had friends visiting from philly – yes, it was not a date this time) or the super reasonable price point, but i just can’t say enough good things about this brasserie.","brasserie,brasserie",PRICES,PRICES,great|rice|date|time|maybe,"positive,positive"
446,Z#6:14,"i don’t usually visit the same establishment more than once, what more twice, but i’ll come to zenkichi anytime for a quiet, unhurried and memorable dinner.","Zenkichi,Zenkichi",AMBIENCE,SERVICE,come|time|anytime|quiet|twice|dinner|zenkichi,"positive,positive"
447,CLF#6:5,"they are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!","service,drinks,pita bread,NULL","SERVICE,PRICES,PRICES,SERVICE",SERVICE,service|well,"negative,negative,negative,negative"
448,DBG#6:7,"the meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.","meat,sauces,service,meal,kimchi,salad","FOOD,FOOD,SERVICE,FOOD,PRICES,PRICES",SERVICE,great|service|meal,"positive,positive,positive,positive,positive,positive"
449,TR#5:6,"price is high but the food is good, so i would come back again.","food,food,NULL","FOOD,PRICES",PRICES,food|rice|back|would|come,"positive,negative,positive"
450,Z#7:2,"this place has totally weird decor, stairs going up with mirrored walls - i am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...","decor,mirrored walls","AMBIENCE,AMBIENCE",AMBIENCE,place|mirrored|mirrored|stair|stair|wall|wall|broke|head|make,"negative,negative"
451,FF#4:10,"at $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.","NULL,NULL,NULL","PRICES,SERVICE",,,"negative,negative,negative"
452,FF#3:9,"i took one bite from the $24 salmon, and i have never, in the 17 years i have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in flatbush farms.","salmon,salmon","FOOD,PRICES",FOOD,restaurant,"negative,negative"
453,BHD#4:5,only complaint is the pricing--i believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu,PRICES,PRICES,would,negative
454,BFC#7:11,"considering you will spend at least $60 a head, i expect better service.","service,NULL","SERVICE,PRICES",PRICES,better|service|head|expect|spend,"negative,negative"
455,CLF#8:9,can’t believe how an expensive nyc restaurant can be so disrespectful to its clients.,"restaurant,NULL","PRICES,SERVICE",PRICES,restaurant|expensive,"negative,negative"
456,WE#1:3,"the bread was stale, the salad was overpriced and empty.","bread,salad,salad","FOOD,PRICES,FOOD",PRICES,rice,"negative,negative,negative"
