,id,review,target,label,predict,terms
365,1655504:1,Cheese plate is a varied delight and great bargain at $10.,"Cheese plate,Cheese plate,Cheese plate","FOOD,FOOD,PRICES",FOOD|FOOD|FOOD|PRICES,cheese|plate|delight|bargain
366,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.","bruschettas,paninis,tramezzinis","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,selection|bruschettas|paninis|tramezzinis|palate
367,1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","asparagus, truffle oil, parmesan bruschetta",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,asparagus|truffle|parmesan|bruschetta|winner
368,1655504:4,Wine list is extensive without being over-priced.,"Wine list,Wine list","FOOD,PRICES",FOOD|SERVICE,wine|list
369,1655504:5,"Be sure to try the seasonal, and always delicious, specials.",specials,FOOD,FOOD,specials
370,1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,AMBIENCE,SERVICE|AMBIENCE,review|atmosphere
371,1655521:2,"The food was very good, a great deal, and the place its self was great.","food,food,place","FOOD,PRICES,AMBIENCE",FOOD|FOOD|AMBIENCE|FOOD,food|deal|place|self
372,1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,SERVICE,SERVICE|SERVICE|AMBIENCE,wait|staff|town
373,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","people,Cafe Noir",SERVICE,FOOD|FOOD|AMBIENCE|AMBIENCE|FOOD,cafe|noir|dont|jsut|people
374,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,SERVICE,SERVICE|SERVICE,service|people
375,1660047:2,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,SERVICE,SERVICE,waitress
376,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,SERVICE,FOOD|SERVICE|SERVICE|AMBIENCE|FOOD,dinner|manager|boyfriend|america|tips
377,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress,SERVICE,FOOD|SERVICE,model/waitress|manager
378,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.","staff,Cafe Noir",SERVICE,FOOD|AMBIENCE|SERVICE|AMBIENCE,cafe|noir|staff|place
379,1661043:0,Pizza here is consistently good.,Pizza,FOOD,FOOD,pizza
380,1661043:1,Salads are a delicious way to begin the meal.,Salads,FOOD,FOOD|FOOD,salads|meal
381,1661043:2,You should pass on the calamari.,calamari,FOOD,FOOD,calamari
382,1661043:4,Decor is charming.,Decor,AMBIENCE,AMBIENCE,decor
383,1661043:5,Service is average.,Service,SERVICE,SERVICE,service
384,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","ambience,NULL,food","AMBIENCE,PRICES,FOOD",AMBIENCE|PRICES|PRICES|FOOD,ambience|prices|fact|food
385,1661757:4,I would definitely recommend SEA if you like thai cuisine!,thai cuisine,FOOD,FOOD,cuisine
386,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,SERVICE,FOOD|SERVICE|SERVICE|FOOD|FOOD,weeks|customer|service|experience|restaurant
387,1662726:1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,SERVICE,FOOD|SERVICE|SERVICE|FOOD|AMBIENCE,gentleman|manager|table|smile|order
388,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.","atmosphere,dishes,service","AMBIENCE,FOOD,SERVICE",AMBIENCE|FOOD|SERVICE,atmosphere|dishes|service
389,1663111:5,The wine list is also really nice.,wine list,FOOD,FOOD|SERVICE,wine|list
390,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.","NULL,food,drinks,staff,mileau","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|FOOD|SERVICE|FOOD,food|drinks|staff|mileau
391,1671113:1,The food is great and reasonably priced.,"food,food","FOOD,PRICES",FOOD,food
392,1671113:2,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,SERVICE,FOOD|FOOD|SERVICE|AMBIENCE,reservations|times|hostess|name
393,1671113:3,"If the weather is nice, try to snag an outside table.",outside table,AMBIENCE,FOOD|SERVICE|FOOD,weather|snag|table
394,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","staff,staff,unisex bathroom","SERVICE,SERVICE,AMBIENCE",SERVICE|AMBIENCE,staff|bathroom
395,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","caviar,waitstaff","FOOD,SERVICE",FOOD|SERVICE|FOOD|FOOD,caviar|waitstaff|royalty|second
396,1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,SERVICE,SERVICE|AMBIENCE|AMBIENCE|SERVICE,patrons|closing|time|waitstaff
397,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,"caviar,service","FOOD,SERVICE",FOOD|FOOD|SERVICE|FOOD|FOOD|SERVICE,caviar|russe|anyone|grade|caviar|service
398,1702257:1,Fresh ingredients and everything is made to order.,"ingredients,NULL","FOOD,FOOD",FOOD|PRICES,ingredients|order
399,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff,SERVICE,SERVICE|FOOD|SERVICE,staff|meal|company
400,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.","food,salmon dish","FOOD,FOOD",FOOD|FOOD|FOOD,food|salmon|dish
401,1706644:2,"I also ordered the Change Mojito, which was out of this world.",Change Mojito,FOOD,FOOD|FOOD|FOOD,change|mojito|world
402,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum,FOOD,FOOD|FOOD|FOOD,friends|rice|dishes
403,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","back patio,music","AMBIENCE,AMBIENCE",AMBIENCE|FOOD,patio|music
404,1707201:1,The food was good.,food,FOOD,FOOD,food
405,1707201:2,The place was nice and calm.,place,AMBIENCE,AMBIENCE,place
406,1707201:3,but the service was a bit slow.,service,SERVICE,SERVICE,service
407,1707741:1,The buffet had a nice selection.,buffet,FOOD,FOOD|FOOD,buffet|selection
408,1707741:2,The food was average or above including some surprising tasty dishes.,"food,dishes","FOOD,FOOD",FOOD|FOOD,food|dishes
409,1707741:3,Service was also very good.,Service,SERVICE,SERVICE,service
410,1710746:0,I got an excellent piece of cheesecake and we had several other nice pastries.,"cheesecake,pastries","FOOD,FOOD",FOOD|FOOD|FOOD,piece|cheesecake|pastries
411,1710746:1,"I would recommend Roxy's for that, but not for their food.","food,NULL","FOOD,FOOD",FOOD|FOOD,roxy|food
412,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers,FOOD,FOOD|FOOD,girlfriend|cheeseburgers
413,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers,FOOD,FOOD|FOOD|FOOD,burgers|hands|mess
414,1710746:5,Also they were $15 each!,,PRICES,,
415,1710746:6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll,FOOD,FOOD|FOOD|FOOD,pastrami|sandwich|roll
416,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,"NULL,NULL","PRICES,FOOD",FOOD|FOOD|FOOD,pound|pastrami-but|taste-i
417,1713185:0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","food,place","FOOD,AMBIENCE",AMBIENCE|AMBIENCE|FOOD|FOOD,place|part|restaurant|food
418,1713185:1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","food,spice","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,times|food|spicy|spice|flavor|dish
419,1713185:2,And the Tom Kha soup was pathetic.,Tom Kha soup,FOOD,FOOD,soup
420,1713185:3,If you want good authentic Thai this place is not the place to go.,Thai,FOOD,FOOD|AMBIENCE|AMBIENCE,thai|place|place
421,1718513:0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,lunch|couple|weeks|saturday|food
422,1718513:1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","pesto pizza,spicy Italian cheese","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,pesto|pizza|pizza|amount|cheese
423,1718513:3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,AMBIENCE,FOOD|AMBIENCE|FOOD|FOOD,garden|area|herb|garden
424,1719567:0,We had the lobster sandwich and it was FANTASTIC.,lobster sandwich,FOOD,FOOD|FOOD|FOOD,lobster|sandwich|fantastic
425,1719567:1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.","NULL,portion,french fries","FOOD,FOOD,FOOD",SERVICE|FOOD|FOOD,husband|portion|fries
426,1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"scallops,sauce","FOOD,FOOD",FOOD|FOOD|FOOD,scallops|appetizer|sauce
427,1719567:4,We waited at the bar and had martinis that were just right.,martinis,FOOD,FOOD,martinis
428,1723402:0,love the food.,food,FOOD,FOOD,food
429,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food,FOOD,AMBIENCE|FOOD|FOOD,place|comfort|food
430,1723402:3,and you can't beat the prices.,,PRICES,PRICES,prices
431,1723658:1,"Great food, good size menu, great service and an unpretensious setting.","food,menu,service,setting","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|FOOD|FOOD|SERVICE|AMBIENCE,food|size|menu|service|setting
432,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","dishes,lamb sausages,sardines with biscuits,large whole shrimp,pistachio ice cream","FOOD,FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,dishes|lamb|sausages|sardines|biscuits|shrimp|pistachio|cream
433,1726001:1,"The freshest, best variety, and the fastest delivery.","NULL,NULL,delivery","FOOD,FOOD,SERVICE",AMBIENCE|PRICES,variety|delivery
434,1726001:2,Also very inexpensive.,,PRICES,,
435,1726001:3,A great choice at any cost and a great deal.,"NULL,NULL",PRICES,PRICES|PRICES|PRICES,choice|cost|deal
436,1726427:0,The service was excellent and the food was delicious.,"service,food","SERVICE,FOOD",SERVICE|FOOD,service|food
437,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.","sushi,ceviche mix (special),crab dumplings,assorted sashimi,sushi,rolls,sake,banana tempura","FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,sushi|choice|ceviche|crab|dumplings|sashimi|sushi|rolls|types|sake|banana|tempura
438,1726473:0,"Average to good Thai food, but terrible delivery.","Thai food,delivery","FOOD,SERVICE",FOOD|FOOD|FOOD,thai|food|delivery
439,1726473:4,"The food arrived 20 minutes after I called, cold and soggy.","food,NULL","FOOD,SERVICE",FOOD|FOOD,food|minutes
440,1727363:1,This is a wonderful place on all stand points especially value ofr money.,"place,place",PRICES,AMBIENCE|PRICES|PRICES|PRICES,place|points|value|money
441,1727363:2,An excellent service,service,SERVICE,SERVICE,service
442,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,waiter,SERVICE,SERVICE,waiter
443,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,"NULL,dishes","SERVICE,FOOD",FOOD|FOOD|FOOD,drinks|dishes|food
444,1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,food,FOOD,FOOD|FOOD|FOOD,food|variety|plates
445,1728733:5,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert),FOOD,AMBIENCE|FOOD|FOOD|FOOD|SERVICE,experience|gulab|jamun|dessert|waiter
446,1730014:1,"Service here was great, food was fantastic.","Service,food","SERVICE,FOOD",SERVICE|FOOD,service|food
447,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","Guacamole+shrimp appetizer,filet,frites","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,guacamole|appetizer|filet|frites|filet
448,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.","food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
449,1730127:2,"Always a nice crowd, but never loud.","crowd,NULL",AMBIENCE,SERVICE,crowd
450,1730447:2,"By far, the best pizza in Manhattan.",pizza,FOOD,FOOD|AMBIENCE,pizza|manhattan
451,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.","crust,staff,ingredients","FOOD,SERVICE,FOOD",FOOD|FOOD|SERVICE,crust|ingredients|staff
452,1746113:1,The menu has so many fish items and oysters.,menu,FOOD,FOOD|FOOD|FOOD|FOOD,menu|fish|items|oysters
453,1746113:3,"The fish was really,really fresh.",fish,FOOD,FOOD,fish
454,1748813:1,All of the pizzas are terrific and the price is even better!,"pizzas,pizzas","FOOD,PRICES",FOOD|PRICES,pizzas|price
455,1748813:2,I highly recommend the Sophia pizza.,Sophia pizza,FOOD,FOOD|FOOD,sophia|pizza
456,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,"food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
457,1748839:1,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,SERVICE|FOOD|SERVICE|AMBIENCE,waiter|money|guys|outta
458,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!","food,service","FOOD,SERVICE",FOOD|FOOD|SERVICE|SERVICE|AMBIENCE,people|food|service|roxy|place
459,378848:1,"The first time the sushi was outstanding, the second time it was a little bland.","sushi,sushi","FOOD,FOOD",AMBIENCE|FOOD|AMBIENCE,time|sushi|time
460,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","blond wood decor,premium sake,service","AMBIENCE,FOOD,SERVICE",FOOD|AMBIENCE|PRICES|FOOD|SERVICE,wood|decor|premium|sake|service
461,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.","kitchen food,Sushi","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,kitchen|food|sushi|world
462,397331:2,Mizu is home to creative and unique rolls not to found anywhere else.,rolls,FOOD,AMBIENCE|AMBIENCE|FOOD,mizu|home|rolls
463,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.","cuisine,service","FOOD,SERVICE",FOOD|SERVICE,cuisine|service
464,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","people,food,Thalia","SERVICE,FOOD,AMBIENCE",AMBIENCE|AMBIENCE|FOOD|FOOD,thalia|restaurant|people|food
465,404464:1,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer,FOOD,FOOD|FOOD|FOOD,salmon|appetizer|flavor
466,404464:2,"The entree was bland and small, dessert was not inspired.","entree,entree,dessert","FOOD,FOOD,FOOD",FOOD,dessert
467,404464:3,I expected quite a bit more from such an expensive menu.,"menu,menu","PRICES,FOOD",FOOD,menu
468,426805:0,"The view is spectacular, and the food is great.","view,food","AMBIENCE,FOOD",AMBIENCE|FOOD,view|food
469,426805:1,Wonderful strawberry daiquiries as well!,strawberry daiquiries,FOOD,FOOD|FOOD,strawberry|daiquiries
470,426930:0,Authentic Taiwanese food that's cheap... what more could you ask for?,"Taiwanese food,Taiwanese food","FOOD,PRICES",FOOD,food
471,426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,FOOD,FOOD|FOOD|FOOD,appetizer|dishes|taiwan
472,430342:0,delicious simple food in nice outdoor atmosphere.,"food,food,outdoor atmosphere","FOOD,FOOD,AMBIENCE",FOOD|AMBIENCE,food|atmosphere
473,430342:1,"Kind, attentive wait staff.",wait staff,SERVICE,AMBIENCE|SERVICE|SERVICE,kind|wait|staff
474,430342:2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"scallops,mahi mahi (on saffron risotto","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,scallops|mahi|mahi|saffron|risotto-yum
475,430342:3,My friend devoured her chicken and mashed potatos.,chicken and mashed potatos,FOOD,SERVICE|FOOD|FOOD,friend|chicken|potatos
476,430342:4,Delicious crab cakes too.,crab cakes,FOOD,FOOD|FOOD,delicious|crab
477,430342:5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","garden,food","AMBIENCE,FOOD",FOOD|FOOD|AMBIENCE,food|garden|place
478,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,"selection of thin crust pizza,selection of thin crust pizza,pizza place,Basil slice","FOOD,FOOD,FOOD",FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE,pizza|place|selection|crust|pizza|basil|slice
479,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones,FOOD,FOOD|FOOD,calzones|yuck
480,433878:3,The counter service is bad.,counter service,SERVICE,SERVICE,service
481,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","dosas,dosas","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,dosas|drip|grease|popcorn
482,436868:2,"The sandwiches are dry, tasteless and way overpriced.","sandwiches,sandwiches","FOOD,PRICES",FOOD,sandwiches
483,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE",AMBIENCE|FOOD|FOOD|SERVICE|FOOD|FOOD|AMBIENCE|SERVICE|PRICES,place|hampton|chutney|folks|style|substance|room|clerks|dearth
484,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.","atmosphere,service,food","AMBIENCE,SERVICE,FOOD",AMBIENCE|SERVICE|AMBIENCE|FOOD,atmosphere|service|impecible|food
485,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,FOOD,FOOD|FOOD,food|alot
486,445960:0,"This is such a lovely, peaceful place to eat outside.",place,AMBIENCE,AMBIENCE,place
487,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,AMBIENCE,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,restaurant|lawns|hudson|river|statue|liberty
488,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.","food,basic dishes,drinks","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,food|dishes|drinks
489,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,place|out-of-towners|sunset
490,447697:0,Great sushi experience.,sushi,FOOD,FOOD|AMBIENCE,sushi|experience
491,447697:1,Nice value.,,PRICES,PRICES,value
492,447697:2,Unique apppetizers.,apppetizers,FOOD,PRICES,apppetizers
493,447697:3,Try sushimi cucumber roll.,sushimi cucumber roll,FOOD,FOOD|FOOD|FOOD,sushimi|cucumber|roll
494,449802:0,"Good spreads, great beverage selections and bagels really tasty.","spreads,beverage selections,bagels","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,spreads|beverage|selections|bagels
495,449802:5,But who says Murray's is anything about service.,service,SERVICE,SERVICE|SERVICE,murray|service
496,454704:1,The service is awful.,service,SERVICE,SERVICE,service
497,454704:2,This place is not worth the prices.,"place,place",PRICES,AMBIENCE|PRICES,place|prices
498,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,Pizza,FOOD,SERVICE|FOOD,friends|pizza
499,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,"pizza,proprietor","FOOD,SERVICE",FOOD|SERVICE,pizza|proprietor
500,464215:2,The cream cheeses are out of this world and I love that coffee!!,"cream cheeses,coffee","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,cream|cheeses|world|coffee
501,464215:4,A little pricey but it really hits the spot on a Sunday morning!,"NULL,NULL",PRICES,AMBIENCE|AMBIENCE|AMBIENCE,spot|sunday|morning
502,464342:0,"Bagels are ok, but be sure not to make any special requests!","Bagels,NULL","FOOD,SERVICE",FOOD|FOOD,bagels|requests
503,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,FOOD|FOOD|SERVICE|PRICES,cheese|sandwich|manager|business
504,464342:2,Be sure not to get anything other than bagels!..,"NULL,bagels","FOOD,FOOD",AMBIENCE,bagels
505,464342:3,the turkey burgers are scary!,turkey burgers,FOOD,FOOD|FOOD,turkey|burgers
506,470488:0,The worst excuse for Japanese food I've ever encountered.,Japanese food,FOOD,FOOD|FOOD,excuse|food
507,470488:1,The soup for the udon was soy sauce and water.,soup for the udon,FOOD,FOOD|FOOD|FOOD|FOOD,soup|udon|sauce|water
508,470488:2,The sushi was awful!,sushi,FOOD,FOOD,sushi
509,470488:3,The rice was poor quality and was cooked so badly it was hard.,rice,FOOD,FOOD|FOOD,rice|quality
510,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","rice,sushi","FOOD,FOOD",FOOD|FOOD|FOOD,rice|seasoning|sushi
511,470488:5,"The fish was adequate, but inexpertly sliced.",fish,FOOD,FOOD,fish
512,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,FOOD,FOOD|AMBIENCE|FOOD|FOOD,restaurant|idea|experience|cuisine
513,475298:0,"Good, fast service.",service,SERVICE,SERVICE,service
514,475298:2,Food is great and inexpensive.,"Food,Food","FOOD,PRICES",FOOD,food
515,475298:3,The location is perfect.,location,AMBIENCE,AMBIENCE,location
516,475512:2,"Well, this place is so Ghetto its not even funny.",place,AMBIENCE,AMBIENCE|AMBIENCE,place|ghetto
517,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"bottle minimun,music","PRICES,AMBIENCE",FOOD|PRICES|AMBIENCE|PRICES|FOOD|FOOD,music|system|isnt|dollar|bottle|minimun
518,476473:0,Awsome Pizza especially the Margheritta slice.,"Pizza,Margheritta slice","FOOD,FOOD",FOOD|FOOD|FOOD|AMBIENCE,awsome|pizza|margheritta|slice
519,476473:2,Great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,FOOD,atmoshere
520,483111:0,Winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE",FOOD|SERVICE|SERVICE,winnie|staff|crew
521,483111:1,The food is reliable and the price is moderate.,"food,NULL","FOOD,PRICES",FOOD|PRICES,food|price
522,485026:0,"For authentic Thai food, look no further than Toons.",Thai food,FOOD,FOOD|FOOD,thai|food
523,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","Pad Thai,appetizer menu","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,thai|sample|appetizer|menu
524,485767:1,"The service was attentive, yet discreet.",service,SERVICE,SERVICE,service
525,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,brioche|lollies|party|touch|meal
526,485966:1,The place was quiet and delightful.,place,AMBIENCE,AMBIENCE,place
527,485966:2,Service was good and food is wonderful.,"Service,food","SERVICE,FOOD",SERVICE|FOOD,service|food
528,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"salmon,crab salad","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,caviar|salmon|crab|salad
529,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,SERVICE|SERVICE|AMBIENCE|AMBIENCE,wait|staff|part|beautification
530,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","food,mussels in spicy tomato sauce,fries","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,food|mussels|spicy|tomato|sauce|shoestring|fries
531,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,part|night|atmosphere
532,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","martini,martini,martini,Vanilla Shanty,setting,music","FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,martini|glass|drinks|vanilla|shanty|mmmm
533,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,FOOD|FOOD|FOOD|FOOD|FOOD|PRICES,lady|saturday|nights|taste|music|requests
534,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","location,Suan","AMBIENCE,PRICES",AMBIENCE|PRICES|SERVICE|PRICES|PRICES|SERVICE|FOOD,location|fact|hutner|college|prices|students|suan
535,493013:2,I LOVE their Thai,Thai,FOOD,FOOD,thai
536,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|PRICES,noodles|shrimp|chicken|coconut|juice|must
537,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,summer-eat|outside|terrace|feature|suan
538,493514:0,I cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,SERVICE|AMBIENCE,staff|restaurant
539,493514:1,I cannot imagine better Indian food in all of the city.,Indian food,FOOD,FOOD|AMBIENCE,food|city
540,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.","chef,staff","FOOD,SERVICE",FOOD|FOOD|FOOD|SERVICE,course|months|chef|staff
541,494850:3,The food now is inconsistent.,food,FOOD,FOOD,food
542,496132:1,The setting is casual and romantic.,setting,AMBIENCE,AMBIENCE,setting
543,496132:2,Prices are very good.,,PRICES,PRICES,prices
544,496132:3,The food is excellent! ,food,FOOD,FOOD,food
545,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream,FOOD,FOOD|FOOD,vinegar|icecream
546,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers,FOOD,FOOD|PRICES|SERVICE,hamburgers|matter|reviews
547,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"NULL,NULL,NULL","FOOD,FOOD,PRICES",PRICES|FOOD|FOOD|FOOD,rip-off|meat|patties|buns
548,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.","dim sum,dim sum","PRICES,FOOD",FOOD|AMBIENCE|PRICES,rest|chinatown|standards
