,id,review,label,pred_multiple,terms
465,473,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.,FOOD,FOOD|FOOD|FOOD|VALUE|FOOD,drinks|lot|dishes|nothing|food
466,474,the food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD,FOOD|FOOD|FOOD,food|variety|plates
467,475,we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,FOOD,FOOD|FOOD|FOOD|FOOD|SERVICE,experience|gulab|jamun|dessert|waiter
468,476,"service here was great, food was fantastic.",SERVICE|FOOD,SERVICE|FOOD,service|food
469,477,"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,guacamole|shrimp|appetizer|filet|frites|filet
470,478,"the food is outstanding and the service is quick, friendly and very professional.",FOOD|SERVICE,FOOD|SERVICE,food|service
471,479,"by far, the best pizza in manhattan.",FOOD,FOOD|SERVICE,pizza|manhattan
472,480,"the crust is thin, the ingredients are fresh and the staff is friendly.",FOOD|SERVICE|FOOD,FOOD|FOOD|SERVICE,crust|ingredients|staff
473,481,the menu has so many fish items and oysters.,FOOD,FOOD|FOOD|FOOD|FOOD,menu|fish|items|oysters
474,482,"the fish was really,really fresh.",FOOD,FOOD,fish
475,483,all of the pizzas are terrific and the price is even better!,FOOD,FOOD|VALUE,pizzas|price
476,484,i highly recommend the sophia pizza.,FOOD,FOOD|FOOD,sophia|pizza
477,485,the food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD|SERVICE,FOOD|SERVICE|VALUE,food|service|vow
478,486,"for the people who want great food plus great service, roxy is a place to avoid!",FOOD|SERVICE,VALUE|FOOD|SERVICE|FOOD|VALUE,people|food|service|roxy|place
479,487,"the first time the sushi was outstanding, the second time it was a little bland.",FOOD|FOOD,VALUE|FOOD|VALUE,time|sushi|time
480,488,"the blond wood decor is very soothing, the premium sake is excellent and the service is great.",AMBIENCE|FOOD|SERVICE,FOOD|AMBIENCE|VALUE|FOOD|SERVICE,wood|decor|premium|sake|service
481,489,"while their kitchen food is delicious, their sushi is out of this world.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,kitchen|food|sushi|world
482,490,mizu is home to creative and unique rolls not to found anywhere else.,FOOD,FOOD|FOOD|FOOD,mizu|home|rolls
483,491,"not only is the cuisine the best around, the service has always been attentive and charming.",FOOD|SERVICE,FOOD|SERVICE,cuisine|service
484,492,"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",SERVICE|FOOD|AMBIENCE,FOOD|FOOD|FOOD|FOOD,thalia|restaurant|people|food
485,493,i ordered the smoked salmon and roe appetizer and it was off flavor.,FOOD,FOOD|FOOD|FOOD|FOOD,salmon|roe|appetizer|flavor
486,494,"the entree was bland and small, dessert was not inspired.",FOOD|FOOD|FOOD,FOOD,dessert
487,495,i expected quite a bit more from such an expensive menu.,VALUE|FOOD,VALUE|SERVICE,bit|menu
488,496,"the view is spectacular, and the food is great.",AMBIENCE|FOOD,AMBIENCE|FOOD,view|food
489,497,authentic taiwanese food that's cheap... what more could you ask for?,FOOD|VALUE,FOOD,food
490,498,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,FOOD,FOOD|FOOD|FOOD|FOOD,appetizer|dishes|way|taiwan
491,499,delicious simple food in nice outdoor atmosphere.,FOOD|FOOD|AMBIENCE,FOOD|AMBIENCE,food|atmosphere
492,500,"kind, attentive wait staff.",SERVICE,SERVICE|SERVICE,wait|staff
493,501,i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|VALUE,scallops|mahi|mahi|saffron|risotto-yum
494,502,delicious crab cakes too.,FOOD,FOOD|FOOD,crab|cakes
495,503,"even if the food wasn't this good, the garden is a great place to sit outside and relax.",AMBIENCE|FOOD,FOOD|FOOD|FOOD,food|garden|place
496,504,"their calzones are horrific, bad, vomit-inducing, yuck.",FOOD,FOOD|SERVICE,calzones|yuck
497,505,the counter service is bad.,SERVICE,SERVICE,service
498,506,"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,dosas|drip|grease|popcorn
499,507,"the sandwiches are dry, tasteless and way overpriced.",FOOD|VALUE,FOOD|FOOD,sandwiches|way
500,508,"the atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE|SERVICE|FOOD,AMBIENCE|SERVICE|AMBIENCE|FOOD,atmosphere|service|impecible|food
501,509,"best italian food i ever had (and being italian, that means alot).",FOOD,FOOD|FOOD,food|alot
502,510,"this is such a lovely, peaceful place to eat outside.",AMBIENCE,FOOD,place
503,511,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,AMBIENCE,FOOD|FOOD|AMBIENCE|FOOD|AMBIENCE|SERVICE,restaurant|lawns|hudson|river|statue|liberty
504,512,"the food is good, especially their more basic dishes, and the drinks are delicious.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD,food|dishes|drinks
505,513,"this is a great place to take out-of-towners, and perfect for watching the sunset.",AMBIENCE,AMBIENCE|FOOD|AMBIENCE,place|out-of-towners|sunset
506,514,great sushi experience.,FOOD,FOOD|SERVICE,sushi|experience
507,515,unique apppetizers.,FOOD,SERVICE,apppetizers
508,516,"good spreads, great beverage selections and bagels really tasty.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,spreads|beverage|selections|bagels
509,517,the service is awful.,SERVICE,SERVICE,service
510,518,i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.,FOOD,SERVICE|AMBIENCE|FOOD,friends|thing|pizza
511,519,the pizza is delicious and the proprietor is one of the nicest in nyc.,FOOD|SERVICE,FOOD|FOOD|SERVICE,pizza|proprietor|nyc
512,520,the cream cheeses are out of this world and i love that coffee!!,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,cream|cheeses|world|coffee
513,521,the turkey burgers are scary!,FOOD,FOOD|FOOD,turkey|burgers
514,522,the sushi was awful!,FOOD,FOOD,sushi
515,523,the rice was poor quality and was cooked so badly it was hard.,FOOD,FOOD|FOOD,rice|quality
516,524,"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD|FOOD,FOOD|FOOD|FOOD,rice|seasoning|sushi
517,525,"the fish was adequate, but inexpertly sliced.",FOOD,FOOD,fish
518,526,"good, fast service.",SERVICE,SERVICE,service
519,527,food is great and inexpensive.,FOOD|VALUE,FOOD,food
520,528,the location is perfect.,AMBIENCE,VALUE,location
521,529,"well, this place is so ghetto its not even funny.",AMBIENCE,AMBIENCE,place
522,530,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,VALUE|AMBIENCE,FOOD|VALUE|VALUE|VALUE|VALUE|VALUE,music|system|isnt|dollar|bottle|minimun
523,531,awsome pizza especially the margheritta slice.,FOOD|FOOD,FOOD|FOOD|SERVICE,pizza|margheritta|slice
524,532,great atmoshere and worth every bit.,AMBIENCE,FOOD|VALUE,atmoshere|bit
525,533,winnie and her staff are the best crew you can find serving you.,SERVICE|SERVICE,FOOD|SERVICE|SERVICE,winnie|staff|crew
526,534,the food is reliable and the price is moderate.,FOOD,FOOD|VALUE,food|price
527,535,"for authentic thai food, look no further than toons.",FOOD,FOOD|SERVICE,food|toons
528,536,"try the pad thai, or sample anything on the appetizer menu...they're all delicious.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,pad|thai|sample|anything|appetizer|menu
529,537,"the service was attentive, yet discreet.",SERVICE,SERVICE,service
530,538,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD,FOOD|FOOD|FOOD|AMBIENCE|FOOD,brioche|lollies|party|touch|meal
531,539,the place was quiet and delightful.,AMBIENCE,AMBIENCE,place
532,540,service was not good and food is not wonderful.,SERVICE|FOOD,SERVICE|FOOD,service|food
533,541,i did not try the caviar but i tried their salmon and crab salad (they are all good),FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,caviar|salmon|crab|salad
534,542,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE,SERVICE|SERVICE|AMBIENCE|AMBIENCE|VALUE|VALUE|VALUE,wait|staff|fun|part|beautification|way|way
535,543,"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,food|mussels|spicy|tomato|sauce|shoestring|fries
536,544,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|SERVICE,part|ls|night|atmosphere|bts
537,545,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.",FOOD|FOOD|VALUE|FOOD|AMBIENCE|AMBIENCE,FOOD|AMBIENCE|FOOD|FOOD|FOOD|FOOD,martini|glass|drinks|vanilla|shanty|mmmm
538,546,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE,FOOD|SERVICE|AMBIENCE|FOOD|AMBIENCE|SERVICE,lady|dj|nights|taste|music|requests
539,547,i love their thai,FOOD,,
540,548,in summer-eat outside on a terrace (another great feature of suan)!!!,AMBIENCE,FOOD|FOOD|AMBIENCE|AMBIENCE|VALUE,summer-eat|outside|terrace|feature|suan
541,549,i cannot imagine a friendlier staff working in a restaurant.,SERVICE,SERVICE|SERVICE,staff|restaurant
542,550,i cannot imagine better indian food in all of the city.,FOOD,FOOD|VALUE,food|city
543,551,the food now is inconsistent.,FOOD,FOOD,food
544,552,the setting is casual and romantic.,AMBIENCE,AMBIENCE,setting
545,553,the food is excellent!,FOOD,FOOD,food
546,554,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD,FOOD|FOOD,vinegar|icecream
547,555,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",SERVICE|AMBIENCE,VALUE|VALUE|VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE,wait|sum|tables|sum|atmosphere|gig|chinatown|alternative
548,557,the food was exceptional.,FOOD,FOOD,food
549,558,"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD,FOOD|FOOD|FOOD,lamb|shank|wine
550,560,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD|AMBIENCE,FOOD|AMBIENCE|AMBIENCE|FOOD,restaurant|bit|something|meal
551,561,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD|FOOD,VALUE|FOOD|VALUE|FOOD,pad|chicken|pad|thai
552,562,the fried dumplings are great!,FOOD,FOOD,dumplings
553,563,this place would be so much better served by being run by a group that actually understands customer service.,SERVICE,AMBIENCE|VALUE|SERVICE|SERVICE,place|group|customer|service
554,564,"terrible, terrible management - deserves to be shut-down.",SERVICE,VALUE,management
555,565,"delicious bagels, especially when right out of the oven.",FOOD,FOOD|FOOD|SERVICE,bagels|right|oven
556,566,spreads and toppings are great - though a bit pricey.,FOOD|FOOD|VALUE|VALUE,VALUE|FOOD|VALUE,spreads|toppings|bit
557,567,service is fast and friendly.,SERVICE,SERVICE,service
558,568,"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.",FOOD|AMBIENCE,FOOD|FOOD|VALUE|VALUE|AMBIENCE,food|ambience|matter|opinion|thing
559,570,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE|SERVICE,AMBIENCE|AMBIENCE|SERVICE|SERVICE|SERVICE|SERVICE,place|ambience|staff|guest|friend|time
560,571,"great food, great prices, great service.",FOOD|SERVICE,FOOD|VALUE|SERVICE,food|prices|service
561,572,"if you are looking for a good quality, cheap eats - this is the place.",FOOD|VALUE,FOOD|SERVICE,quality|place
562,573,it's a perfect place to have a amanzing indian food.,FOOD,FOOD|FOOD,place|food
563,574,"also it's great to have dinner in a very romantic and comfortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE|SERVICE,FOOD|VALUE|SERVICE|VALUE,dinner|place|service|place
564,575,"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD,FOOD|FOOD|SERVICE,bagels|bagel|experience
565,576,great bagels made the old-fashioned way.,FOOD|FOOD,FOOD|VALUE,bagels|way
566,577,drawbacks: service is slow and they don't toast!,SERVICE,VALUE|SERVICE|SERVICE,drawbacks|service|toast
567,578,the food was absolutely amazing!!,FOOD,FOOD,food
568,579,the baked clams octopus we shared as appetizers were the best we've ever had!!,FOOD,FOOD|FOOD|FOOD,clams|octopus|appetizers
569,580,"the lamb was tender so full of flavor, the dessert was divine!!",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,lamb|tender|flavor|dessert
570,581,the waiter was attentive.,SERVICE,SERVICE,waiter
571,582,the place itself is beautiful the bar scene seems to be happening.,AMBIENCE|AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,place|bar|scene
572,584,"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,servings|salmon|wasnt|girlfriend|chicken
573,585,dessert is a joke...dont bother,FOOD,FOOD|FOOD|FOOD,dessert|joke|dont
574,586,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE,VALUE|FOOD|SERVICE|VALUE|SERVICE,volare|virgins|regulars|everyone|service
575,587,"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE|FOOD|FOOD,FOOD|FOOD|FOOD|VALUE|FOOD|FOOD|FOOD|FOOD,restaurant|family|feel|regard|portions|veal|world|famine
576,588,"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,anti-pasta|calamari|pasta|mains
577,589,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD|VALUE,FOOD|FOOD|FOOD,wine|list|meal
578,590,"great food, great decor, great service.",FOOD|AMBIENCE|SERVICE,FOOD|VALUE|SERVICE,food|decor|service
579,591,not the typical nyc gimmick theme restaurant.,AMBIENCE,FOOD|VALUE|FOOD|SERVICE,nyc|gimmick|theme|restaurant
580,592,"a cool bar with great food, and tons of excellent beer.",AMBIENCE|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,bar|food|tons|beer
581,593,the shrimp scampi was excellent and the antipasti were plentiful.,FOOD|FOOD,FOOD|FOOD|FOOD,shrimp|scampi|antipasti
582,594,the only thing more wonderful than the food (which is exceptional) is the service.,FOOD|SERVICE,AMBIENCE|FOOD|SERVICE,thing|food|service
583,596,cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE,AMBIENCE|VALUE,atomosphere|tables
584,597,service was very prompt but slightly rushed.,SERVICE,SERVICE,service
585,598,too bad the food wasn't of the same heritage.,FOOD,FOOD|FOOD,food|heritage
586,599,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,porcini|mushroom|pasta|special|seafood|tagliatelle
587,600,this place has the best chinese style bbq ribs in the city.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|SERVICE,place|style|bbq|ribs|city
588,601,i also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,rice|dishes|varieties|congee|rice|porridge
589,603,quick and friendly service.,SERVICE,SERVICE,service
590,604,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE|AMBIENCE,FOOD|AMBIENCE|AMBIENCE|VALUE|VALUE,dining|room|ceiling|world|outside
591,605,"the food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD|FOOD|SERVICE,FOOD|FOOD|SERVICE,food|filling|service
592,606,"i can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE,FOOD|SERVICE,summer|patio
593,607,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE|FOOD|FOOD,SERVICE|FOOD|FOOD|FOOD,service|food|sauce|meals
594,608,good food.,FOOD,FOOD,food
595,609,i have never had cheescake like this.,FOOD,FOOD,cheescake
596,610,warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE,FOOD|FOOD|SERVICE,winter|seating|months
597,611,the food is great and they have a good selecion of wines at reasonable prices.,FOOD|FOOD|VALUE,FOOD|FOOD|FOOD|VALUE,food|selecion|wines|prices
598,612,"while the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE|AMBIENCE|FOOD|SERVICE,AMBIENCE|AMBIENCE|FOOD|SERVICE,ambiance|atmosphere|food|service
599,613,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD,VALUE|FOOD,times|food
600,614,"service is friendly, and never had a problem walking in and getting a table.",SERVICE,SERVICE|VALUE|SERVICE,service|problem|table
601,615,best reuben sandwich ever!,FOOD,FOOD,sandwich
602,616,"the food was not fresh, the sauces were bland and very oily.",FOOD|FOOD,FOOD|FOOD,food|sauces
603,617,pizza was a little soggy.,FOOD,FOOD,pizza
604,618,ravioli was good...but i have to say that i found everything a bit overpriced.,FOOD,FOOD|FOOD|AMBIENCE,ravioli|everything|bit
605,619,"service, however, was excellent...and i liked the setting/atmosphere a lot.",SERVICE|AMBIENCE,SERVICE|AMBIENCE|SERVICE,service|setting/atmosphere|lot
606,620,authentic pakistani food.,FOOD,FOOD,food
607,621,people are always friendly.,SERVICE,VALUE,people
608,622,"just straight up cheap, good food.",FOOD|VALUE,FOOD,food
609,623,the best pad thai i've ever had.,FOOD,VALUE,pad
610,624,the design and atmosphere is just as good.,AMBIENCE|AMBIENCE,AMBIENCE|AMBIENCE,design|atmosphere
611,625,the food was actually aweful.,FOOD,FOOD,food
612,626,"the mussles were the fishiest things i've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... it was disgusting.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,mussles|things|seabass|goat|cheese|salad|goat|cheese|penne|w|chicken|bones
613,627,"nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE|SERVICE|FOOD,AMBIENCE|SERVICE|FOOD,atmosphere|service|desert
614,628,"the food is amazing, rich pastas and fresh doughy pizza.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD,food|pastas|pizza
615,629,"best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE|SERVICE|SERVICE,FOOD|FOOD|SERVICE,vibe|owner|service
616,630,"ask for usha, the nicest bartender in manhattan.",SERVICE,FOOD|FOOD|SERVICE,usha|bartender|manhattan
617,631,this is an amazing place to try some roti rolls.,FOOD,AMBIENCE|FOOD|SERVICE,place|roti|rolls
618,632,i really recommend the very simple unda (egg) rolls.,FOOD,FOOD|FOOD|VALUE,unda|egg|rolls
619,633,"delicate spices, onions, eggs and a kick-ass roti.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|SERVICE,spices|onions|eggs|roti
620,634,"toons has recently been redone, so it's now a very attractive space.",AMBIENCE,VALUE|VALUE|SERVICE,toons|redone|space
621,635,the food's as good as ever.,FOOD,FOOD,food
622,636,"in an area sadly lacking in decent thai food, this is one of the best spots.",FOOD,FOOD|FOOD|SERVICE,area|food|spots
623,637,"went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE|SERVICE|FOOD,SERVICE|VALUE|SERVICE|FOOD,night|decor|service|food
624,638,best drumsticks over rice and sour spicy soup in town!,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,drumsticks|rice|spicy|soup|town
625,639,beef noodle soup is good as well.,FOOD,FOOD|FOOD|FOOD,beef|noodle|soup
626,640,the service is good and the resturant is clean.,SERVICE|AMBIENCE,SERVICE|FOOD,service|resturant
627,641,best taiwanese food in ny!,FOOD,FOOD|FOOD,food|ny
628,642,rao's has the best service and atmosphere in nyc.,SERVICE|AMBIENCE,FOOD|SERVICE|AMBIENCE|SERVICE,rao|service|atmosphere|nyc
629,643,"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me.",AMBIENCE,VALUE|AMBIENCE|FOOD|FOOD,location|delight|seating|yorkie
630,644,indoor was very cozy and cute.,AMBIENCE,,
631,645,"the portion sizes here are huge, and the sushi is good.",FOOD|FOOD,VALUE|FOOD|FOOD,portion|sizes|sushi
632,646,staff is very accomodating.,SERVICE,SERVICE,staff
633,647,"excellent dumplings served amid clean, chic decor.",FOOD|AMBIENCE,FOOD|AMBIENCE,dumplings|decor
634,648,"i got the $10 10-piece dim sum combo, every bite of which was great.",FOOD,VALUE|FOOD|FOOD,sum|combo|bite
635,649,the decor is very simple but comfortable.,AMBIENCE,AMBIENCE,decor
636,650,the food was delicious but do not come here on a empty stomach.,FOOD|FOOD,FOOD|FOOD,food|stomach
637,651,the portions are small but being that the food was so good makes up for that.,FOOD|FOOD,FOOD|FOOD,portions|food
638,652,the staff there is very attentive and down to earth.,SERVICE,SERVICE|SERVICE,staff|earth
639,653,great indian food and the service is incredible.,FOOD|SERVICE,FOOD|SERVICE,food|service
640,654,great food and the prices are very reasonable.,FOOD,FOOD|VALUE,food|prices
641,655,the food here does a great service to the name (cantonese that is...).,FOOD,FOOD|SERVICE|FOOD|FOOD,food|service|name|cantonese
642,656,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,love|egg|noodles|beef|broth|shrimp|dumplings|slices|bbq|roast|pork
643,657,this dish is my favorite and i always get it when i go there and never get tired of it.,FOOD,FOOD,dish
644,658,"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,congee|donut|dough|ow|ley|soh|tasting|bread
645,659,simply some good tasting chinese food at incredible prices...,FOOD|VALUE,FOOD|FOOD|VALUE,tasting|food|prices
646,660,"good music, great food, speedy service affordable prices.",AMBIENCE|FOOD|SERVICE,FOOD|FOOD|SERVICE|VALUE,music|food|service|prices
647,661,consistently good japanese tapas.,FOOD,SERVICE,tapas
648,662,always good drinks and service is pretty good;,FOOD|SERVICE,FOOD|SERVICE,drinks|service
649,663,atmosphere is nice and relaxed too...,AMBIENCE,AMBIENCE,atmosphere
650,664,yakitori (bbq meats) is tasty too.,FOOD,FOOD|FOOD|FOOD,yakitori|bbq|meats
651,665,we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,SERVICE,FOOD|FOOD|FOOD|SERVICE,waiter|wine|tea|date
652,666,"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE,VALUE|FOOD|SERVICE|VALUE|VALUE|FOOD,apology|drinks|waiter|order|minutes|lip
653,667,"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",VALUE|SERVICE|SERVICE|SERVICE,FOOD|FOOD|FOOD|SERVICE|FOOD|SERVICE|SERVICE,restaurants|uws|food|wait-staff|diner|service|management
654,668,i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,SERVICE|VALUE|FOOD,VALUE|FOOD|SERVICE|FOOD|VALUE,area|bgel|service|food|side
655,669,the only problem is that the manager is a complete incompetent.,SERVICE,VALUE|VALUE,problem|manager
656,670,he offers subpar service and has no personality.,SERVICE,SERVICE|SERVICE,service|personality
657,671,there is no excuse for such lousy service!,SERVICE,VALUE|VALUE,excuse|service
658,672,"most of the servers are very attentive, friendly and quite attractive.",SERVICE,SERVICE,servers
659,673,"the vibe is very relaxed and cozy, service was great and the food was excellent!",AMBIENCE|SERVICE|FOOD,AMBIENCE|SERVICE|FOOD,vibe|service|food
660,674,food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went.,FOOD|AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,food|view|york|city|skiline|day
661,675,i would highly recommend requesting a table by the window.,AMBIENCE,SERVICE|SERVICE,table|window
662,676,although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE|AMBIENCE,VALUE|FOOD|VALUE|SERVICE,kind|water|questions|service
663,677,the food is great.,FOOD,FOOD,food
664,678,personal pans are the perfect size for those hungry nights.,FOOD,FOOD|FOOD|SERVICE,pans|size|nights
665,679,there is a downside if you're ordering in -- the delivery guys have major attitude.,SERVICE,VALUE|VALUE|VALUE|VALUE,downside|delivery|guys|attitude
666,680,never have i had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c i live in a walkup) who always seem disappointed with their tips.,SERVICE,VALUE|VALUE|VALUE|FOOD|FOOD|VALUE|VALUE|FOOD|SERVICE,delivery|guys|lot|huffing|panting|breath|b/c|walkup|tips
667,681,"love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE|AMBIENCE|AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,scene|place|character|light
668,682,the pizza was pretty good and huge.,FOOD|FOOD,FOOD,pizza
669,683,we were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD,FOOD|VALUE|FOOD|FOOD|FOOD|FOOD|FOOD,family|size|penne|vodka|portion|bucket|food
670,684,"the pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,pasta|penne|buttery|task
671,685,"interesting selection, good wines, service fine, fun decor.",FOOD|SERVICE|AMBIENCE|FOOD,FOOD|FOOD|SERVICE|FOOD|FOOD|AMBIENCE,selection|wines|service|fine|fun|decor
672,686,i recieved prompt service with a smile.,SERVICE,SERVICE|SERVICE,service|smile
673,687,love the atmosphere - felt like i was in paris.,AMBIENCE,AMBIENCE,atmosphere
674,688,the mussels were fantastic and so was the dessert...definitely going to be back very soon.,FOOD|FOOD,FOOD|FOOD,mussels|dessert
675,689,i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.,SERVICE|SERVICE,FOOD|VALUE|AMBIENCE|SERVICE|SERVICE|SERVICE,years|nothing|things|service|staff|lanterna
676,690,"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",SERVICE|SERVICE,FOOD|AMBIENCE|AMBIENCE|VALUE|FOOD|VALUE|AMBIENCE|SERVICE,years|host|vittorio|crew|family|business|gem|visitor
677,691,"i've also been amazed at all the new additions in the past few years: a new jazz bar, the most fantastic dining garden, the best thin crust pizzas, and now a lasagna menu which is to die for (these are not your average lasagnas)!",AMBIENCE|AMBIENCE|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,additions|years|jazz|bar|dining|garden|crust|pizzas|lasagna|menu|lasagnas
678,692,i have to say i have never had a disappointing meal here.,FOOD,FOOD,meal
