,id,review,target,label,predict,term,polarity
314,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,SERVICE|SERVICE|AMBIENCE|FOOD|FOOD|AMBIENCE|AMBIENCE,staff!pleasant|wait!pleasant|part!most|beautification!wonderful|fun!staff|way!wonderful|way!wonderful,positive
315,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|PRICES|FOOD,part!best|atmosphere!best|ls!best|bts!atmosphere|night!late,positive
316,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,FOOD|FOOD|FOOD|FOOD|FOOD,taste!good|music!good|dj!taste|lady!in-house|nights!in-house,positive
317,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,feature!great|terrace!great|suan!great,positive
318,493514:0,I cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,SERVICE,|staff!friendlier,positive
319,496132:1,The setting is casual and romantic.,setting,AMBIENCE,AMBIENCE,|setting!casual,positive
320,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE",PRICES|AMBIENCE|SERVICE|SERVICE|PRICES|SERVICE|FOOD,sum!dim|atmosphere!dim|wait!long|gig!typical|alternative!wait|tables!like|chinatown!sleek,"negative,negative,negative"
321,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service!friendly|atmosphere!casual,"positive,neutral"
322,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE,AMBIENCE,place!better,negative
323,507844:4,"Terrible, terrible management - deserves to be shut-down.","management,NULL",SERVICE,PRICES,management!terrible,"negative,negative"
324,507937:3,Service is fast and friendly.,Service,SERVICE,SERVICE,service!fast,positive
325,519425:4,The place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE,AMBIENCE",AMBIENCE,place!beautiful,"positive,positive"
326,535171:1,Not the typical NYC gimmick theme restaurant.,restaurant,AMBIENCE,FOOD|FOOD|AMBIENCE|AMBIENCE,|restaurant!typical|nyc!typical|gimmick!typical|theme!typical,positive
327,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE,AMBIENCE|SERVICE,atomosphere!cozy|tables!cozy,positive
328,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE|FOOD,ceiling!spectacular|room!main|dining!main,"positive,positive"
329,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE,FOOD,|patio!gigantic,positive
330,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE,AMBIENCE",SERVICE|AMBIENCE|FOOD,months!warmer|seating!warmer|winter!outdoor,"positive,positive"
331,626269:2,The design and atmosphere is just as good.,"design,atmosphere","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE,design!good|atmosphere!good,"positive,positive"
332,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,AMBIENCE,AMBIENCE|FOOD|SERVICE|FOOD,|opera!italian|everything!italian|jukebox!everything|strokes!jukebox,positive
333,680390:0,"Toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE,AMBIENCE|AMBIENCE,space!attractive|redone!attractive,positive
334,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,AMBIENCE,AMBIENCE|FOOD,seating!perfect|delight!seating,positive
335,709294:2,Indoor was very cozy and cute.,Indoor,AMBIENCE,AMBIENCE,indoor!-,positive
336,717570:1,The decor is very simple but comfortable.,decor,AMBIENCE,AMBIENCE,|decor!simple,positive
337,735448:1,"whoever the jazz duo was, they were on POINT.",jazz duo,AMBIENCE,FOOD|AMBIENCE|PRICES,jazz!-|duo!-|point!-,positive
338,737999:3,Atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE,AMBIENCE,atmosphere!nice,positive
339,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","scene,place,location","AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,scene!love|character!nice|light!nice|place!character,"positive,positive,positive"
340,955711:2,LOVE the atmosphere - felt like I was in Paris.,atmosphere,AMBIENCE,AMBIENCE|FOOD,atmosphere!love|paris!atmosphere,positive
341,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,FOOD|AMBIENCE|SERVICE,restaurant!warm|city!new|friend!city,positive
342,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE,space!-|kind!-|alice!-|wonderland!-|setting!-,negative
343,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.","place,place",AMBIENCE,AMBIENCE|AMBIENCE,|place!hidden|bit!place,"neutral,positive"
344,TR#3:0,Great place to relax and enjoy your dinner,place,AMBIENCE,AMBIENCE,place!great,positive
345,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,something!-|atmosphere!-|week!-,positive
346,PP#4:4,I thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,FOOD,restaurant!nice,"positive,positive"
347,Y#6:3,"In the summer months, the back garden area is really nice.",back garden area,AMBIENCE,AMBIENCE|FOOD|SERVICE,area!nice|garden!nice|months!area,positive
348,TR#1:3,I highly recommend this beautiful place.,"place,place",AMBIENCE,AMBIENCE,place!recommend,"positive,positive"
349,TR#8:6,Nice view of river and NYC.,view of river and NYC,AMBIENCE,AMBIENCE|FOOD|FOOD,view!nice|river!nice|nyc!river,positive
350,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,FOOD,|restaurant!dreamy,positive
351,CLF#1:2,"Oh, and there's hookah.",hookah,AMBIENCE,FOOD,hookah!-,positive
352,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,FOOD|SERVICE|SERVICE,booths!-|eachother!-|couple!-,positive
353,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,FOOD|PRICES,bathroom!disgusting|mens!disgusting,negative
354,Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",seating,AMBIENCE,AMBIENCE,seating!great,positive
355,Z#9:1,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,boths,AMBIENCE,FOOD,|boths!small,positive
356,CLF#5:5,We were drawn into the belly dancing show that captivated the crowd.,belly dancing show,AMBIENCE,FOOD|FOOD|AMBIENCE,belly!-|dancing!-|crowd!-,positive
357,BzG#2:2,The atmosphere is relaxed and casual.,atmosphere,AMBIENCE,AMBIENCE,atmosphere!-,positive
