,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction,opinion_prediction
163,163,163,362,1500453,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","the food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment .",compound_sentence,food delicious special regular menu fare dish never disappointment,"[['dish'], ['food']]","[['disappointment'], ['delicious', 'regular']]","['FOOD', 'FOOD']","['negative', 'positive']"
164,164,164,363,1500453,1500453:3,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","whether it is the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .",complex_sentence,whether parmesean porcini souffle lamb glaze balsamic vinegar surely transport northern italy one bite,"[['porcini', 'souffle', 'lamb'], ['bite']]","[['balsamic'], ['northern']]","['FOOD', 'FOOD']","['positive', 'positive']"
165,165,165,367,1538149,1538149:1,The food was bad.,FOOD#QUALITY,negative,FOOD,the food was bad .,simple_sentence,food bad,[['food']],[['bad']],['FOOD'],['positive']
166,166,166,372,1561259,1561259:0,"The food is bad, I can't lie.",FOOD#QUALITY,negative,FOOD,"the food is bad , i ca not lie .",simple_sentence,food bad canot lie,[['food']],[['bad']],['FOOD'],['positive']
167,167,167,375,1572027,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,"FOOD#QUALITY,FOOD#PRICES","negative,negative","FOOD,FOOD",i ate here a week ago and found most dishes average at best and too expensive .,complex_sentence,eat week ago find dish average best expensive,"[['week', 'dish'], ['week']]","[['best'], ['expensive']]","['FOOD', 'FOOD']","['positive', 'positive']"
168,168,168,376,1572033,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","FOOD#QUALITY,FOOD#QUALITY","negative,positive","FOOD,FOOD","do not dine at tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections .",compound_sentence,donot dine tamarind vegetarian dish simply par non veg selection,[['tamarind']],[['vegetarian']],['FOOD'],['negative']
169,169,169,378,1572033,1572033:4,"Most importantly, food is horrible.",FOOD#QUALITY,negative,FOOD,"most importantly , food is horrible .",simple_sentence,importantly food horrible,[['food']],[['horrible']],['FOOD'],['negative']
170,170,170,379,1573534,1573534:3,I am sad i did the food was horrible.,FOOD#QUALITY,negative,FOOD,i am sad i did the food was horrible .,phrase,sad food horrible,[['food']],[['horrible']],['FOOD'],['negative']
171,171,171,380,1573534,1573534:5,and yes Dal Bukhara is so dam good and so are all the kababs.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",and yes dal bukhara is so dam good and so are all the kababs .,simple_sentence,yes dal bukhara dam good kababs,[['bukhara']],[['good']],['FOOD'],['positive']
172,172,172,381,1577714,1577714:2,The fish was not fresh and the rice tasted old and stale.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the fish was not fresh and the rice tasted old and stale .,compound_sentence,fish fresh rice taste old stale,"[['fish'], ['rice']]","[['fresh'], ['old', 'stale']]","['FOOD', 'VALUE']","['positive', 'positive']"
173,173,173,382,1577714,1577714:3,"Quite frankly, this is some of the worst sushi I have ever tried.",FOOD#QUALITY,negative,FOOD,"quite frankly , this is some of the worst sushi i have ever tried .",complex_sentence,quite frankly bad sushi ever try,[['sushi']],[['bad']],['FOOD'],['positive']
174,174,174,383,1586174,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,FOOD#QUALITY,negative,FOOD,honestly the worst sushi my husband and i had in our entire lives .,simple_sentence,honestly bad sushi husband entire life,"[['sushi', 'husband']]","[['bad', 'entire']]",['FOOD'],['positive']
175,175,175,384,1586174,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,FOOD#QUALITY,negative,FOOD,the all-u-can-eat sushi is definitely in very poor quality .,simple_sentence,u eat sushi definitely poor quality,[['sushi']],[['poor']],['FOOD'],['positive']
176,176,176,385,1586174,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","negative,negative,negative,negative","FOOD,FOOD,FOOD,FOOD","limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",phrase,limited menu fresh ingredient thinly sliced fish fall apart rice,[['menu']],[['limited']],['FOOD'],['negative']
177,177,177,386,1586174,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",simple_sentence,thing u could really taste salty soy sauce even low sodium vinegar soak rice scallion top fish,"[['u', 'soy', 'sauce', 'sodium'], ['scallion', 'fish']]","[['low'], ['top']]","['VALUE', 'FOOD']","['negative', 'positive']"
178,178,178,387,1586174,1586174:6,the waitstaffs are nice though.,SERVICE#GENERAL,positive,SERVICE,the waitstaffs are nice though .,simple_sentence,waitstaffs nice though,[['waitstaffs']],[['nice']],['FOOD'],['positive']
179,179,179,390,1603698,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",FOOD#QUALITY,negative,FOOD,"i had their eggs benedict for brunch , which were the worst in my entire life , i tried removing the hollondaise sauce completely that was how failed it was .",compound_complex_sentence,egg benedict brunch bad entire life try remove hollondaise sauce completely fail,"[['life'], ['egg', 'benedict', 'brunch', 'egg', 'benedict', 'brunch', 'hollondaise', 'sauce', 'ir']]","[['bad'], ['fail']]","['FOOD', 'FOOD']","['positive', 'positive']"
180,180,180,393,1609375,1609375:1,"We love the food, drinks, and atmosphere!","FOOD#QUALITY,FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE","we love the food , drinks , and atmosphere",simple_sentence,love food drink atmosphere,[['food']],[['love']],['FOOD'],['negative']
181,181,181,395,1609375,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","just because it is cheap does not mean the portions are small or the food is nasty , it is great",complex_sentence,cheap mean portion small food nasty great,"[['portion'], ['food']]","[['small'], ['nasty']]","['VALUE', 'FOOD']","['positive', 'positive']"
182,182,182,401,1623276,1623276:1,The food is tasty and portion sizes are appropriate.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the food is tasty and portion sizes are appropriate .,compound_sentence,food tasty portion size appropriate,"[['food'], ['portion', 'size']]","[['tasty'], ['appropriate']]","['FOOD', 'VALUE']","['positive', 'positive']"
183,183,183,402,1626564,1626564:1,Food is horrible.,FOOD#QUALITY,negative,FOOD,food is horrible .,simple_sentence,food horrible,[['food']],[['horrible']],['FOOD'],['negative']
184,184,184,403,1626564,1626564:2,Fish is so very fresh.,FOOD#QUALITY,positive,FOOD,fish is so very fresh .,simple_sentence,fish fresh,[['fish']],[['fresh']],['FOOD'],['positive']
185,185,185,405,1632445,1632445:1,The menu is limited but almost all of the dishes are excellent.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,positive","FOOD,FOOD",the menu is limited but almost all of the dishes are excellent .,compound_sentence,menu limited almost dish excellent,"[['menu'], ['dish']]","[['limit'], ['excellent']]","['FOOD', 'FOOD']","['negative', 'positive']"
186,186,186,406,1632445,1632445:2,The lobster sandwich is not good and the spaghetti with Scallops and Shrimp is not great.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the lobster sandwich is not good and the spaghetti with scallops and shrimp is not great .,compound_sentence,lobster sandwich good spaghetti scallop shrimp great,"[['lobster', 'sandwich'], ['spaghetti', 'scallop', 'shrimp']]","[['good'], ['great']]","['FOOD', 'FOOD']","['positive', 'negative']"
187,187,187,408,1632445,1632445:5,"Even though its good seafood, the prices are too high.",FOOD#QUALITY,positive,FOOD,"even though its good seafood , the prices are too high .",simple_sentence,even though good seafood price high,"[['seafood'], ['price']]","[['good'], ['high']]","['FOOD', 'VALUE']","['positive', 'negative']"
188,188,188,409,1632445,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"FOOD#QUALITY,FOOD#PRICES","positive,negative","FOOD,FOOD",the lobster sandwich is NUM and although it was good it was not nearly enough to warrant that price .,complex_sentence,lobster sandwich although good nearly enough warrant price,"[['lobster', 'sandwich'], ['lobster', 'sandwich']]","[['good'], ['enough']]","['FOOD', 'FOOD']","['positive', 'negative']"
189,189,189,410,1632929,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,FOOD,SERVICE","the food was delicious ( i had a halibut special , my husband had steak ) , and the service was top-notch .",compound_sentence,food delicious halibut special husband steak service top notch,"[['food'], ['halibut', 'special', 'husband', 'steak', 'service']]","[['delicious'], ['top-notch']]","['FOOD', 'SERVICE']","['positive', 'negative']"
190,190,190,413,1649025,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","i recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",phrase,recommend jelly fish drunken chicken soupy dumpling certainly stir fry blue crab,"[['jelly', 'fish'], ['chicken']]","[['recommend'], ['drunken']]","['FOOD', 'FOOD']","['positive', 'positive']"
191,191,191,414,1649025,1649025:2,The food is so cheap and the waiters are nice.,"FOOD#PRICES,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",the food is so cheap and the waiters are nice .,compound_sentence,food cheap waiter nice,"[['food'], ['waiter']]","[['cheap'], ['nice']]","['FOOD', 'FOOD']","['positive', 'positive']"
192,192,192,415,1655504,1655504:0,Have frequented 'ino for several years and the food remains excellent.,FOOD#QUALITY,positive,FOOD,have frequented 'ino for several years and the food remains excellent .,simple_sentence,frequent ino several year food remain excellent,[['food']],[['excellent']],['FOOD'],['positive']
193,193,193,416,1655504,1655504:1,Cheese plate is a varied delight and great bargain at $10.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD",cheese plate is a varied delight and great bargain at NUM .,simple_sentence,cheese plate varied delight great bargain,"[['cheese', 'plate']]",[['delight']],['FOOD'],['positive']
194,194,194,417,1655504,1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD#QUALITY,positive,FOOD,"( the asparagus , truffle oil , parmesan bruschetta is a winner )",simple_sentence,asparagus truffle oil parmesan bruschetta winner,"[['asparagus', 'truffle', 'oil', 'parmesan', 'bruschetta']]",[['winner']],['FOOD'],['negative']
195,195,195,420,1655521,1655521:2,"The food was very good, a great deal, and the place its self was great.","FOOD#QUALITY,FOOD#PRICES,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE","the food was very good , a great deal , and the place its self was great .",compound_sentence,food good great deal place self great,"[['food'], ['deal', 'place', 'self']]","[['good'], ['great']]","['FOOD', 'AMBIENCE']","['positive', 'negative']"
196,196,196,425,1661043,1661043:0,Pizza here is consistently good.,FOOD#QUALITY,positive,FOOD,pizza here is consistently good .,simple_sentence,pizza consistently good,[['pizza']],"[['consistently', 'good']]",['FOOD'],['positive']
197,197,197,426,1661043,1661043:1,Salads are a delicious way to begin the meal.,FOOD#QUALITY,positive,FOOD,salads are a delicious way to begin the meal .,simple_sentence,salad delicious way begin meal,"[['salad', 'way', 'meal']]",[['delicious']],['FOOD'],['positive']
198,198,198,428,1661757,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",compound_complex_sentence,ambience fun price great top fact food really tasty,"[['ambience'], ['price'], ['food'], ['fact']]","[['fun'], ['great'], ['tasty'], ['top']]","['AMBIENCE', 'VALUE', 'FOOD', 'VALUE']","['positive', 'negative', 'positive', 'positive']"
199,199,199,429,1661757,1661757:4,I would definitely recommend SEA if you like thai cuisine!,FOOD#QUALITY,positive,FOOD,i would definitely recommend sea if you like thai cuisine,complex_sentence,would definitely recommend sea like thai cuisine,"[['sea'], ['cuisine']]","[['recommend'], ['like', 'thai']]","['AMBIENCE', 'FOOD']","['positive', 'positive']"
200,200,200,431,1663111,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","excellent atmosphere , delicious dishes good and friendly service .",phrase,excellent atmosphere delicious dish good friendly service,"[['atmosphere'], ['dish'], ['service']]","[['excellent'], ['delicious', 'good'], ['friendly']]","['AMBIENCE', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
201,201,201,432,1664346,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.","FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,SERVICE,AMBIENCE","everything was wonderful food , drinks , staff , mileau .",simple_sentence,everything wonderful food drink staff mileau,[['food']],[['wonderful']],['FOOD'],['positive']
202,202,202,433,1671113,1671113:1,The food is great and reasonably priced.,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",the food is great and reasonably priced .,simple_sentence,food great reasonably price,[['food']],[['great']],['FOOD'],['negative']
203,203,203,436,1700205,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",compound_sentence,spectacular caviar hospitable waitstaff felt like royalty enjoy every second,"[['caviar', 'waitstaff'], ['royalty'], ['second']]","[['spectacular', 'hospitable'], ['like'], ['enjoy']]","['FOOD', 'VALUE', 'AMBIENCE']","['positive', 'positive', 'positive']"
204,204,204,438,1700205,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,complex_sentence,highly recommend caviar russe anyone want delicious top grade caviar fantastic service,"[['grade', 'caviar'], ['service'], ['caviar', 'russe']]","[['delicious', 'top'], ['fantastic'], ['recommend']]","['FOOD', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
205,205,205,439,1702257,1702257:1,Fresh ingredients and everything is made to order.,FOOD#QUALITY,positive,FOOD,fresh ingredients and everything is made to order .,simple_sentence,fresh ingredient everything make order,[['ingredient']],[['fresh']],['FOOD'],['positive']
206,206,206,440,1702257,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE#GENERAL,positive,SERVICE,friendly staff that actually lets you enjoy your meal and the company you 're with .,phrase,friendly staff actually let enjoy meal company,"[['meal'], ['staff', 'r']]","[['enjoy'], ['friendly']]","['FOOD', 'VALUE']","['positive', 'positive']"
207,207,207,441,1706644,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","i found the food to be outstanding , particulary the salmon dish i had .",complex_sentence,find food outstanding particulary salmon dish,[['food']],[['outstanding']],['FOOD'],['positive']
208,208,208,443,1707201,1707201:1,The food was good.,FOOD#QUALITY,positive,FOOD,the food was good .,simple_sentence,food good,[['food']],[['good']],['FOOD'],['positive']
209,209,209,446,1707741,1707741:1,The buffet had a nice selection.,FOOD#STYLE_OPTIONS,positive,FOOD,the buffet had a nice selection .,simple_sentence,buffet nice selection,"[['buffet', 'selection']]",[['nice']],['FOOD'],['positive']
210,210,210,447,1707741,1707741:2,The food was average or above including some surprising tasty dishes.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",the food was average or above including some surprising tasty dishes .,compound_sentence,food average include surprising tasty dish,"[['food'], ['dish']]","[['average'], ['surprising', 'tasty']]","['FOOD', 'FOOD']","['positive', 'positive']"
211,211,211,449,1710746,1710746:0,I got an excellent piece of cheesecake and we had several other nice pastries.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i got an excellent piece of cheesecake and we had several other nice pastries .,compound_sentence,get excellent piece cheesecake several nice pastry,"[['piece', 'cheesecake'], ['pastry']]","[['excellent'], ['nice']]","['FOOD', 'FOOD']","['positive', 'positive']"
212,212,212,450,1710746,1710746:1,"I would recommend Roxy's for that, but not for their food.",FOOD#QUALITY,negative,FOOD,"i would recommend roxy is for that , but not for their food .",complex_sentence,would recommend roxy food,"[['roxy', 'food']]",[['recommend']],['FOOD'],['positive']
213,213,213,451,1710746,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD#STYLE_OPTIONS,negative,FOOD,"consequently , their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them .",compound_complex_sentence,consequently burger fell apart hand make mess nt feel like finish,"[['burger'], ['nt'], ['nt']]","[['fell'], ['like'], ['such']]","['FOOD', 'VALUE', 'VALUE']","['positive', 'positive', 'negative']"
214,214,214,454,1713185,1713185:2,And the Tom Kha soup was pathetic.,FOOD#QUALITY,negative,FOOD,and the tom kha soup was pathetic .,simple_sentence,tom kha soup pathetic,"[['tom', 'kha', 'soup']]",[['pathetic']],['FOOD'],['negative']
215,215,215,456,1718513,1718513:0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",FOOD#QUALITY,positive,FOOD,"we went here for lunch a couple of weeks ago on a saturday , and i was thoroughly impressed with the food .",compound_sentence,go lunch couple week ago saturday thoroughly impressed food,[['food']],[['impressed']],['FOOD'],['negative']
216,216,216,457,1718513,1718513:1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the pesto pizza was excellent , thin-crust pizza with a nice amount of spicy italian cheese that i 'd never heard of before .",complex_sentence,pesto pizza excellent thin crust pizza nice amount spicy italian cheese never hear,"[['pesto', 'pizza'], ['amount', 'cheese']]","[['excellent'], ['nice']]","['FOOD', 'VALUE']","['positive', 'positive']"
217,217,217,459,1719567,1719567:0,We had the lobster sandwich and it was fantastic.,FOOD#QUALITY,positive,FOOD,we had the lobster sandwich and it was fantastic .,compound_sentence,lobster sandwich fantastic,"[['lobster', 'sandwich']]",[['fantastic']],['FOOD'],['positive']
218,218,218,460,1719567,1719567:1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","my husband said he could have eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .",compound_complex_sentence,husband say could eat several portion fine even exclaim french fry best,"[['husband', 'several', 'fry'], ['husband', 'several', 'portion']]","[['best'], ['fine']]","['FOOD', 'SERVICE']","['positive', 'positive']"
219,219,219,461,1719567,1719567:2,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",we had the scallops as an appetizer and they were delicious and the sauce was wonderful .,compound_sentence,scallop appetizer delicious sauce wonderful,"[['scallop', 'appetizer', 'sauce'], ['scallop', 'appetizer']]","[['wonderful'], ['delicious']]","['FOOD', 'FOOD']","['positive', 'positive']"
220,220,220,462,1723402,1723402:0,love the food.,FOOD#QUALITY,positive,FOOD,love the food .,phrase,love food,[['food']],[['love']],['FOOD'],['negative']
221,221,221,463,1723402,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,FOOD#QUALITY,positive,FOOD,it is the only place you can get yummy authentic japanese comfort food .,complex_sentence,place get yummy authentic japanese comfort food,[['food']],"[['yummy', 'authentic', 'comfort']]",['FOOD'],['negative']
222,222,222,464,1723658,1723658:1,"Great food, good size menu, great service and an unpretensious setting.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,SERVICE,AMBIENCE","great food , good size menu , great service and an unpretensious setting .",phrase,great food good size menu great service unpretensious setting,"[['food'], ['size', 'menu'], ['service']]","[['great'], ['good'], ['great']]","['FOOD', 'FOOD', 'SERVICE']","['negative', 'positive', 'negative']"
223,223,223,465,1723658,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,FOOD","the dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest i have ever had ) .",complex_sentence,dish offer unique tasty fresh lamb sausage sardine biscuit large whole shrimp amazing pistachio ice cream best fresh ever,"[['sardine', 'biscuit', 'dish'], ['shrimp', 'pistachio', 'ice', 'cream']]","[['unique', 'tasty', 'fresh'], ['large', 'amazing', 'best']]","['FOOD', 'FOOD']","['positive', 'positive']"
224,224,224,467,1726427,1726427:0,The service was excellent and the food was delicious.,"SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD",the service was excellent and the food was delicious .,compound_sentence,service excellent food delicious,"[['service'], ['food']]","[['excellent'], ['delicious']]","['SERVICE', 'FOOD']","['positive', 'positive']"
225,225,225,468,1726427,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD","we are very particular about sushi and were both please with every choice which included ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .",compound_complex_sentence,particular sushi please every choice include ceviche mix special crab dumpling assorted sashimi sushi roll two type sake banana tempura,"[['choice', 'crab', 'dumpling', 'sashimi', 'roll', 'type', 'sake', 'banana', 'tempura', 'ceviche', 'mix'], ['choice', 'crab', 'dumpling', 'sashimi', 'roll', 'type', 'sake', 'banana', 'tempura']]","[['special'], ['particular']]","['FOOD', 'FOOD']","['negative', 'negative']"
226,226,226,469,1726473,1726473:0,"Average to good Thai food, but terrible delivery.","FOOD#QUALITY,SERVICE#GENERAL","positive,negative","FOOD,SERVICE","average to good thai food , but terrible delivery .",phrase,average good thai food terrible delivery,"[['food'], ['delivery']]","[['good'], ['terrible']]","['FOOD', 'SERVICE']","['positive', 'positive']"
227,227,227,470,1726473,1726473:4,"The food arrived 20 minutes after I called, cold and soggy.",FOOD#QUALITY,negative,FOOD,"the food arrived NUM minutes after i called , cold and soggy .",simple_sentence,food arrive minute call cold soggy,"[['food', 'minute']]","[['cold', 'soggy']]",['FOOD'],['negative']
228,228,228,472,1728733,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,SERVICE#GENERAL,positive,SERVICE,we were greeted promptly by the waiter who was very nice and cordial .,complex_sentence,greet promptly waiter nice cordial,[['waiter']],[['promptly']],['FOOD'],['positive']
229,229,229,473,1728733,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD#QUALITY,positive,FOOD,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food .,compound_complex_sentence,helpful suggest us drink help us order lot good dish since know nothing indian food,"[['drink'], ['nothing'], ['lot']]","[['helpful'], ['indian'], ['help', 'good']]","['FOOD', 'SERVICE', 'SERVICE']","['positive', 'positive', 'positive']"
230,230,230,474,1728733,1728733:4,The food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD#STYLE_OPTIONS,positive,FOOD,the food looked very appetizing and delicious since it came on a variety of fancy plates .,complex_sentence,food look appetizing delicious since come variety fancy plate,"[['plate'], ['food']]","[['variety', 'fancy'], ['appetizing', 'delicious']]","['FOOD', 'FOOD']","['positive', 'negative']"
231,231,231,475,1728733,1728733:5,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,FOOD#QUALITY,positive,FOOD,we ended our great experience by having gulab jamun ( dessert ) recommended by the waiter .,compound_sentence,end great experience gulab jamun dessert recommend waiter,"[['experience'], ['gulab', 'jamun', 'dessert']]","[['great'], ['recommend']]","['SERVICE', 'FOOD']","['negative', 'positive']"
232,232,232,476,1730014,1730014:1,"Service here was great, food was fantastic.","SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD","service here was great , food was fantastic .",compound_sentence,service great food fantastic,"[['service'], ['food']]","[['great'], ['fantastic']]","['SERVICE', 'FOOD']","['negative', 'positive']"
233,233,233,477,1730014,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,negative","FOOD,FOOD,FOOD","guacamole+shrimp appetizer was really great , we both had the filet , very good , did not much like the frites that came with , but the filet was so good , neither of us cared .",compound_complex_sentence,guacamole shrimp appetizer really great filet good didnot much like frites come filet good neither us care,"[['filet'], ['guacamole', 'shrimp', 'appetizer'], ['filet']]","[['good'], ['great', 'good'], ['like']]","['FOOD', 'FOOD', 'FOOD']","['positive', 'negative', 'positive']"
234,234,234,478,1730127,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","the food is outstanding and the service is quick , friendly and very professional .",compound_sentence,food outstanding service quick friendly professional,"[['food'], ['service']]","[['outstanding'], ['quick', 'friendly']]","['FOOD', 'SERVICE']","['positive', 'positive']"
235,235,235,479,1730447,1730447:2,"By far, the best pizza in Manhattan.",FOOD#QUALITY,positive,FOOD,"by far , the best pizza in manhattan .",phrase,far best pizza manhattan,"[['pizza', 'manhattan']]",[['best']],['FOOD'],['positive']
236,236,236,480,1730447,1730447:3,"The crust is thin, the ingredients are fresh and the staff is friendly.","FOOD#QUALITY,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","FOOD,SERVICE,FOOD","the crust is thin , the ingredients are fresh and the staff is friendly .",compound_sentence,crust thin ingredient fresh staff friendly,"[['crust'], ['ingredient'], ['staff']]","[['thin'], ['fresh'], ['friendly']]","['FOOD', 'FOOD', 'SERVICE']","['negative', 'positive', 'positive']"
237,237,237,481,1746113,1746113:1,The menu has so many fish items and oysters.,FOOD#STYLE_OPTIONS,positive,FOOD,the menu has so many fish items and oysters .,simple_sentence,menu many fish item oyster,"[['menu', 'fish', 'item']]",[['many']],['FOOD'],['negative']
