,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction,opinion_prediction
166,529,475512,475512:2,"Well, this place is so Ghetto its not even funny.",AMBIENCE#GENERAL,negative,AMBIENCE,"well , this place is so ghetto its not even funny .",simple_sentence,well place ghetto even funny,[['place']],"[['ghetto', 'funny']]",['AMBIENCE'],['positive']
167,530,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"FOOD#PRICES,AMBIENCE#GENERAL","negative,negative","FOOD,AMBIENCE",if you like your music blasted and the system isnt that great and if you want to pay at least NUM dollar bottle minimun then you 'll love it here .,complex_sentence,like music blast system isnt great want pay least dollar bottle minimun love,"[['music'], ['system', 'isnt', 'dollar', 'bottle', 'minimun'], ['system', 'isnt', 'r', 'n']]","[['like', 'blast'], ['least'], ['great', 'love']]","['AMBIENCE', 'VALUE', 'VALUE']","['positive', 'positive', 'positive']"
168,532,476473,476473:2,Great atmoshere and worth every bit.,AMBIENCE#GENERAL,positive,AMBIENCE,great atmoshere and worth every bit .,phrase,great atmoshere worth every bit,[['atmoshere']],[['great']],['AMBIENCE'],['positive']
169,539,485966,485966:1,The place was quiet and delightful.,AMBIENCE#GENERAL,positive,AMBIENCE,the place was quiet and delightful .,simple_sentence,place quiet delightful,[['place']],"[['quiet', 'delightful']]",['AMBIENCE'],['negative']
170,542,490565,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE#GENERAL,positive,SERVICE,"the wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she is-way-cuter-than-me-that-b way ) .",complex_sentence,wait staff pleasant fun part gorgeous wonderful aesthetic beautification way way cuter bway,"[['wait', 'staff'], ['part', 'beautification'], ['way', 'b']]","[['pleasant'], ['gorgeous', 'wonderful'], ['fun', 'is-way-cuter-than-me-that-b']]","['SERVICE', 'AMBIENCE', 'VALUE']","['positive', 'positive', 'positive']"
171,545,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,AMBIENCE,AMBIENCE","you can get a completely delish martini in a glass ( that is about NUM NUM/NUM drinks ) for NUM.NUM ( i recommend the vanilla shanty , ) in a great homey setting with great music .",compound_sentence,get completely delish martini glass drink recommend vanilla shanty great homey setting great music,"[['num', 'martini', 'glass', 'NUM.NUM', 'vanilla', 'shanty'], ['setting', 'music']]","[['recommend'], ['great']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
172,548,493013,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,AMBIENCE#GENERAL,positive,AMBIENCE,in summer-eat outside on a terrace ( another great feature of suan ),phrase,summer eat outside terrace another great feature suan,"[['summer-eat', 'outside', 'terrace', 'feature', 'suan']]",[['great']],['AMBIENCE'],['positive']
173,552,496132,496132:1,The setting is casual and romantic.,AMBIENCE#GENERAL,positive,AMBIENCE,the setting is casual and romantic .,simple_sentence,setting casual romantic,"[['setting', 'casual']]",[['romantic']],['AMBIENCE'],['negative']
174,555,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","SERVICE#GENERAL,AMBIENCE#GENERAL","negative,negative","SERVICE,AMBIENCE","the wait here is long for dim sum , but if you do not like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for chinatown ) alternative .",compound_complex_sentence,wait long dim sum donot like share table typical raucous dim sum atmosphere gig sleek chinatown alternative,"[['wait'], ['table'], ['sum', 'atmosphere', 'gig'], ['alternative']]","[['long', 'dim'], ['like'], ['dim'], ['sleek']]","['SERVICE', 'VALUE', 'AMBIENCE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
175,560,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,negative","FOOD,AMBIENCE",the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,complex_sentence,restaurant bit noisy something overlook sit enjoy great meal,"[['restaurant'], ['meal']]","[['noisy'], ['enjoy', 'great']]","['AMBIENCE', 'FOOD']","['positive', 'positive']"
176,568,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","FOOD#QUALITY,AMBIENCE#GENERAL","negative,negative","FOOD,AMBIENCE","the food is decent at best , and the ambience , well , it is a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying .",compound_complex_sentence,food decent best ambience well matter opinion may consider sweet thing think annoying,"[['food'], ['matter']]","[['decent', 'best'], ['well', 'sweet', 'annoying']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
177,570,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE",this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,compound_sentence,place correct ambience excellent staff make feel like guest friend time,"[['ambience'], ['staff'], ['guest']]","[['correct'], ['excellent'], ['like']]","['AMBIENCE', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
178,572,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","if you are looking for a good quality , cheap eats - this is the place .",complex_sentence,look good quality cheap eat place,"[['quality'], ['place']]","[['good'], ['cheap']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
179,573,512925,512925:0,it's a perfect place to have a amanzing indian food.,FOOD#QUALITY,positive,FOOD,it is a perfect place to have a amanzing indian food .,simple_sentence,perfect place amanzing indian food,"[['place', 'food']]",[['perfect']],['AMBIENCE'],['positive']
180,575,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,FOOD,"their bagels are fine , but they are a little overcooked , and not really a ispecial bagel experience .",compound_sentence,bagel fine little overcooked really ispecial bagel experience,"[['bagel'], ['little']]","[['fine'], ['overcooked']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
181,576,513521,513521:0,Great bagels made the old-fashioned way.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",great bagels made the old-fashioned way .,simple_sentence,great bagel make old fashion way,"[['bagel', 'way']]",[['great']],['AMBIENCE'],['positive']
182,582,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",the place itself is beautiful the bar scene seems to be happening .,complex_sentence,place beautiful bar scene seem happen,"[['bar', 'scene', 'place']]",[['beautiful']],['AMBIENCE'],['negative']
183,586,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE#GENERAL,positive,SERVICE,"volare virgins or weekly regulars , everyone gets treated the same and you ca not ask for more than that when the service is this friendly .",compound_complex_sentence,volare virgin weekly regular everyone get treat canot ask service friendly,"[['service'], ['volare', 'virgin', 'regular']]","[['friendly'], ['more']]","['SERVICE', 'AMBIENCE']","['positive', 'negative']"
184,587,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","positive,positive,positive","AMBIENCE,FOOD,FOOD","the restaurant has a family feel , not least with regard to the portions which are enormous the veal alone could have single-handedly solved third world famine .",complex_sentence,restaurant family feel least regard portion enormous veal alone could single handedly solve third world famine,"[['restaurant', 'family', 'feel', 'veal', 'world'], ['restaurant', 'family', 'feel']]","[['famine'], ['enormous', 'least', 'regard']]","['AMBIENCE', 'AMBIENCE']","['negative', 'positive']"
185,590,530517,530517:2,"Great food, great decor, great service.","FOOD#QUALITY,AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive,positive","FOOD,AMBIENCE,SERVICE","great food , great decor , great service .",phrase,great food great decor great service,"[['food'], ['decor'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'AMBIENCE', 'SERVICE']","['positive', 'positive', 'positive']"
186,591,535171,535171:1,Not the typical NYC gimmick theme restaurant.,AMBIENCE#GENERAL,positive,AMBIENCE,not the typical nyc gimmick theme restaurant .,phrase,typical nyc gimmick theme restaurant,"[['nyc', 'theme', 'restaurant']]",[['gimmick']],['AMBIENCE'],['negative']
187,592,535171,535171:2,"A cool bar with great food, and tons of excellent beer.","AMBIENCE#GENERAL,FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","AMBIENCE,FOOD,FOOD,FOOD","a cool bar with great food , and tons of excellent beer .",phrase,cool bar great food ton excellent beer,"[['bar', 'food'], ['ton', 'beer']]","[['cool', 'great'], ['excellent']]","['AMBIENCE', 'VALUE']","['positive', 'positive']"
188,596,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE#GENERAL,positive,AMBIENCE,cozy romantic atomosphere with only around NUM tables at most .,phrase,cozy romantic atomosphere around table,"[['atomosphere', 'table']]","[['cozy', 'romantic']]",['AMBIENCE'],['negative']
189,600,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",this place has the best chinese style bbq ribs in the city .,simple_sentence,place best chinese style bbq rib city,"[['place', 'style', 'bbq', 'rib', 'city']]",[['best']],['AMBIENCE'],['negative']
190,604,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","when you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",complex_sentence,sit main dining room spectacular hand paint high ceiling never know world outside,"[['dining'], ['ceiling'], ['world']]","[['main'], ['high'], ['spectacular']]","['FOOD', 'AMBIENCE', 'AMBIENCE']","['negative', 'negative', 'positive']"
191,606,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,AMBIENCE,"i ca not wait for summer , when they serve outside on their gigantic patio .",complex_sentence,canot wait summer serve outside gigantic patio,[['patio']],"[['outside', 'gigantic']]",['AMBIENCE'],['positive']
192,610,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE#GENERAL,positive,AMBIENCE,warm and friendly in the winter and terrific outdoor seating in the warmer months .,phrase,warm friendly winter terrific outdoor seating warm month,"[['winter'], ['seating', 'month']]","[['friendly'], ['terrific', 'warm']]","['AMBIENCE', 'VALUE']","['positive', 'positive']"
193,612,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,negative,negative","AMBIENCE,AMBIENCE,FOOD,SERVICE","while the ambiance and atmosphere were great , the food and service could have been a lot better .",complex_sentence,ambiance atmosphere great food service could lot good,"[['ambiance', 'atmosphere'], ['ambiance', 'food', 'service']]","[['great'], ['good']]","['AMBIENCE', 'AMBIENCE']","['positive', 'positive']"
194,624,626269,626269:2,The design and atmosphere is just as good.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",the design and atmosphere is just as good .,simple_sentence,design atmosphere good,"[['design', 'atmosphere']]",[['good']],['AMBIENCE'],['positive']
195,627,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","nice atmosphere , the service was very pleasant and the desert was good .",compound_sentence,nice atmosphere service pleasant desert good,"[['atmosphere', 'service']]","[['nice', 'pleasant']]",['AMBIENCE'],['positive']
196,629,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","AMBIENCE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,SERVICE,SERVICE","best of all is the warm vibe , the owner is super friendly and service is fast .",compound_complex_sentence,best warm vibe owner super friendly service fast,"[['vibe'], ['service'], ['owner']]","[['best', 'warm'], ['fast'], ['super']]","['AMBIENCE', 'SERVICE', 'SERVICE']","['positive', 'negative', 'positive']"
197,631,680345,680345:0,This is an amazing place to try some roti rolls.,FOOD#QUALITY,positive,FOOD,this is an amazing place to try some roti rolls .,simple_sentence,amazing place try roti roll,"[['place', 'roti', 'roll']]",[['amazing']],['AMBIENCE'],['negative']
198,634,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",AMBIENCE#GENERAL,positive,AMBIENCE,"toons has recently been redone , so it is now a very attractive space .",complex_sentence,toon recently redone attractive space,"[['toon', 'redone', 'space']]",[['attractive']],['AMBIENCE'],['negative']
199,636,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY,positive,FOOD,"in an area sadly lacking in decent thai food , this is one of the best spots .",compound_sentence,area sadly lack decent thai food one best spot,"[['area'], ['spot']]","[['sadly', 'lack', 'decent', 'thai'], ['best']]","['AMBIENCE', 'AMBIENCE']","['positive', 'negative']"
200,637,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","went here last night - nice decor , good service , but the food was surprisingly excellent .",phrase,go last night nice decor good service food surprisingly excellent,"[['night', 'decor'], ['service'], ['food']]","[['nice'], ['good'], ['excellent']]","['AMBIENCE', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
201,640,682391,682391:2,The service is good and the resturant is clean.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",the service is good and the resturant is clean .,compound_sentence,service good resturant clean,"[['service'], ['resturant']]","[['good'], ['clean']]","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
202,643,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",AMBIENCE#GENERAL,positive,AMBIENCE,"we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .",compound_complex_sentence,recently decide try location delight outdoor seat perfect since yorkie,"[['location', 'location']]","[['delight', 'outdoor', 'perfect']]",['AMBIENCE'],['positive']
203,644,709294,709294:2,Indoor was very cozy and cute.,AMBIENCE#GENERAL,positive,AMBIENCE,indoor was very cozy and cute .,phrase,indoor cozy cute,[['indoor']],"[['cozy', 'cute']]",['AMBIENCE'],['negative']
204,647,713152,713152:0,"Excellent dumplings served amid clean, chic decor.","FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE","excellent dumplings served amid clean , chic decor .",simple_sentence,excellent dumpling serve amid clean chic decor,"[['dumpling'], ['decor']]","[['excellent', 'clean'], ['chic']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
205,649,717570,717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL,positive,AMBIENCE,the decor is very simple but comfortable .,simple_sentence,decor simple comfortable,[['decor']],"[['simple', 'comfortable']]",['AMBIENCE'],['negative']
206,660,735448,735448:2,"good music, great food, speedy service affordable prices.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","good music , great food , speedy service affordable prices .",phrase,good music great food speedy service affordable price,"[['music'], ['food'], ['service', 'price']]","[['good'], ['great'], ['speedy', 'affordable']]","['AMBIENCE', 'FOOD', 'VALUE']","['positive', 'positive', 'positive']"
207,663,737999,737999:3,Atmosphere is nice and relaxed too...,AMBIENCE#GENERAL,positive,AMBIENCE,atmosphere is nice and relaxed too ...,simple_sentence,atmosphere nice relax,[['atmosphere']],[['nice']],['AMBIENCE'],['positive']
208,666,746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE#GENERAL,negative,SERVICE,"one would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would not even take our order for NUM minutes and gave us lip when we asked him to do so .",compound_complex_sentence,one would think get apology complimentary drink instead get snobby waiter wouldnot even take order minute give us lip ask,"[['drink'], ['waiter', 'order']]","[['complimentary'], ['snobby']]","['FOOD', 'AMBIENCE']","['negative', 'negative']"
209,667,746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","FOOD#PRICES,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL","negative,negative,negative,negative","FOOD,SERVICE,SERVICE,SERVICE","with so many good restaurants on the uws , i do not need overpriced food , absurdly arrogant wait-staff who do not recognize they work at a glorified diner , clumsy service , and management that does not care .",complex_sentence,many good restaurant uws donot need overprice food absurdly arrogant wait staff donot recognize work glorified diner clumsy service management doesnot care,"[['restaurant', 'uws'], ['food'], ['wait-staff'], ['diner'], ['service']]","[['good'], ['overpriced'], ['absurdly', 'arrogant'], ['work', 'glorified'], ['clumsy']]","['AMBIENCE', 'FOOD', 'SERVICE', 'AMBIENCE', 'SERVICE']","['positive', 'negative', 'negative', 'negative', 'positive']"
210,668,751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"SERVICE#GENERAL,FOOD#PRICES,FOOD#QUALITY","negative,negative,negative","SERVICE,FOOD,FOOD",i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side .,compound_complex_sentence,relatively new area try pick bgel 2nd disappoint service think food overated pricey side,"[['service'], ['side'], ['bgel', 'thought', 'bgel', 'thought', 'food']]","[['disappoint'], ['pricey'], ['new']]","['SERVICE', 'VALUE', 'AMBIENCE']","['positive', 'positive', 'positive']"
211,673,759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","the vibe is very relaxed and cozy , service was great and the food was excellent",compound_sentence,vibe relax cozy service great food excellent,"[['service'], ['food'], ['vibe']]","[['great'], ['excellent'], ['relax', 'cozy']]","['SERVICE', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive']"
212,676,773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,complex_sentence,although typical kind water would like question service good overall relax place eat,"[['question'], ['service']]","[['like'], ['good']]","['AMBIENCE', 'SERVICE']","['positive', 'positive']"
213,681,875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive","AMBIENCE,AMBIENCE,AMBIENCE","love the scene first off- the place has a character and nice light to it..very fortunate , location wise .",simple_sentence,love scene first place character nice light fortunate location wise,"[['place', 'character', 'light'], ['scene']]","[['nice'], ['love']]","['AMBIENCE', 'AMBIENCE']","['positive', 'positive']"
214,685,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","FOOD,SERVICE,AMBIENCE,FOOD","interesting selection , good wines , service fine , fun decor .",phrase,interesting selection good wine service fine fun decor,"[['selection'], ['wine'], ['service'], ['decor']]","[['interesting'], ['good'], ['fine'], ['fun']]","['FOOD', 'FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
215,687,955711,955711:2,LOVE the atmosphere - felt like I was in Paris.,AMBIENCE#GENERAL,positive,AMBIENCE,love the atmosphere - felt like i was in paris .,phrase,love atmosphere felt like paris,[['atmosphere']],[['love']],['AMBIENCE'],['positive']
216,690,957145,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","SERVICE#GENERAL,SERVICE#GENERAL","positive,positive","SERVICE,SERVICE","over the years the host , vittorio , and his crew , have always treated me as family -- although with all the business this not-so-little gem does , it amazing he is even able to remember a consistent but not-so-frequent visitor .",compound_complex_sentence,year host vittorio crew always treat family although business little gem amazing even able remember consistent frequent visitor,"[['business'], ['year', 'host', 'visitor', 'year', 'host', 'visitor']]","[['gem'], ['amazing', 'able', 'consistent']]","['SERVICE', 'AMBIENCE']","['positive', 'negative']"
217,691,957145,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","AMBIENCE#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive","AMBIENCE,AMBIENCE,FOOD,FOOD","i have also been amazed at all the new additions in the past few years a new jazz bar , the most fantastic dining garden , the best thin crust pizzas , and now a lasagna menu which is to die for ( these are not your average lasagnas )",phrase,also amaze new addition past year new jazz bar fantastic dining garden best thin crust pizza lasagna menu die average lasagna,"[['addition', 'year', 'jazz', 'bar'], ['dining', 'garden'], ['crust', 'pizza'], ['lasagna', 'menu']]","[['amaze'], ['fantastic'], ['best'], ['die']]","['AMBIENCE', 'FOOD', 'FOOD', 'FOOD']","['negative', 'negative', 'negative', 'negative']"
218,694,TR#8,TR#8:6,Nice view of river and NYC.,AMBIENCE#GENERAL,positive,AMBIENCE,nice view of river and nyc .,phrase,nice view river nyc,"[['view', 'river']]",[['nice']],['AMBIENCE'],['positive']
219,695,Y#3,Y#3:1,Very reliable place to eat,AMBIENCE#GENERAL,positive,AMBIENCE,very reliable place to eat,simple_sentence,reliable place eat,[['place']],[['reliable']],['AMBIENCE'],['negative']
220,696,Y#3,Y#3:3, Perfect location for those traveling in/out of the city by auto or bus,AMBIENCE#GENERAL,positive,AMBIENCE,perfect location for those traveling in/out of the city by auto or bus,phrase,perfect location travel city auto bus,"[['location', 'in/out', 'city', 'auto']]",[['perfect']],['AMBIENCE'],['positive']
221,697,Y#4,Y#4:3," The 8th Ave location was very convenient and while busy, wasn't packed",AMBIENCE#GENERAL,positive,AMBIENCE,"the 8th ave location was very convenient and while busy , was not packed",complex_sentence,8th ave location convenient busy wasnot pack,"[['ave', 'location']]",[['convenient']],['AMBIENCE'],['negative']
222,698,Y#5,Y#5:1,The location in the heart of Manhattan adjacent to the Port Authority makes this an easy spot to grab a bite to eat,AMBIENCE#GENERAL,positive,AMBIENCE,the location in the heart of manhattan adjacent to the port authority makes this an easy spot to grab a bite to eat,simple_sentence,location heart manhattan adjacent port authority make easy spot grab bite eat,"[['location', 'heart', 'manhattan', 'spot', 'bite']]","[['adjacent', 'easy']]",['AMBIENCE'],['negative']
223,699,Y#6,Y#6:2, Nice environment with a wide choice of beers,AMBIENCE#GENERAL,positive,AMBIENCE,nice environment with a wide choice of beers,phrase,nice environment wide choice beer,"[['environment', 'choice', 'beer']]",[['nice']],['AMBIENCE'],['positive']
224,700,Y#7,Y#7:2, It’s in a great location with windows that open out onto the pavement in nice weather.,AMBIENCE#GENERAL,positive,AMBIENCE,it is in a great location with windows that open out onto the pavement in nice weather .,complex_sentence,great location window open onto pavement nice weather,"[['weather'], ['location']]","[['open', 'nice'], ['great']]","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
225,701,Y#8,Y#8:2,"Location is convienient to businesses, hotels and theaters",AMBIENCE#GENERAL,positive,AMBIENCE,"location is convienient to businesses , hotels and theaters",simple_sentence,location convienient business hotel theater,[['location']],[['convienient']],['AMBIENCE'],['negative']
226,702,Y#9,Y#9:2,  Lovely atmosphere,AMBIENCE#GENERAL,positive,AMBIENCE,lovely atmosphere,phrase,lovely atmosphere,[['atmosphere']],[['lovely']],['AMBIENCE'],['positive']
227,703,Y#9,Y#9:2,  Boucherie is our new favorite neighborhood spot.,AMBIENCE#GENERAL,positive,AMBIENCE,boucherie is our new favorite neighborhood spot .,simple_sentence,boucherie new favorite neighborhood spot,"[['boucherie', 'neighborhood', 'spot']]",[['favorite']],['AMBIENCE'],['negative']
228,704,Y#10,Y#10:1,This small place has an amazing atmosphere of energy and yet intimacy,AMBIENCE#GENERAL,positive,AMBIENCE,this small place has an amazing atmosphere of energy and yet intimacy,simple_sentence,small place amazing atmosphere energy yet intimacy,"[['place', 'atmosphere', 'energy']]","[['small', 'amazing']]",['AMBIENCE'],['positive']
229,705,Y#13,Y#13:1,Nice and trendy place with a great atmosphere ,AMBIENCE#GENERAL,positive,AMBIENCE,nice and trendy place with a great atmosphere,phrase,nice trendy place great atmosphere,"[['place', 'atmosphere']]","[['trendy', 'great']]",['AMBIENCE'],['positive']
230,707,Y#14,Y#14:1,This is a fantastic place to eat!,AMBIENCE#GENERAL,positive,AMBIENCE,this is a fantastic place to eat,simple_sentence,fantastic place eat,[['place']],[['fantastic']],['AMBIENCE'],['negative']
231,708,Y#14,Y#14:2, the atmosphere was amazing!,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere was amazing,simple_sentence,atmosphere amazing,[['atmosphere']],[['amazing']],['AMBIENCE'],['negative']
232,709,Y#15,Y#14:2, the atmosphere was amazing!,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere was amazing,simple_sentence,atmosphere amazing,[['atmosphere']],[['amazing']],['AMBIENCE'],['negative']
233,710,Y#16,Y#16:3, It's a very warm and cozy atmosphere with a trendy style.,AMBIENCE#GENERAL,positive,AMBIENCE,it is a very warm and cozy atmosphere with a trendy style .,simple_sentence,warm cozy atmosphere trendy style,"[['atmosphere', 'style']]","[['cozy', 'trendy']]",['AMBIENCE'],['positive']
234,711,Y#18,Y#18:3, This restaurant has great decor and atmosphere,AMBIENCE#GENERAL,positive,AMBIENCE,this restaurant has great decor and atmosphere,simple_sentence,restaurant great decor atmosphere,"[['restaurant', 'decor']]",[['great']],['AMBIENCE'],['positive']
235,712,Y#19,Y#19:1,Hiding behind two great wooden door is this marvelous gem of a restaurant,AMBIENCE#GENERAL,positive,AMBIENCE,hiding behind two great wooden door is this marvelous gem of a restaurant,phrase,hide behind two great wooden door marvelous gem restaurant,"[['door', 'restaurant']]","[['great', 'marvelous', 'gem']]",['AMBIENCE'],['positive']
