,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
357,365,1506491,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.","FOOD#QUALITY,FOOD#QUALITY,FOOD#PRICES,FOOD#PRICES","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","i have known about this secret for the last NUM years , emilio ( the godfather ) has continued to serve food and wine for the gods at mortal prices .",compound_sentence,know secret last year emilio godfather continue serve food wine god mortal price,[],[],[]
358,366,1538149,1538149:0,"I found the food, service and value exceptional everytime I have been there.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","i found the food , service and value exceptional everytime i have been there .",complex_sentence,find food service value exceptional everytime,"[['value', 'everytime']]",[['exceptional']],['VALUE']
359,367,1538149,1538149:1,The food was bad.,FOOD#QUALITY,negative,FOOD,the food was bad .,simple_sentence,food bad,[['food']],[['bad']],['FOOD']
360,368,1538149,1538149:3,The service was excellent - friendly and attentive.,SERVICE#GENERAL,positive,SERVICE,the service was excellent - friendly and attentive .,simple_sentence,service excellent friendly attentive,[['service']],"[['excellent', 'friendly', 'attentive']]",['SERVICE']
361,369,1543345,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,FOOD#QUALITY,positive,FOOD,who has room for cheesesticks with the best pizza in nyc,phrase,room cheesesticks best pizza nyc,"[['room', 'cheesesticks', 'pizza', 'nyc']]",[['best']],['AMBIENCE']
362,370,1543345,1543345:3,Great staff.,SERVICE#GENERAL,positive,SERVICE,great staff .,phrase,great staff,[['staff']],[['great']],['SERVICE']
363,371,1543345,1543345:4,Always great service!,SERVICE#GENERAL,positive,SERVICE,always great service,phrase,always great service,[['service']],[['great']],['SERVICE']
364,372,1561259,1561259:0,"The food is bad, I can't lie.",FOOD#QUALITY,negative,FOOD,"the food is bad , i ca not lie .",simple_sentence,food bad canot lie,[['food']],[['bad']],['FOOD']
365,373,1561259,1561259:1,But the staff was so horrible to us.,SERVICE#GENERAL,negative,SERVICE,but the staff was so horrible to us .,simple_sentence,staff horrible us,[['staff']],[['horrible']],['SERVICE']
366,374,1561259,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,"SERVICE#GENERAL,SERVICE#GENERAL","negative,negative","SERVICE,SERVICE",the hostess and the waitress were incredibly rude and did everything they could to rush us out .,compound_complex_sentence,hostess waitress incredibly rude everything could rush us,"[['hostess', 'waitress']]","[['incredibly', 'rude']]",['AMBIENCE']
367,375,1572027,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,"FOOD#QUALITY,FOOD#PRICES","negative,negative","FOOD,FOOD",i ate here a week ago and found most dishes average at best and too expensive .,complex_sentence,eat week ago find dish average best expensive,"[['week', 'dish'], ['week']]","[['best'], ['expensive']]","['AMBIENCE', 'AMBIENCE']"
368,376,1572033,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","FOOD#QUALITY,FOOD#QUALITY","negative,positive","FOOD,FOOD","do not dine at tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections .",compound_sentence,donot dine tamarind vegetarian dish simply par non veg selection,[['tamarind']],[['vegetarian']],['FOOD']
369,377,1572033,1572033:1,Decor is nice though service can be spotty.,"AMBIENCE#GENERAL,SERVICE#GENERAL","positive,negative","AMBIENCE,SERVICE",decor is nice though service can be spotty .,complex_sentence,decor nice though service spotty,"[['service'], ['decor']]","[['spotty'], ['nice']]","['SERVICE', 'AMBIENCE']"
370,378,1572033,1572033:4,"Most importantly, food is horrible.",FOOD#QUALITY,negative,FOOD,"most importantly , food is horrible .",simple_sentence,importantly food horrible,[['food']],[['horrible']],['FOOD']
371,379,1573534,1573534:3,I am sad i did the food was horrible.,FOOD#QUALITY,negative,FOOD,i am sad i did the food was horrible .,phrase,sad food horrible,[['food']],[['horrible']],['FOOD']
372,380,1573534,1573534:5,and yes Dal Bukhara is so dam good and so are all the kababs.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",and yes dal bukhara is so dam good and so are all the kababs .,simple_sentence,yes dal bukhara dam good kababs,[['bukhara']],"[['dal', 'good']]",['FOOD']
373,381,1577714,1577714:2,The fish was not fresh and the rice tasted old and stale.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the fish was not fresh and the rice tasted old and stale .,compound_sentence,fish fresh rice taste old stale,"[['fish'], ['rice']]","[['fresh'], ['old', 'stale']]","['FOOD', 'FOOD']"
374,382,1577714,1577714:3,"Quite frankly, this is some of the worst sushi I have ever tried.",FOOD#QUALITY,negative,FOOD,"quite frankly , this is some of the worst sushi i have ever tried .",complex_sentence,quite frankly bad sushi ever try,[['sushi']],[['bad']],['FOOD']
375,383,1586174,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,FOOD#QUALITY,negative,FOOD,honestly the worst sushi my husband and i had in our entire lives .,simple_sentence,honestly bad sushi husband entire life,"[['sushi', 'husband']]","[['bad', 'entire']]",['FOOD']
376,384,1586174,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,FOOD#QUALITY,negative,FOOD,the all-u-can-eat sushi is definitely in very poor quality .,simple_sentence,u eat sushi definitely poor quality,[['sushi']],"[['all-u-can-eat', 'poor']]",['FOOD']
377,385,1586174,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","negative,negative,negative,negative","FOOD,FOOD,FOOD,FOOD","limited menu , no-so-fresh ingredients , thinly-sliced fish , fall-apart rice .",phrase,limited menu fresh ingredient thinly sliced fish fall apart rice,[['menu']],[['limited']],['AMBIENCE']
378,386,1586174,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar-soaked rice , and the scallion on top of the fish .",simple_sentence,thing u could really taste salty soy sauce even low sodium vinegar soak rice scallion top fish,"[['u', 'soy', 'sauce', 'sodium'], ['scallion', 'fish']]","[['low'], ['top']]","['FOOD', 'FOOD']"
379,387,1586174,1586174:6,the waitstaffs are nice though.,SERVICE#GENERAL,positive,SERVICE,the waitstaffs are nice though .,simple_sentence,waitstaffs nice though,[['waitstaffs']],[['nice']],['FOOD']
380,388,1603698,1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",SERVICE#GENERAL,negative,SERVICE,"both times i was extremely dissappointed by the service , which was boarderline rude .",complex_sentence,time extremely dissappointed service boarderline rude,"[['time', 'service']]",[['dissappointed']],['SERVICE']
381,389,1603698,1603698:5,"The dinner was ok, nothing I would have again.",FOOD#QUALITY,negative,FOOD,"the dinner was ok , nothing i would have again .",compound_sentence,dinner ok nothing would,[['dinner']],[['ok']],['AMBIENCE']
382,390,1603698,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",FOOD#QUALITY,negative,FOOD,"i had their eggs benedict for brunch , which were the worst in my entire life , i tried removing the hollondaise sauce completely that was how failed it was .",compound_complex_sentence,egg benedict brunch bad entire life try remove hollondaise sauce completely fail,"[['life'], ['hollondaise', 'sauce']]","[['bad'], ['fail']]","['FOOD', 'FOOD']"
383,391,1606837,1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE",with the theater NUM blocks away we had a delicious meal in a beautiful room .,complex_sentence,theater block away delicious meal beautiful room,"[['theater', 'meal', 'room']]","[['delicious', 'beautiful']]",['FOOD']
384,392,1606837,1606837:2,The service was attentive.,SERVICE#GENERAL,positive,SERVICE,the service was attentive .,simple_sentence,service attentive,[['service']],[['attentive']],['SERVICE']
385,393,1609375,1609375:1,"We love the food, drinks, and atmosphere!","FOOD#QUALITY,FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE","we love the food , drinks , and atmosphere",simple_sentence,love food drink atmosphere,[['food']],[['love']],['FOOD']
386,394,1609375,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",FOOD#QUALITY,positive,FOOD,"try the pad thai , it is fabulous and their prices are so cheap",phrase,try pad thai fabulous price cheap,"[['pad', 'price'], ['pad']]","[['cheap'], ['fabulous']]","['VALUE', 'FOOD']"
387,395,1609375,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","just because it is cheap does not mean the portions are small or the food is nasty , it is great",complex_sentence,cheap mean portion small food nasty great,"[['portion'], ['food']]","[['small'], ['nasty']]","['SERVICE', 'FOOD']"
388,396,1611489,1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","FOOD#STYLE_OPTIONS,FOOD#PRICES","negative,negative","FOOD,FOOD","also , the sandwiches ( nearing NUM ) did not come with anything like chips or a side .",simple_sentence,also sandwich near didnot come anything like chip side,"[['side', 'sandwich']]",[['like']],['FOOD']
389,397,1611489,1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE#GENERAL,positive,AMBIENCE,"eating in , the atmosphere saves it , but at your desk , it is a very disappointing experience .",compound_sentence,eat atmosphere save desk disappointing experience,"[['atmosphere', 'desk', 'experience']]",[['disappointing']],['AMBIENCE']
390,398,1615322,1615322:2,They have authentic Indian at amazin prices.,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",they have authentic indian at amazin prices .,simple_sentence,authentic indian amazin price,"[['amazin', 'price']]","[['authentic', 'indian']]",['VALUE']
391,399,1615322,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE#GENERAL,negative,AMBIENCE,the seats are uncomfortable if you are sitting against the wall on wooden benches .,complex_sentence,seat uncomfortable sit wall wooden bench,"[['wall'], ['seat']]","[['wooden'], ['uncomfortable']]","['AMBIENCE', 'VALUE']"
392,400,1623276,1623276:0,Patroon features a nice cigar bar and has great staff.,"AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE",patroon features a nice cigar bar and has great staff .,compound_sentence,patroon feature nice cigar bar great staff,"[['patroon', 'cigar', 'bar'], ['staff']]","[['nice'], ['great']]","['AMBIENCE', 'SERVICE']"
393,401,1623276,1623276:1,The food is tasty and portion sizes are appropriate.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the food is tasty and portion sizes are appropriate .,compound_sentence,food tasty portion size appropriate,"[['food'], ['portion', 'size']]","[['tasty'], ['appropriate']]","['FOOD', 'VALUE']"
394,402,1626564,1626564:1,Food is horrible.,FOOD#QUALITY,negative,FOOD,food is horrible .,simple_sentence,food horrible,[['food']],[['horrible']],['FOOD']
395,403,1626564,1626564:2,Fish is so very fresh.,FOOD#QUALITY,positive,FOOD,fish is so very fresh .,simple_sentence,fish fresh,[['fish']],[['fresh']],['FOOD']
396,404,1626564,1626564:3,Waitstaff are very friendly.,SERVICE#GENERAL,positive,SERVICE,waitstaff are very friendly .,simple_sentence,waitstaff friendly,[['waitstaff']],[['friendly']],['AMBIENCE']
397,405,1632445,1632445:1,The menu is limited but almost all of the dishes are excellent.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,positive","FOOD,FOOD",the menu is limited but almost all of the dishes are excellent .,compound_sentence,menu limited almost dish excellent,"[['menu'], ['dish']]","[['limit'], ['excellent']]","['AMBIENCE', 'FOOD']"
398,406,1632445,1632445:2,The lobster sandwich is not good and the spaghetti with Scallops and Shrimp is not great.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the lobster sandwich is not good and the spaghetti with scallops and shrimp is not great .,compound_sentence,lobster sandwich good spaghetti scallop shrimp great,"[['lobster', 'sandwich'], ['spaghetti', 'scallop', 'shrimp']]","[['good'], ['great']]","['FOOD', 'FOOD']"
399,407,1632445,1632445:3,The service is good and ambience is good for a date or group outing.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",the service is good and ambience is good for a date or group outing .,compound_sentence,service good ambience good date group outing,"[['service'], ['ambience']]","[['good'], ['good']]","['SERVICE', 'FOOD']"
400,408,1632445,1632445:5,"Even though its good seafood, the prices are too high.",FOOD#QUALITY,positive,FOOD,"even though its good seafood , the prices are too high .",simple_sentence,even though good seafood price high,"[['seafood'], ['price']]","[['good'], ['high']]","['FOOD', 'VALUE']"
401,409,1632445,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"FOOD#QUALITY,FOOD#PRICES","positive,negative","FOOD,FOOD",the lobster sandwich is NUM and although it was good it was not nearly enough to warrant that price .,complex_sentence,lobster sandwich although good nearly enough warrant price,"[['lobster', 'sandwich'], ['lobster', 'sandwich']]","[['good'], ['enough']]","['FOOD', 'FOOD']"
402,410,1632929,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,FOOD,SERVICE","the food was delicious ( i had a halibut special , my husband had steak ) , and the service was top-notch .",compound_sentence,food delicious halibut special husband steak service top notch,"[['food'], ['halibut', 'special', 'husband', 'steak', 'service']]","[['delicious'], ['top-notch']]","['FOOD', 'SERVICE']"
403,411,1632929,1632929:5,Truly the mark of an attentive waiter.,SERVICE#GENERAL,positive,SERVICE,truly the mark of an attentive waiter .,phrase,truly mark attentive waiter,"[['mark', 'waiter']]",[['attentive']],['AMBIENCE']
404,412,1642666,1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,FOOD#QUALITY,negative,FOOD,we ate at this thai place following the reviews but very unhappy with the foods .,simple_sentence,eat thai place follow review unhappy food,[['place']],"[['thai', 'unhappy']]",['AMBIENCE']
405,413,1649025,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","i recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",phrase,recommend jelly fish drunken chicken soupy dumpling certainly stir fry blue crab,"[['jelly', 'fish'], ['chicken']]","[['recommend'], ['drunken']]","['FOOD', 'FOOD']"
406,414,1649025,1649025:2,The food is so cheap and the waiters are nice.,"FOOD#PRICES,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",the food is so cheap and the waiters are nice .,compound_sentence,food cheap waiter nice,"[['food'], ['waiter']]","[['cheap'], ['nice']]","['FOOD', 'AMBIENCE']"
407,415,1655504,1655504:0,Have frequented 'ino for several years and the food remains excellent.,FOOD#QUALITY,positive,FOOD,have frequented 'ino for several years and the food remains excellent .,simple_sentence,frequent ino several year food remain excellent,[['food']],[['excellent']],['FOOD']
408,416,1655504,1655504:1,Cheese plate is a varied delight and great bargain at $10.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD",cheese plate is a varied delight and great bargain at NUM .,simple_sentence,cheese plate varied delight great bargain,"[['cheese', 'plate']]","[['varied', 'delight']]",['FOOD']
409,417,1655504,1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD#QUALITY,positive,FOOD,"( the asparagus , truffle oil , parmesan bruschetta is a winner )",simple_sentence,asparagus truffle oil parmesan bruschetta winner,"[['asparagus', 'truffle', 'oil', 'parmesan', 'bruschetta']]",[['winner']],['FOOD']
410,418,1655504,1655504:5,"Be sure to try the seasonal, and always delicious, specials.",FOOD#QUALITY,positive,FOOD,"be sure to try the seasonal , and always delicious , specials .",phrase,sure try seasonal always delicious special,[['special']],[['delicious']],['AMBIENCE']
411,419,1655521,1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,AMBIENCE#GENERAL,positive,AMBIENCE,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded .,complex_sentence,almost hesititate write review atmosphere great would hate become crowd,"[['atmosphere'], ['hesititate', 'review']]","[['great'], ['hate', 'crowd']]","['AMBIENCE', 'AMBIENCE']"
412,420,1655521,1655521:2,"The food was very good, a great deal, and the place its self was great.","FOOD#QUALITY,FOOD#PRICES,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE","the food was very good , a great deal , and the place its self was great .",compound_sentence,food good great deal place self great,"[['food'], ['deal', 'place', 'self']]","[['good'], ['great']]","['FOOD', 'AMBIENCE']"
413,421,1655521,1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE#GENERAL,positive,SERVICE,"the wait staff is very freindly , they make it feel like you 're eating in a freindly little european town .",compound_complex_sentence,wait staff freindly make feel like eat freindly little european town,"[['wait', 'staff', 'town']]","[['like', 'little', 'european']]",['SERVICE']
414,422,1660047,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE#GENERAL,negative,SERVICE,"the service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",compound_complex_sentence,service terrible wait everything ask several different people thing allow serve,"[['service'], ['people']]","[['terrible'], ['several', 'different']]","['SERVICE', 'SERVICE']"
415,423,1660047,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE#GENERAL,negative,SERVICE,"after dinner the manager grabbed my boyfriend , asked him where are you from ... maybe you do not know how things work in america ... and in the end stormed away almost teareyed yelling that tips are the only thing they survive on .",compound_complex_sentence,dinner manager grab boyfriend ask maybe know thing work america end storm away almost teareyed yell tip thing survive,"[['dinner', 'manager', 'boyfriend', 'thing'], ['end']]","[['work'], ['teareyed']]","['AMBIENCE', 'SERVICE']"
416,424,1660047,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",SERVICE#GENERAL,negative,SERVICE,"we did tip , i guess the model/waitress just wanted more and complained to the manager .",complex_sentence,tip guess model waitress want complain manager,"[['tip', 'guess', 'model/waitress', 'manager']]",[['complain']],['SERVICE']
417,425,1661043,1661043:0,Pizza here is consistently good.,FOOD#QUALITY,positive,FOOD,pizza here is consistently good .,simple_sentence,pizza consistently good,[['pizza']],"[['consistently', 'good']]",['FOOD']
418,426,1661043,1661043:1,Salads are a delicious way to begin the meal.,FOOD#QUALITY,positive,FOOD,salads are a delicious way to begin the meal .,simple_sentence,salad delicious way begin meal,"[['salad', 'way', 'meal']]",[['delicious']],['FOOD']
419,427,1661043,1661043:4,Decor is charming.,AMBIENCE#GENERAL,positive,AMBIENCE,decor is charming .,simple_sentence,decor charming,[['decor']],[['charming']],['AMBIENCE']
420,428,1661757,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",compound_complex_sentence,ambience fun price great top fact food really tasty,"[['ambience'], ['price'], ['food'], ['fact']]","[['fun'], ['great'], ['tasty'], ['top']]","['FOOD', 'VALUE', 'FOOD', 'AMBIENCE']"
421,429,1661757,1661757:4,I would definitely recommend SEA if you like thai cuisine!,FOOD#QUALITY,positive,FOOD,i would definitely recommend sea if you like thai cuisine,complex_sentence,would definitely recommend sea like thai cuisine,"[['sea'], ['cuisine']]","[['recommend'], ['like', 'thai']]","['FOOD', 'FOOD']"
422,430,1662726,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE#GENERAL,negative,SERVICE,i was here a few weeks back and we had the worst customer service experience at a restaurant ever .,compound_sentence,week back bad customer service experience restaurant ever,"[['week', 'customer', 'service', 'experience', 'restaurant']]",[['bad']],['SERVICE']
423,431,1663111,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","excellent atmosphere , delicious dishes good and friendly service .",phrase,excellent atmosphere delicious dish good friendly service,"[['atmosphere'], ['dish'], ['service']]","[['excellent'], ['delicious', 'good'], ['friendly']]","['AMBIENCE', 'FOOD', 'SERVICE']"
424,432,1664346,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.","FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,SERVICE,AMBIENCE","everything was wonderful food , drinks , staff , mileau .",simple_sentence,everything wonderful food drink staff mileau,[['food']],[['wonderful']],['FOOD']
425,433,1671113,1671113:1,The food is great and reasonably priced.,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",the food is great and reasonably priced .,simple_sentence,food great reasonably price,[['food']],[['great']],['FOOD']
426,434,1671113,1671113:3,"If the weather is nice, try to snag an outside table.",AMBIENCE#GENERAL,positive,AMBIENCE,"if the weather is nice , try to snag an outside table .",phrase,weather nice try snag outside table,"[['weather'], ['table']]","[['nice'], ['snag']]","['FOOD', 'AMBIENCE']"
427,435,1671113,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,negative","SERVICE,AMBIENCE","the staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .",compound_sentence,staff nice seem really stressed unisex bathroom need clean often,"[['staff'], ['bathroom']]","[['nice'], ['unisex']]","['SERVICE', 'AMBIENCE']"
428,436,1700205,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",compound_sentence,spectacular caviar hospitable waitstaff felt like royalty enjoy every second,"[['caviar', 'waitstaff'], ['royalty'], ['second']]","[['spectacular', 'hospitable'], ['like'], ['enjoy']]","['FOOD', 'VALUE', 'AMBIENCE']"
429,437,1700205,1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE#GENERAL,positive,SERVICE,"considering we were the last patrons there and it was after the closing time , the waitstaff did not rush us at all and made us feel comfortable and relaxed .",compound_sentence,consider last patron closing time waitstaff rush us make us feel comfortable relax,"[['patron'], ['closing', 'closing', 'waitstaff']]","[['last'], ['comfortable', 'relax']]","['SERVICE', 'AMBIENCE']"
430,438,1700205,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,complex_sentence,highly recommend caviar russe anyone want delicious top grade caviar fantastic service,"[['grade', 'caviar'], ['service'], ['caviar', 'russe']]","[['delicious', 'top'], ['fantastic'], ['recommend']]","['FOOD', 'SERVICE', 'FOOD']"
431,439,1702257,1702257:1,Fresh ingredients and everything is made to order.,FOOD#QUALITY,positive,FOOD,fresh ingredients and everything is made to order .,simple_sentence,fresh ingredient everything make order,[['ingredient']],[['fresh']],['FOOD']
432,440,1702257,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE#GENERAL,positive,SERVICE,friendly staff that actually lets you enjoy your meal and the company you 're with .,phrase,friendly staff actually let enjoy meal company,"[['meal'], ['staff', 'r']]","[['enjoy'], ['friendly']]","['FOOD', 'SERVICE']"
433,441,1706644,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","i found the food to be outstanding , particulary the salmon dish i had .",complex_sentence,find food outstanding particulary salmon dish,[['food']],[['outstanding']],['FOOD']
434,442,1706644,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","we ate out in the back patio , which is worth it as it is cool and the music is hear well there .",compound_complex_sentence,eat back patio worth cool music hear well,"[['patio'], ['music']]","[['back'], ['well']]","['AMBIENCE', 'AMBIENCE']"
435,443,1707201,1707201:1,The food was good.,FOOD#QUALITY,positive,FOOD,the food was good .,simple_sentence,food good,[['food']],[['good']],['FOOD']
436,444,1707201,1707201:2,The place was nice and calm.,AMBIENCE#GENERAL,positive,AMBIENCE,the place was nice and calm .,simple_sentence,place nice calm,[['place']],[['nice']],['AMBIENCE']
437,445,1707201,1707201:3,but the service was a bit slow.,SERVICE#GENERAL,negative,SERVICE,but the service was a bit slow .,simple_sentence,service bit slow,[['service']],[['slow']],['SERVICE']
438,446,1707741,1707741:1,The buffet had a nice selection.,FOOD#STYLE_OPTIONS,positive,FOOD,the buffet had a nice selection .,simple_sentence,buffet nice selection,"[['buffet', 'selection']]",[['nice']],['AMBIENCE']
439,447,1707741,1707741:2,The food was average or above including some surprising tasty dishes.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",the food was average or above including some surprising tasty dishes .,compound_sentence,food average include surprising tasty dish,"[['food'], ['dish']]","[['average'], ['surprising', 'tasty']]","['FOOD', 'FOOD']"
440,448,1707741,1707741:3,Service was also very good.,SERVICE#GENERAL,positive,SERVICE,service was also very good .,simple_sentence,service also good,[['service']],[['good']],['SERVICE']
441,449,1710746,1710746:0,I got an excellent piece of cheesecake and we had several other nice pastries.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i got an excellent piece of cheesecake and we had several other nice pastries .,compound_sentence,get excellent piece cheesecake several nice pastry,"[['piece', 'cheesecake'], ['pastry']]","[['excellent'], ['several', 'nice']]","['AMBIENCE', 'FOOD']"
442,450,1710746,1710746:1,"I would recommend Roxy's for that, but not for their food.",FOOD#QUALITY,negative,FOOD,"i would recommend roxy is for that , but not for their food .",complex_sentence,would recommend roxy food,"[['roxy', 'food']]",[['recommend']],['FOOD']
443,451,1710746,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD#STYLE_OPTIONS,negative,FOOD,"consequently , their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them .",compound_complex_sentence,consequently burger fell apart hand make mess nt feel like finish,"[['burger'], ['nt'], ['nt']]","[['fell'], ['like'], ['such']]","['AMBIENCE', 'VALUE', 'VALUE']"
444,452,1713185,1713185:0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","FOOD#QUALITY,AMBIENCE#GENERAL","negative,positive","FOOD,AMBIENCE","this place is really trendi but they have forgotten about the most important part of a restaurant , the food .",compound_sentence,place really trendi forget important part restaurant food,"[['place'], ['part']]","[['trendi'], ['important']]","['AMBIENCE', 'AMBIENCE']"
445,453,1713185,1713185:1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the last two times i ordered from here my food was soo spicy that i could barely eat it , and the spice took away from the flavor of the dish .",compound_complex_sentence,last two time order food soo spicy could barely eat spice take away flavor dish,"[['time', 'food', 'spicy']]","[['last', 'soo']]",['FOOD']
446,454,1713185,1713185:2,And the Tom Kha soup was pathetic.,FOOD#QUALITY,negative,FOOD,and the tom kha soup was pathetic .,simple_sentence,tom kha soup pathetic,"[['tom', 'kha', 'soup']]",[['pathetic']],['FOOD']
