,id,review,label,pred_single,pred_multiple,terms
406,414,the food is so cheap and the waiters are nice.,VALUE|SERVICE,FOOD,FOOD|AMBIENCE|AMBIENCE|VALUE|VALUE,food|wait|waiter|nice|cheap
407,415,have frequented 'ino for several years and the food remains excellent.,FOOD,FOOD,FOOD|AMBIENCE|AMBIENCE,food|ever|excellent
408,416,cheese plate is a varied delight and great bargain at $10.,FOOD|FOOD|VALUE,FOOD,FOOD,cheese
409,417,"(the asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD,,,
410,418,"be sure to try the seasonal, and always delicious, specials.",FOOD,FOOD,FOOD,always
411,419,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,AMBIENCE,VALUE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,review|would|atmosphere|view|almost|come
412,420,"the food was very good, a great deal, and the place its self was great.",FOOD|VALUE|AMBIENCE,FOOD,FOOD|AMBIENCE,food|place
413,421,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE,VALUE,VALUE|SERVICE|AMBIENCE,wait|staff|little
414,422,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE|VALUE|VALUE|VALUE|VALUE,wait|every|service|ever|terrible|different|served|people
415,423,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE,VALUE,VALUE|VALUE,away|almost
416,424,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",SERVICE,AMBIENCE,AMBIENCE,wait
417,425,pizza here is consistently good.,FOOD,FOOD,FOOD,pizza
418,426,salads are a delicious way to begin the meal.,FOOD,FOOD,FOOD|FOOD,meal|salad
419,427,decor is charming.,AMBIENCE,AMBIENCE,AMBIENCE,decor
420,428,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE|FOOD,VALUE,AMBIENCE|VALUE|FOOD|VALUE|VALUE,ambience|price|food|tasty|rice
421,429,i would definitely recommend sea if you like thai cuisine!,FOOD,VALUE,VALUE|VALUE|AMBIENCE,recommend|would|thai
422,430,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE,VALUE,VALUE|AMBIENCE|VALUE|VALUE|SERVICE|VALUE,worst|restaurant|experience|back|service|ever
423,431,"excellent atmosphere, delicious dishes good and friendly service.",AMBIENCE|FOOD|SERVICE,FOOD,FOOD|AMBIENCE|FOOD|SERVICE|AMBIENCE,friendly|atmosphere|dish|service|excellent
424,432,"everything was wonderful; food, drinks, staff, mileau.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD,AMBIENCE|FOOD|AMBIENCE|VALUE|VALUE|FOOD,wonderful|food|staff|every|ever|drink
425,433,the food is great and reasonably priced.,FOOD|VALUE,VALUE,VALUE|FOOD|VALUE,price|food|rice
426,434,"if the weather is nice, try to snag an outside table.",AMBIENCE,VALUE,VALUE,nice
427,435,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",SERVICE|AMBIENCE,VALUE,AMBIENCE|SERVICE|VALUE,room|staff|nice
428,436,"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",FOOD|SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE|VALUE,wait|staff|every|ever
429,437,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|VALUE,wait|relaxed|staff|made
430,438,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,FOOD|SERVICE,VALUE,VALUE|VALUE|SERVICE|AMBIENCE|VALUE,recommend|highly|service|fantastic|high
431,439,fresh ingredients and everything is made to order.,FOOD,FOOD,FOOD|VALUE|VALUE|SERVICE|FOOD|FOOD,fresh|every|ever|order|made|ingredient
432,440,friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE,FOOD,FOOD|AMBIENCE|SERVICE,meal|friendly|staff
433,441,"i found the food to be outstanding, particulary the salmon dish i had.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,food|dish|found
434,442,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,back|cool
435,443,the food was good.,FOOD,FOOD,FOOD,food
436,444,the place was nice and calm.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,nice|place
437,445,but the service was a bit slow.,SERVICE,SERVICE,SERVICE,service
438,446,the buffet had a nice selection.,FOOD,AMBIENCE,VALUE|AMBIENCE,selection|nice
439,447,the food was average or above including some surprising tasty dishes.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,food|dish|average|tasty
440,448,service was also very good.,SERVICE,SERVICE,SERVICE,service
441,449,i got an excellent piece of cheesecake and we had several other nice pastries.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|VALUE,ever|cheese|nice|excellent
442,450,"i would recommend roxy's for that, but not for their food.",FOOD,FOOD,VALUE|VALUE|FOOD,recommend|would|food
443,451,"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD,FOOD,FOOD,made
444,452,"this place is really trendi but they have forgotten about the most important part of a restaurant, the food.",FOOD|AMBIENCE,AMBIENCE,AMBIENCE|FOOD|AMBIENCE,restaurant|food|place
445,453,"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,could|away|flavor|food|spicy|dish|order|ordered
446,454,and the tom kha soup was pathetic.,FOOD,,,
447,455,if you want good authentic thai this place is not the place to go.,FOOD,AMBIENCE,FOOD|AMBIENCE|AMBIENCE,authentic|place|thai
448,456,"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food.",FOOD,FOOD,FOOD|FOOD|AMBIENCE,food|lunch|went
449,457,"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.",FOOD|FOOD,FOOD,FOOD|FOOD|VALUE|FOOD|FOOD|FOOD|FOOD,italian|spicy|ever|cheese|nice|pizza|excellent
450,458,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,back|garden|area
451,459,we had the lobster sandwich and it was fantastic.,FOOD,FOOD,FOOD|FOOD|VALUE,sandwich|lobster|fantastic
452,460,"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD|FOOD,FOOD,FOOD|FOOD|VALUE|VALUE|FOOD,could|ever|husband|best|portion
453,461,we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,FOOD|FOOD,FOOD,FOOD|VALUE|FOOD,sauce|wonderful|appetizer
454,462,love the food.,FOOD,FOOD,FOOD|VALUE,food|love
455,463,it's the only place you can get yummy authentic japanese comfort food.,FOOD,FOOD,FOOD|FOOD|AMBIENCE,food|authentic|place
456,464,"great food, good size menu, great service and an unpretensious setting.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD,AMBIENCE|VALUE|FOOD|SERVICE,menu|size|food|service
457,465,"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).",FOOD|FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|VALUE|FOOD|AMBIENCE|FOOD,fresh|offer|dish|tasty|ever|shrimp|best|amazing
458,466,"the freshest, best variety, and the fastest delivery.",SERVICE,VALUE,SERVICE|VALUE|VALUE,delivery|fresh|best
459,467,the service was excellent and the food was delicious.,SERVICE|FOOD,FOOD,FOOD|SERVICE|VALUE,food|service|excellent
460,468,"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,dumpling|roll|every|ever|sushi
461,469,"average to good thai food, but terrible delivery.",FOOD|SERVICE,FOOD,VALUE|FOOD|VALUE|VALUE|FOOD,delivery|food|average|terrible|thai
462,470,"the food arrived 20 minutes after i called, cold and soggy.",FOOD,FOOD,FOOD,food
463,471,an excellent service,SERVICE,VALUE,SERVICE|VALUE,service|excellent
464,472,we were greeted promptly by the waiter who was very nice and cordial.,SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE|VALUE,wait|waiter|prompt|nice
465,473,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.,FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,food|dish|order|indian|drink
466,474,the food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD,FOOD,FOOD,food
467,475,we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,FOOD,FOOD,VALUE|VALUE|SERVICE|FOOD|SERVICE,recommend|experience|wait|dessert|waiter
468,476,"service here was great, food was fantastic.",SERVICE|FOOD,FOOD,FOOD|SERVICE|VALUE,food|service|fantastic
469,477,"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD|FOOD|FOOD,FOOD,FOOD|AMBIENCE|FOOD,appetizer|shrimp|much
470,478,"the food is outstanding and the service is quick, friendly and very professional.",FOOD|SERVICE,FOOD,AMBIENCE|FOOD|SERVICE,friendly|food|service
471,479,"by far, the best pizza in manhattan.",FOOD,FOOD,VALUE|FOOD,best|pizza
472,480,"the crust is thin, the ingredients are fresh and the staff is friendly.",FOOD|SERVICE|FOOD,FOOD,VALUE|FOOD|VALUE|FOOD,friendly|fresh|staff|ingredient
473,481,the menu has so many fish items and oysters.,FOOD,FOOD,FOOD|FOOD,menu|fish
474,482,"the fish was really,really fresh.",FOOD,FOOD,VALUE|FOOD,fresh|fish
475,483,all of the pizzas are terrific and the price is even better!,FOOD,VALUE,VALUE|AMBIENCE|VALUE|FOOD,price|better|rice|pizza
476,484,i highly recommend the sophia pizza.,FOOD,FOOD,VALUE|VALUE|FOOD|VALUE,recommend|highly|pizza|high
477,485,the food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD|SERVICE,VALUE,FOOD|VALUE|SERVICE|VALUE|AMBIENCE|VALUE|VALUE,food|back|service|ever|made|best|horrible
478,486,"for the people who want great food plus great service, roxy is a place to avoid!",FOOD|SERVICE,FOOD,FOOD|SERVICE|AMBIENCE|VALUE,food|service|place|people
479,487,"the first time the sushi was outstanding, the second time it was a little bland.",FOOD|FOOD,AMBIENCE,AMBIENCE|VALUE|VALUE|FOOD,bland|little|first|sushi
480,488,"the blond wood decor is very soothing, the premium sake is excellent and the service is great.",AMBIENCE|FOOD|SERVICE,VALUE,AMBIENCE|SERVICE|VALUE,decor|service|excellent
481,489,"while their kitchen food is delicious, their sushi is out of this world.",FOOD|FOOD,FOOD,FOOD|AMBIENCE|FOOD,food|world|sushi
482,490,mizu is home to creative and unique rolls not to found anywhere else.,FOOD,VALUE,VALUE|VALUE,found|roll
483,491,"not only is the cuisine the best around, the service has always been attentive and charming.",FOOD|SERVICE,VALUE,AMBIENCE|VALUE|SERVICE|VALUE,around|always|service|best
484,492,"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",SERVICE|FOOD|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|FOOD,beautiful|restaurant|food|people
485,493,i ordered the smoked salmon and roe appetizer and it was off flavor.,FOOD,FOOD,FOOD|AMBIENCE|FOOD|FOOD,appetizer|flavor|order|ordered
486,494,"the entree was bland and small, dessert was not inspired.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,dessert|bland|small
487,495,i expected quite a bit more from such an expensive menu.,VALUE|FOOD,AMBIENCE,AMBIENCE,menu
488,496,"the view is spectacular, and the food is great.",AMBIENCE|FOOD,FOOD,FOOD|VALUE,food|view
489,497,authentic taiwanese food that's cheap... what more could you ask for?,FOOD|VALUE,FOOD,VALUE|FOOD|FOOD|VALUE,could|food|authentic|cheap
490,498,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,FOOD,FOOD,FOOD|FOOD|FOOD,appetizer|dish|taste
491,499,delicious simple food in nice outdoor atmosphere.,FOOD|FOOD|AMBIENCE,FOOD,AMBIENCE|FOOD|AMBIENCE|AMBIENCE,atmosphere|food|outdoor|nice
492,500,"kind, attentive wait staff.",SERVICE,SERVICE,VALUE|SERVICE,wait|staff
493,501,i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,FOOD|FOOD,,,
494,502,delicious crab cakes too.,FOOD,,,
495,503,"even if the food wasn't this good, the garden is a great place to sit outside and relax.",AMBIENCE|FOOD,FOOD,FOOD|AMBIENCE|AMBIENCE,food|garden|place
496,504,"their calzones are horrific, bad, vomit-inducing, yuck.",FOOD,,,
497,505,the counter service is bad.,SERVICE,SERVICE,SERVICE,service
498,506,"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.",FOOD|FOOD,FOOD,FOOD,drink
499,507,"the sandwiches are dry, tasteless and way overpriced.",FOOD|VALUE,VALUE,FOOD|VALUE|VALUE|VALUE|FOOD,sandwich|price|rice|overpriced|taste
500,508,"the atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE|SERVICE|FOOD,FOOD,AMBIENCE|FOOD|SERVICE,atmosphere|food|service
501,509,"best italian food i ever had (and being italian, that means alot).",FOOD,FOOD,FOOD|FOOD|VALUE|AMBIENCE,italian|food|ever|best
502,510,"this is such a lovely, peaceful place to eat outside.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,place|love
503,511,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,beautiful|restaurant
504,512,"the food is good, especially their more basic dishes, and the drinks are delicious.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,food|dish|drink
505,513,"this is a great place to take out-of-towners, and perfect for watching the sunset.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,place|perfect
506,514,great sushi experience.,FOOD,AMBIENCE,SERVICE|FOOD,experience|sushi
507,515,unique apppetizers.,FOOD,,,
508,516,"good spreads, great beverage selections and bagels really tasty.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|VALUE|FOOD,bagel|selection|tasty|ever
509,517,the service is awful.,SERVICE,SERVICE,SERVICE,service
510,518,i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.,FOOD,AMBIENCE,AMBIENCE,pizza
511,519,the pizza is delicious and the proprietor is one of the nicest in nyc.,FOOD|SERVICE,FOOD,VALUE|FOOD,nice|pizza
512,520,the cream cheeses are out of this world and i love that coffee!!,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,world|cheese|love
513,521,the turkey burgers are scary!,FOOD,,,
514,522,the sushi was awful!,FOOD,FOOD,FOOD,sushi
515,523,the rice was poor quality and was cooked so badly it was hard.,FOOD,FOOD,FOOD|FOOD,rice|quality
516,524,"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,bland|rice|sushi
517,525,"the fish was adequate, but inexpertly sliced.",FOOD,FOOD,FOOD,fish
518,526,"good, fast service.",SERVICE,SERVICE,SERVICE,service
519,527,food is great and inexpensive.,FOOD|VALUE,FOOD,FOOD,food
520,528,the location is perfect.,AMBIENCE,VALUE,VALUE|VALUE,location|perfect
521,529,"well, this place is so ghetto its not even funny.",AMBIENCE,VALUE,VALUE,place
522,530,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,VALUE|AMBIENCE,VALUE,VALUE,love
523,531,awsome pizza especially the margheritta slice.,FOOD|FOOD,FOOD,FOOD,pizza
524,532,great atmoshere and worth every bit.,AMBIENCE,VALUE,VALUE|VALUE,every|ever
525,533,winnie and her staff are the best crew you can find serving you.,SERVICE|SERVICE,VALUE,SERVICE|VALUE,staff|best
526,534,the food is reliable and the price is moderate.,FOOD,VALUE,VALUE|FOOD|VALUE|VALUE,price|food|rice|moderate
527,535,"for authentic thai food, look no further than toons.",FOOD,FOOD,FOOD|FOOD|FOOD,food|authentic|thai
528,536,"try the pad thai, or sample anything on the appetizer menu...they're all delicious.",FOOD|FOOD,AMBIENCE,FOOD|AMBIENCE|AMBIENCE,appetizer|menu|thai
529,537,"the service was attentive, yet discreet.",SERVICE,SERVICE,SERVICE,service
530,538,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD,FOOD,FOOD|FOOD,meal|sweet
531,539,the place was quiet and delightful.,AMBIENCE,AMBIENCE,AMBIENCE,place
532,540,service was not good and food is not wonderful.,SERVICE|FOOD,FOOD,VALUE|FOOD|SERVICE,wonderful|food|service
533,541,i did not try the caviar but i tried their salmon and crab salad (they are all good),FOOD|FOOD,FOOD,FOOD|FOOD,salad|tried
534,542,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE,VALUE,AMBIENCE|VALUE|SERVICE,wonderful|wait|staff
535,543,"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,sauce|food|spicy|perfect
536,544,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE,atmosphere|night|best
537,545,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.",FOOD|FOOD|VALUE|FOOD|AMBIENCE|AMBIENCE,FOOD,AMBIENCE|FOOD,recommend|drink
538,546,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE,FOOD,AMBIENCE|FOOD,night|taste
539,547,i love their thai,FOOD,AMBIENCE,AMBIENCE|AMBIENCE,thai|love
540,548,in summer-eat outside on a terrace (another great feature of suan)!!!,AMBIENCE,,,
541,549,i cannot imagine a friendlier staff working in a restaurant.,SERVICE,AMBIENCE,AMBIENCE|SERVICE,restaurant|staff
542,550,i cannot imagine better indian food in all of the city.,FOOD,FOOD,FOOD|VALUE|AMBIENCE|FOOD,food|better|city|indian
543,551,the food now is inconsistent.,FOOD,FOOD,FOOD,food
544,552,the setting is casual and romantic.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,romantic|casual
545,553,the food is excellent!,FOOD,FOOD,FOOD|AMBIENCE,food|excellent
546,554,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD,AMBIENCE,AMBIENCE,wonderful
547,555,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",SERVICE|AMBIENCE,VALUE,AMBIENCE|VALUE,atmosphere|wait
548,557,the food was exceptional.,FOOD,FOOD,FOOD,food
549,558,"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD,AMBIENCE,FOOD|VALUE,wine|excellent
550,560,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD|AMBIENCE,AMBIENCE,FOOD|AMBIENCE,meal|restaurant
551,561,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD|FOOD,FOOD,VALUE|FOOD|FOOD,ever|thai|chicken
552,562,the fried dumplings are great!,FOOD,FOOD,FOOD,dumpling
553,563,this place would be so much better served by being run by a group that actually understands customer service.,SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE|VALUE|VALUE,would|better|service|much|served|place
554,564,"terrible, terrible management - deserves to be shut-down.",SERVICE,VALUE,VALUE,terrible
555,565,"delicious bagels, especially when right out of the oven.",FOOD,FOOD,FOOD,bagel
556,566,spreads and toppings are great - though a bit pricey.,FOOD|FOOD|VALUE|VALUE,VALUE,VALUE|VALUE,price|rice
557,567,service is fast and friendly.,SERVICE,SERVICE,SERVICE|SERVICE,friendly|service
558,568,"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.",FOOD|AMBIENCE,FOOD,FOOD|FOOD|FOOD|VALUE,ambience|food|sweet|best
559,570,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE|SERVICE,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE|AMBIENCE,ambience|staff|place|excellent
560,571,"great food, great prices, great service.",FOOD|SERVICE,VALUE,VALUE|FOOD|VALUE|SERVICE,price|food|rice|service
561,572,"if you are looking for a good quality, cheap eats - this is the place.",FOOD|VALUE,VALUE,VALUE|AMBIENCE|FOOD,quality|place|cheap
562,573,it's a perfect place to have a amanzing indian food.,FOOD,FOOD,FOOD|FOOD|AMBIENCE|AMBIENCE,food|indian|place|perfect
563,574,"also it's great to have dinner in a very romantic and comfortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE|SERVICE,AMBIENCE,SERVICE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE,service|ever|romantic|place|perfect
564,575,"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD,FOOD,FOOD|SERVICE|FOOD,bagel|experience|little
565,576,great bagels made the old-fashioned way.,FOOD|FOOD,FOOD,FOOD|FOOD,bagel|made
566,577,drawbacks: service is slow and they don't toast!,SERVICE,SERVICE,VALUE|SERVICE,back|service
567,578,the food was absolutely amazing!!,FOOD,FOOD,FOOD|AMBIENCE,food|amazing
568,579,the baked clams octopus we shared as appetizers were the best we've ever had!!,FOOD,FOOD,FOOD|VALUE|VALUE,appetizer|ever|best
569,580,"the lamb was tender so full of flavor, the dessert was divine!!",FOOD|FOOD,FOOD,FOOD|FOOD,flavor|dessert
570,581,the waiter was attentive.,SERVICE,AMBIENCE,AMBIENCE|AMBIENCE,wait|waiter
571,582,the place itself is beautiful the bar scene seems to be happening.,AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,beautiful|place
572,584,"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD,small|chicken
573,585,dessert is a joke...dont bother,FOOD,FOOD,FOOD,dessert
574,586,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE,VALUE,SERVICE|VALUE|SERVICE|VALUE,friendly|every|service|ever
575,587,"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE|FOOD|FOOD,FOOD,VALUE|AMBIENCE|FOOD|FOOD|FOOD,could|restaurant|world|portion|family
576,588,"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD,pasta|excellent
577,589,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD|VALUE,FOOD,FOOD|VALUE|VALUE|FOOD,meal|price|rice|wine
578,590,"great food, great decor, great service.",FOOD|AMBIENCE|SERVICE,AMBIENCE,FOOD|VALUE|SERVICE,food|decor|service
579,591,not the typical nyc gimmick theme restaurant.,AMBIENCE,AMBIENCE,AMBIENCE,restaurant
580,592,"a cool bar with great food, and tons of excellent beer.",AMBIENCE|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|AMBIENCE,food|excellent|cool
581,593,the shrimp scampi was excellent and the antipasti were plentiful.,FOOD|FOOD,FOOD,VALUE|FOOD|FOOD,plentiful|shrimp|excellent
582,594,the only thing more wonderful than the food (which is exceptional) is the service.,FOOD|SERVICE,FOOD,VALUE|FOOD|SERVICE,wonderful|food|service
583,596,cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE,AMBIENCE,VALUE|AMBIENCE|AMBIENCE,around|romantic|cozy
584,597,service was very prompt but slightly rushed.,SERVICE,SERVICE,SERVICE|VALUE,service|prompt
585,598,too bad the food wasn't of the same heritage.,FOOD,FOOD,FOOD,food
586,599,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,pasta|room|food|taste
587,600,this place has the best chinese style bbq ribs in the city.,FOOD|FOOD,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,city|best|place
588,601,i also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD|FOOD,FOOD,VALUE|FOOD|FOOD|FOOD,recommend|dish|rice|different
589,603,quick and friendly service.,SERVICE,SERVICE,SERVICE|SERVICE,friendly|service
590,604,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE,dining|room|ever|world|high
591,605,"the food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD|FOOD|SERVICE,FOOD,FOOD|SERVICE|FOOD|FOOD|SERVICE,wonderful|friendly|food|tasty|service
592,606,"i can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE,VALUE,VALUE,wait
593,607,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE|FOOD,sauce|meal|friendly|food|tasty|service|best
594,608,good food.,FOOD,FOOD,FOOD,food
595,609,i have never had cheescake like this.,FOOD,VALUE,VALUE,ever
596,610,warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,friendly|outdoor|warm
597,611,the food is great and they have a good selecion of wines at reasonable prices.,FOOD|FOOD|VALUE,VALUE,VALUE|FOOD|VALUE|FOOD|VALUE,price|food|rice|wine|reasonable
598,612,"while the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE|AMBIENCE|FOOD|SERVICE,VALUE,VALUE|AMBIENCE|FOOD|VALUE|SERVICE,could|atmosphere|food|better|service
599,613,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD,FOOD,FOOD,food
600,614,"service is friendly, and never had a problem walking in and getting a table.",SERVICE,SERVICE,SERVICE|SERVICE|VALUE,friendly|service|ever
601,615,best reuben sandwich ever!,FOOD,AMBIENCE,FOOD|AMBIENCE|FOOD,sandwich|ever|best
602,616,"the food was not fresh, the sauces were bland and very oily.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,sauce|food|fresh|bland
603,617,pizza was a little soggy.,FOOD,FOOD,VALUE|FOOD,little|pizza
604,618,ravioli was good...but i have to say that i found everything a bit overpriced.,FOOD,VALUE,VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,price|found|every|rice|ever|overpriced
605,619,"service, however, was excellent...and i liked the setting/atmosphere a lot.",SERVICE|AMBIENCE,VALUE,AMBIENCE|SERVICE|VALUE|SERVICE,atmosphere|service|ever|excellent
606,620,authentic pakistani food.,FOOD,FOOD,FOOD|FOOD,food|authentic
607,621,people are always friendly.,SERVICE,VALUE,VALUE|VALUE|VALUE,friendly|always|people
608,622,"just straight up cheap, good food.",FOOD|VALUE,FOOD,FOOD|FOOD,food|cheap
609,623,the best pad thai i've ever had.,FOOD,VALUE,VALUE|VALUE|AMBIENCE,ever|best|thai
610,624,the design and atmosphere is just as good.,AMBIENCE|AMBIENCE,VALUE,VALUE,atmosphere
611,625,the food was actually aweful.,FOOD,FOOD,FOOD,food
