,id,review,label,pred_single,pred_multiple,terms
413,421,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE,VALUE,VALUE|AMBIENCE|SERVICE|VALUE|VALUE|AMBIENCE,like|little|staff|wait|freindly
414,422,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE,VALUE,SERVICE|VALUE|VALUE|VALUE|VALUE|VALUE|VALUE,service|everything|thing|terrible|different|wait
415,423,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE,VALUE,VALUE|VALUE|AMBIENCE|VALUE|VALUE|VALUE|VALUE,thing|boyfriend|asked|manager|almost|away
416,424,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",SERVICE,AMBIENCE,SERVICE|AMBIENCE,manager|wait
417,425,pizza here is consistently good.,FOOD,AMBIENCE,VALUE|FOOD,good|pizza
418,426,salads are a delicious way to begin the meal.,FOOD,FOOD,FOOD|FOOD|FOOD,delicious|meal|salad
419,427,decor is charming.,AMBIENCE,AMBIENCE,AMBIENCE,decor
420,428,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE|FOOD,VALUE,VALUE|VALUE|FOOD|VALUE|VALUE,really|rice|food|great|price
421,429,i would definitely recommend sea if you like thai cuisine!,FOOD,VALUE,VALUE|VALUE|VALUE|AMBIENCE,recommend|like|would|thai
422,430,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE,AMBIENCE,SERVICE|AMBIENCE,service|restaurant
423,431,"excellent atmosphere, delicious dishes good and friendly service.",AMBIENCE|FOOD|SERVICE,FOOD,AMBIENCE|FOOD|FOOD|SERVICE|AMBIENCE|FOOD|FOOD,atmosphere|good|delicious|service|excellent|friendly|dish
424,432,"everything was wonderful; food, drinks, staff, mileau.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD,FOOD|VALUE|VALUE|AMBIENCE,food|everything|thing|staff
425,433,the food is great and reasonably priced.,FOOD|FOOD,VALUE,VALUE|FOOD|VALUE|VALUE|VALUE,rice|food|great|price|reasonably
426,434,"if the weather is nice, try to snag an outside table.",AMBIENCE,VALUE,VALUE,nice
427,435,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",SERVICE|AMBIENCE,VALUE,VALUE|VALUE|SERVICE,really|nice|staff
428,436,"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",FOOD|SERVICE,AMBIENCE,VALUE|AMBIENCE|AMBIENCE|AMBIENCE,like|staff|enjoyed|wait
429,437,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE,AMBIENCE,AMBIENCE|VALUE|VALUE|AMBIENCE|AMBIENCE,relaxed|time|made|staff|wait
430,438,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,FOOD|SERVICE,FOOD,FOOD|VALUE|SERVICE|VALUE,delicious|recommend|service|high
431,439,fresh ingredients and everything is made to order.,FOOD,FOOD,VALUE|VALUE|FOOD|FOOD,everything|thing|made|ingredient
432,440,friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE,FOOD,AMBIENCE|FOOD|SERVICE,friendly|meal|staff
433,441,"i found the food to be outstanding, particulary the salmon dish i had.",FOOD|FOOD,FOOD,FOOD|FOOD,food|dish
434,442,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE|AMBIENCE,VALUE,VALUE|AMBIENCE,well|cool
435,443,the food was good.,FOOD,FOOD,VALUE|FOOD,good|food
436,444,the place was nice and calm.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,place|nice
437,445,but the service was a bit slow.,SERVICE,SERVICE,SERVICE,service
438,446,the buffet had a nice selection.,FOOD,AMBIENCE,AMBIENCE,nice
439,447,the food was average or above including some surprising tasty dishes.,FOOD|FOOD,FOOD,FOOD|FOOD,food|dish
440,448,service was also very good.,SERVICE,VALUE,VALUE|SERVICE|VALUE,good|service|also
441,449,i got an excellent piece of cheesecake and we had several other nice pastries.,FOOD|FOOD,FOOD,FOOD|VALUE|FOOD,nice|excellent|cheese
442,450,"i would recommend roxy's for that, but not for their food.",FOOD,FOOD,VALUE|FOOD|VALUE,recommend|food|would
443,451,"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD,FOOD,VALUE|FOOD|FOOD,like|burger|made
444,452,"this place is really trendi but they have forgotten about the most important part of a restaurant, the food.",FOOD|AMBIENCE,AMBIENCE,AMBIENCE|FOOD|AMBIENCE|AMBIENCE,really|food|place|restaurant
445,453,"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|FOOD,food|time|dish|away
446,454,and the tom kha soup was pathetic.,FOOD,,,
447,455,if you want good authentic thai this place is not the place to go.,FOOD,AMBIENCE,VALUE|AMBIENCE|AMBIENCE|AMBIENCE,good|place|thai
448,456,"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food.",FOOD,FOOD,FOOD,food
449,457,"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|FOOD,nice|excellent|pizza|cheese|never|italian
450,458,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE,AMBIENCE,AMBIENCE,sitting
451,459,we had the lobster sandwich and it was fantastic.,FOOD,,,
452,460,"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD|FOOD,VALUE,VALUE|FOOD|FOOD,best|even|portion
453,461,we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,FOOD|FOOD,FOOD,FOOD,delicious
454,462,love the food.,FOOD,FOOD,FOOD,food
455,463,it's the only place you can get yummy authentic japanese comfort food.,FOOD,FOOD,FOOD|AMBIENCE,food|place
456,464,"great food, good size menu, great service and an unpretensious setting.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD,FOOD|FOOD|AMBIENCE|AMBIENCE|SERVICE,good|food|great|service
457,465,"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).",FOOD|FOOD|FOOD|FOOD|FOOD,FOOD,AMBIENCE|FOOD|FOOD,best|shrimp|dish
458,466,"the freshest, best variety, and the fastest delivery.",SERVICE,VALUE,VALUE,best
459,467,the service was excellent and the food was delicious.,SERVICE|FOOD,FOOD,AMBIENCE|FOOD|SERVICE|VALUE,delicious|food|service|excellent
460,468,"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,choice|sushi|special
461,469,"average to good thai food, but terrible delivery.",FOOD|SERVICE,FOOD,VALUE|FOOD|VALUE|FOOD,good|food|terrible|thai
462,470,"the food arrived 20 minutes after i called, cold and soggy.",FOOD,FOOD,FOOD,food
463,471,an excellent service,SERVICE,VALUE,SERVICE|VALUE,service|excellent
464,472,we were greeted promptly by the waiter who was very nice and cordial.,SERVICE,AMBIENCE,VALUE|VALUE|AMBIENCE,nice|prompt|wait
465,473,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.,FOOD,FOOD,FOOD|FOOD|VALUE|FOOD,good|food|thing|dish
466,474,the food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD,FOOD,FOOD|FOOD,delicious|food
467,475,we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,FOOD,VALUE,VALUE|AMBIENCE|SERVICE,recommend|great|wait
468,476,"service here was great, food was fantastic.",SERVICE|FOOD,FOOD,FOOD|VALUE|SERVICE,food|great|service
469,477,"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD|FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|AMBIENCE|FOOD|AMBIENCE,good|really|great|like|shrimp
470,478,"the food is outstanding and the service is quick, friendly and very professional.",FOOD|SERVICE,FOOD,FOOD|SERVICE|AMBIENCE|VALUE,food|service|friendly|quick
471,479,"by far, the best pizza in manhattan.",FOOD,FOOD,VALUE|FOOD,best|pizza
472,480,"the crust is thin, the ingredients are fresh and the staff is friendly.",FOOD|SERVICE|FOOD,FOOD,VALUE|VALUE|FOOD,friendly|staff|ingredient
473,481,the menu has so many fish items and oysters.,FOOD,FOOD,FOOD,fish
474,482,"the fish was really,really fresh.",FOOD,FOOD,FOOD|FOOD,really|fish
475,483,all of the pizzas are terrific and the price is even better!,FOOD,VALUE,VALUE|VALUE|FOOD|AMBIENCE|VALUE,rice|price|pizza|better|even
476,484,i highly recommend the sophia pizza.,FOOD,FOOD,VALUE|FOOD|VALUE,recommend|pizza|high
477,485,the food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD|SERVICE,FOOD,FOOD|SERVICE|VALUE|AMBIENCE|VALUE,food|service|best|made|never
478,486,"for the people who want great food plus great service, roxy is a place to avoid!",FOOD|SERVICE,FOOD,FOOD|FOOD|AMBIENCE|SERVICE|AMBIENCE,food|great|service|place
479,487,"the first time the sushi was outstanding, the second time it was a little bland.",FOOD|FOOD,FOOD,VALUE|VALUE|FOOD|VALUE,time|sushi|little
480,488,"the blond wood decor is very soothing, the premium sake is excellent and the service is great.",AMBIENCE|FOOD|SERVICE,VALUE,VALUE|SERVICE|VALUE|AMBIENCE|VALUE,great|service|excellent|decor|thing
481,489,"while their kitchen food is delicious, their sushi is out of this world.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,delicious|food|sushi
482,490,mizu is home to creative and unique rolls not to found anywhere else.,FOOD,,,
483,491,"not only is the cuisine the best around, the service has always been attentive and charming.",FOOD|SERVICE,VALUE,SERVICE|VALUE|VALUE|VALUE,service|best|attentive|always
484,492,"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",SERVICE|FOOD|AMBIENCE,FOOD,FOOD|AMBIENCE,food|restaurant
485,493,i ordered the smoked salmon and roe appetizer and it was off flavor.,FOOD,,,
486,494,"the entree was bland and small, dessert was not inspired.",FOOD|FOOD|FOOD,FOOD,FOOD,small
487,495,i expected quite a bit more from such an expensive menu.,FOOD|FOOD,,,
488,496,"the view is spectacular, and the food is great.",AMBIENCE|FOOD,FOOD,FOOD|AMBIENCE|VALUE,food|great|view
489,497,authentic taiwanese food that's cheap... what more could you ask for?,FOOD|FOOD,FOOD,FOOD,food
490,498,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,FOOD,FOOD,FOOD|FOOD,like|dish
491,499,delicious simple food in nice outdoor atmosphere.,FOOD|FOOD|AMBIENCE,FOOD,AMBIENCE|FOOD|FOOD|AMBIENCE,atmosphere|delicious|food|nice
492,500,"kind, attentive wait staff.",SERVICE,SERVICE,VALUE|SERVICE|VALUE,attentive|staff|wait
493,501,i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,really|like|mahi
494,502,delicious crab cakes too.,FOOD,FOOD,FOOD,delicious
495,503,"even if the food wasn't this good, the garden is a great place to sit outside and relax.",AMBIENCE|FOOD,FOOD,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|VALUE,good|food|great|place|even
496,504,"their calzones are horrific, bad, vomit-inducing, yuck.",FOOD,,,
497,505,the counter service is bad.,SERVICE,SERVICE,SERVICE,service
498,506,"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.",FOOD|FOOD,,,
499,507,"the sandwiches are dry, tasteless and way overpriced.",FOOD|FOOD,VALUE,VALUE|VALUE,rice|price
500,508,"the atmosphere is unheralded, the service impecible, and the food magnificant.",AMBIENCE|SERVICE|FOOD,FOOD,AMBIENCE|FOOD|SERVICE,atmosphere|food|service
501,509,"best italian food i ever had (and being italian, that means alot).",FOOD,FOOD,FOOD|AMBIENCE|FOOD|AMBIENCE,food|best|italian
502,510,"this is such a lovely, peaceful place to eat outside.",AMBIENCE,AMBIENCE,AMBIENCE,place
503,511,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,restaurant|green
504,512,"the food is good, especially their more basic dishes, and the drinks are delicious.",FOOD|FOOD|FOOD,FOOD,FOOD|AMBIENCE|FOOD|FOOD|FOOD,good|delicious|food|dish|special
505,513,"this is a great place to take out-of-towners, and perfect for watching the sunset.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,great|place
506,514,great sushi experience.,FOOD,FOOD,AMBIENCE|FOOD,great|sushi
507,515,unique apppetizers.,FOOD,,,
508,516,"good spreads, great beverage selections and bagels really tasty.",FOOD|FOOD|FOOD,VALUE,FOOD|VALUE|VALUE,good|really|great
509,517,the service is awful.,SERVICE,SERVICE,SERVICE,service
510,518,i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.,FOOD,AMBIENCE,AMBIENCE|VALUE,pizza|thing
511,519,the pizza is delicious and the proprietor is one of the nicest in nyc.,FOOD|SERVICE,FOOD,FOOD|VALUE|FOOD,delicious|nice|pizza
512,520,the cream cheeses are out of this world and i love that coffee!!,FOOD|FOOD,FOOD,FOOD,cheese
513,521,the turkey burgers are scary!,FOOD,FOOD,FOOD,burger
514,522,the sushi was awful!,FOOD,FOOD,FOOD,sushi
515,523,the rice was poor quality and was cooked so badly it was hard.,FOOD,FOOD,FOOD|FOOD|FOOD,rice|quality|poor
516,524,"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD|FOOD,FOOD,FOOD|FOOD,rice|sushi
517,525,"the fish was adequate, but inexpertly sliced.",FOOD,FOOD,FOOD,fish
518,526,"good, fast service.",SERVICE,SERVICE,VALUE|SERVICE,good|service
519,527,food is great and inexpensive.,FOOD|FOOD,FOOD,FOOD|VALUE,food|great
520,528,the location is perfect.,AMBIENCE,,,
521,529,"well, this place is so ghetto its not even funny.",AMBIENCE,VALUE,VALUE|VALUE|VALUE,place|even|well
522,530,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,FOOD|AMBIENCE,VALUE,VALUE|VALUE,great|like
523,531,awsome pizza especially the margheritta slice.,FOOD|FOOD,FOOD,FOOD|FOOD,pizza|special
524,532,great atmoshere and worth every bit.,AMBIENCE,AMBIENCE,AMBIENCE,great
525,533,winnie and her staff are the best crew you can find serving you.,SERVICE|SERVICE,VALUE,VALUE|SERVICE,best|staff
526,534,the food is reliable and the price is moderate.,FOOD,VALUE,VALUE|FOOD|VALUE|VALUE|VALUE,rice|food|price|moderate|reliable
527,535,"for authentic thai food, look no further than toons.",FOOD,FOOD,FOOD|FOOD,food|thai
528,536,"try the pad thai, or sample anything on the appetizer menu...they're all delicious.",FOOD|FOOD,FOOD,FOOD|FOOD|AMBIENCE,delicious|thing|thai
529,537,"the service was attentive, yet discreet.",SERVICE,SERVICE,SERVICE|VALUE,service|attentive
530,538,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD,FOOD,FOOD|FOOD,sweet|meal
531,539,the place was quiet and delightful.,AMBIENCE,AMBIENCE,AMBIENCE,place
532,540,service was not good and food is not wonderful.,SERVICE|FOOD,FOOD,VALUE|FOOD|SERVICE,good|food|service
533,541,i did not try the caviar but i tried their salmon and crab salad (they are all good),FOOD|FOOD,FOOD,FOOD|FOOD,good|salad
534,542,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE,VALUE,SERVICE|VALUE,staff|wait
535,543,"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD,food|special
536,544,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",AMBIENCE,VALUE,AMBIENCE|VALUE,atmosphere|best
537,545,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.",FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,recommend|great
538,546,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE,VALUE,VALUE,good
539,547,i love their thai,FOOD,AMBIENCE,AMBIENCE,thai
540,548,in summer-eat outside on a terrace (another great feature of suan)!!!,AMBIENCE,AMBIENCE,AMBIENCE,great
541,549,i cannot imagine a friendlier staff working in a restaurant.,SERVICE,AMBIENCE,AMBIENCE|SERVICE,restaurant|staff
542,550,i cannot imagine better indian food in all of the city.,FOOD,FOOD,FOOD|VALUE,food|better
543,551,the food now is inconsistent.,FOOD,FOOD,FOOD,food
544,552,the setting is casual and romantic.,AMBIENCE,AMBIENCE,AMBIENCE,casual
545,553,the food is excellent!,FOOD,FOOD,FOOD|AMBIENCE,food|excellent
546,554,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD,,,
547,555,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",SERVICE|AMBIENCE,VALUE,AMBIENCE|VALUE|VALUE,atmosphere|like|wait
548,557,the food was exceptional.,FOOD,FOOD,FOOD,food
549,558,"i choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD,AMBIENCE,VALUE|FOOD,excellent|special
550,560,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE|FOOD,great|restaurant|thing|meal
551,561,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD|FOOD,FOOD,FOOD|AMBIENCE|FOOD,delicious|oily|thai
552,562,the fried dumplings are great!,FOOD,FOOD,FOOD,great
553,563,this place would be so much better served by being run by a group that actually understands customer service.,SERVICE,VALUE,SERVICE|VALUE|VALUE|VALUE,service|place|better|would
554,564,"terrible, terrible management - deserves to be shut-down.",SERVICE,VALUE,VALUE|VALUE,terrible
555,565,"delicious bagels, especially when right out of the oven.",FOOD,FOOD,FOOD|FOOD,delicious|special
556,566,spreads and toppings are great - though a bit pricey.,FOOD|FOOD|FOOD|FOOD,VALUE,VALUE|VALUE|VALUE,rice|great|price
557,567,service is fast and friendly.,SERVICE,SERVICE,SERVICE|SERVICE,service|friendly
558,568,"the food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, i thought it was just annoying.",FOOD|AMBIENCE,FOOD,FOOD|VALUE|FOOD|VALUE|VALUE,food|best|sweet|thing|well
559,570,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE|SERVICE,VALUE,AMBIENCE|VALUE|AMBIENCE|VALUE|SERVICE,place|time|excellent|like|staff
560,571,"great food, great prices, great service.",FOOD|SERVICE,VALUE,VALUE|FOOD|AMBIENCE|VALUE|VALUE|SERVICE|VALUE,rice|food|great|service|price
561,572,"if you are looking for a good quality, cheap eats - this is the place.",FOOD|FOOD,VALUE,VALUE|AMBIENCE|VALUE,good|place|quality
562,573,it's a perfect place to have a amanzing indian food.,FOOD,FOOD,FOOD|AMBIENCE,food|place
563,574,"also it's great to have dinner in a very romantic and comfortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE|SERVICE,VALUE,AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|VALUE|VALUE,great|service|place|never|also
564,575,"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD,FOOD,FOOD|FOOD|FOOD,really|little|special
565,576,great bagels made the old-fashioned way.,FOOD|FOOD,FOOD,FOOD|FOOD,great|made
566,577,drawbacks: service is slow and they don't toast!,SERVICE,SERVICE,SERVICE,service
567,578,the food was absolutely amazing!!,FOOD,FOOD,FOOD|VALUE,food|absolutely
568,579,the baked clams octopus we shared as appetizers were the best we've ever had!!,FOOD,VALUE,VALUE,best
569,580,"the lamb was tender so full of flavor, the dessert was divine!!",FOOD|FOOD,,,
570,581,the waiter was attentive.,SERVICE,AMBIENCE,VALUE|AMBIENCE,attentive|wait
571,582,the place itself is beautiful the bar scene seems to be happening.,AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE,place
572,584,"small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD|FOOD|FOOD,VALUE,VALUE|FOOD,good|small
573,585,dessert is a joke...dont bother,FOOD,,,
574,586,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE,SERVICE,SERVICE|SERVICE,service|friendly
575,587,"the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE|FOOD|FOOD,FOOD,AMBIENCE|FOOD|FOOD,restaurant|family|portion
576,588,"the anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD,excellent|special
577,589,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,FOOD|FOOD,FOOD,VALUE|VALUE|FOOD|FOOD,rice|price|reasonably|meal
578,590,"great food, great decor, great service.",FOOD|AMBIENCE|SERVICE,AMBIENCE,FOOD|AMBIENCE|VALUE|VALUE|SERVICE|VALUE,food|great|service|decor
579,591,not the typical nyc gimmick theme restaurant.,AMBIENCE,AMBIENCE,AMBIENCE,restaurant
580,592,"a cool bar with great food, and tons of excellent beer.",AMBIENCE|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|AMBIENCE,food|great|excellent|cool
581,593,the shrimp scampi was excellent and the antipasti were plentiful.,FOOD|FOOD,FOOD,FOOD|VALUE|FOOD,excellent|plentiful|shrimp
582,594,the only thing more wonderful than the food (which is exceptional) is the service.,FOOD|SERVICE,FOOD,FOOD|SERVICE|VALUE,food|service|thing
583,596,cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE,,,
584,597,service was very prompt but slightly rushed.,SERVICE,SERVICE,SERVICE|VALUE,service|prompt
585,598,too bad the food wasn't of the same heritage.,FOOD,FOOD,FOOD,food
586,599,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD|FOOD,FOOD,FOOD|FOOD,food|special
587,600,this place has the best chinese style bbq ribs in the city.,FOOD|FOOD,AMBIENCE,AMBIENCE|AMBIENCE,place|best
588,601,i also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD|FOOD,FOOD,VALUE|FOOD|VALUE|FOOD|VALUE|FOOD,recommend|rice|dish|also|different
589,603,quick and friendly service.,SERVICE,SERVICE,SERVICE|SERVICE|SERVICE,service|friendly|quick
590,604,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE|AMBIENCE,VALUE,VALUE|AMBIENCE|AMBIENCE,never|high|sitting
591,605,"the food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD|FOOD|SERVICE,FOOD,FOOD|SERVICE|SERVICE,food|service|friendly
592,606,"i can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE,VALUE,VALUE,wait
593,607,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE|FOOD|FOOD,FOOD,FOOD|SERVICE|FOOD|FOOD|FOOD,food|service|best|friendly|meal
594,608,good food.,FOOD,FOOD,FOOD|FOOD,good|food
595,609,i have never had cheescake like this.,FOOD,VALUE,VALUE|VALUE,like|never
596,610,warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE,AMBIENCE,AMBIENCE,friendly
597,611,the food is great and they have a good selecion of wines at reasonable prices.,FOOD|FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|FOOD|VALUE,good|rice|food|great|price
598,612,"while the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE|AMBIENCE|FOOD|SERVICE,AMBIENCE,AMBIENCE|FOOD|AMBIENCE|SERVICE|VALUE,atmosphere|food|great|service|better
599,613,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD,FOOD,VALUE|FOOD|VALUE,good|food|time
600,614,"service is friendly, and never had a problem walking in and getting a table.",SERVICE,SERVICE,SERVICE|SERVICE|VALUE,service|friendly|never
601,615,best reuben sandwich ever!,FOOD,FOOD,FOOD,best
602,616,"the food was not fresh, the sauces were bland and very oily.",FOOD|FOOD,FOOD,AMBIENCE|FOOD,oily|food
603,617,pizza was a little soggy.,FOOD,FOOD,FOOD|VALUE,pizza|little
604,618,ravioli was good...but i have to say that i found everything a bit overpriced.,FOOD,VALUE,AMBIENCE|VALUE|VALUE|VALUE|VALUE,good|rice|price|everything|thing
605,619,"service, however, was excellent...and i liked the setting/atmosphere a lot.",SERVICE|AMBIENCE,VALUE,AMBIENCE|SERVICE|SERVICE|VALUE,atmosphere|service|excellent|like
606,620,authentic pakistani food.,FOOD,FOOD,FOOD,food
607,621,people are always friendly.,SERVICE,VALUE,VALUE|VALUE,friendly|always
608,622,"just straight up cheap, good food.",FOOD|FOOD,FOOD,FOOD|FOOD,good|food
609,623,the best pad thai i've ever had.,FOOD,VALUE,VALUE|AMBIENCE,best|thai
610,624,the design and atmosphere is just as good.,AMBIENCE|AMBIENCE,VALUE,VALUE|VALUE,atmosphere|good
611,625,the food was actually aweful.,FOOD,FOOD,FOOD,food
612,626,"the mussles were the fishiest things i've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... it was disgusting.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,cheese|goat|tasted|thing|fish|salad
613,627,"nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE|SERVICE|FOOD,AMBIENCE,AMBIENCE|VALUE|SERVICE|AMBIENCE,atmosphere|good|service|nice
614,628,"the food is amazing, rich pastas and fresh doughy pizza.",FOOD|FOOD|FOOD,FOOD,FOOD|AMBIENCE,food|pizza
615,629,"best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE|SERVICE|SERVICE,VALUE,SERVICE|VALUE|FOOD,service|best|friendly
616,630,"ask for usha, the nicest bartender in manhattan.",SERVICE,VALUE,VALUE,nice
617,631,this is an amazing place to try some roti rolls.,FOOD,AMBIENCE,AMBIENCE,place
618,632,i really recommend the very simple unda (egg) rolls.,FOOD,VALUE,VALUE|VALUE,really|recommend
619,633,"delicate spices, onions, eggs and a kick-ass roti.",FOOD|FOOD|FOOD|FOOD,,,
620,634,"toons has recently been redone, so it's now a very attractive space.",AMBIENCE,,,
621,635,the food's as good as ever.,FOOD,FOOD,FOOD|FOOD,good|food
622,636,"in an area sadly lacking in decent thai food, this is one of the best spots.",FOOD,FOOD,FOOD|AMBIENCE|FOOD,food|best|thai
623,637,"went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE|SERVICE|FOOD,AMBIENCE,VALUE|FOOD|SERVICE|AMBIENCE|VALUE|AMBIENCE,good|food|service|nice|excellent|decor
624,638,best drumsticks over rice and sour spicy soup in town!,FOOD|FOOD,FOOD,FOOD|AMBIENCE,rice|best
625,639,beef noodle soup is good as well.,FOOD,VALUE,FOOD|VALUE,good|well
626,640,the service is good and the resturant is clean.,SERVICE|AMBIENCE,VALUE,VALUE|SERVICE,good|service
627,641,best taiwanese food in ny!,FOOD,FOOD,FOOD|FOOD,food|best
628,642,rao's has the best service and atmosphere in nyc.,SERVICE|AMBIENCE,VALUE,AMBIENCE|SERVICE|VALUE,atmosphere|service|best
